state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_AR,enrollmetric,pp_stloc_raw_AR,pp_fed_raw_AR,pp_total_raw_AR,schoolstloc_raw_AR,schoolfed_raw_AR,schooltot_raw_AR,pp_total_norm_NERDS,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
AR,2018-2019,3003000,3003014,MAGNET COVE SCHOOL DIST.,Magnet Cove High School,509190.0,509190.0,4503000300000.0,50919000652,340.0,07-12,4.0,338,Four Quarter ADA,10196.4213,448.7003,10645.1220703125,3447227.4344,151697.5188,3598925,10722.44571,0,0,1,1,1,0,0
AR,2018-2019,1402000,1402006,MAGNOLIA SCHOOL DISTRICT,Central Elementary School,500044.0,500044.0,4501400300000.0,50004400653,685.0,04-06,2.0,689,Four Quarter ADA,6926.0185,1614.6493,8540.66796875,4774657.5452,1113106.7063,5887764.5,8333.079302,0,0,1,1,1,0,0
AR,2018-2019,1402000,1402007,MAGNOLIA SCHOOL DISTRICT,East Side Elementary School,500044.0,500044.0,4501400300000.0,50004400654,822.0,KG-03,2.0,823,Four Quarter ADA,7158.6658,2191.9194,9350.5849609375,5893579.7293,1804561.371,7698141,9119.011382,0,0,1,1,1,0,0
AR,2018-2019,1402000,1402009,MAGNOLIA SCHOOL DISTRICT,Magnolia High School,500044.0,500044.0,4501400300000.0,50004400656,580.0,10-12,4.0,577,Four Quarter ADA,10789.6653,1224.7133,12014.37890625,6228004.7677,706928.3523,6934933,11703.91963,0,0,1,1,1,0,0
AR,2018-2019,1402000,1402008,MAGNOLIA SCHOOL DISTRICT,Magnolia Jr. High School,500044.0,500044.0,4501400300000.0,50004400655,613.0,07-09,3.0,619,Four Quarter ADA,8993.885,1372.5754,10366.4599609375,5575929.8079,850954.1804,6426884,10104.80222,0,0,1,1,1,0,0
AR,2018-2019,1402000,1402031,MAGNOLIA SCHOOL DISTRICT,Walker Pre-K Center,500044.0,500044.0,4501400300000.0,50004401123,119.0,PK-PK,1.0,NRD,Four Quarter ADA,NRD,NRD,NRD,NRD,NRD,NRD,,0,0,1,1,1,1,0
AR,2018-2019,3004000,3004021,MALVERN SCHOOL DISTRICT,Malvern Elementary School,509240.0,509240.0,4503000400000.0,50924001366,864.0,PK-04,2.0,786,Four Quarter ADA,8059.4835,2445.6085,10505.091796875,6335066.378,1922343.1079,8257409.5,10641.21364,0,0,1,1,1,0,0
AR,2018-2019,3004000,3004023,MALVERN SCHOOL DISTRICT,Malvern High School,509240.0,509240.0,4503000400000.0,50924001372,534.0,09-12,4.0,531,Four Quarter ADA,11773.7794,779.4378,12553.216796875,6253407.4629,413982.7857,6667390,12628.68539,0,0,1,1,1,0,0
AR,2018-2019,3004000,3004022,MALVERN SCHOOL DISTRICT,Malvern Middle School,509240.0,509240.0,4503000400000.0,50924001373,287.0,07-08,3.0,287,Four Quarter ADA,10365.2327,1487.9392,11853.171875,2982455.0955,428134.3162,3410589.5,11949.37162,0,0,1,1,1,0,0
AR,2018-2019,3004000,3004025,MALVERN SCHOOL DISTRICT,Wilson Intermediate School,509240.0,509240.0,4503000400000.0,50924001327,335.0,05-06,2.0,339,Four Quarter ADA,8461.0091,1456.5296,9917.5390625,2873922.7435,494734.5702,3368657.25,10071.06071,0,0,1,1,1,0,0
AR,2018-2019,2501000,2501001,MAMMOTH SPRING SCHOOL DISTRICT,Mammoth Spring Elem. School,509270.0,509270.0,4502500200000.0,50927000665,298.0,PK-06,2.0,241,Four Quarter ADA,8274.2677,2215.8397,10490.107421875,2001181.7847,535914.2576,2537096,10591.86514,0,0,1,1,1,0,0
AR,2018-2019,2501000,2501002,MAMMOTH SPRING SCHOOL DISTRICT,Mammoth Spring High School,509270.0,509270.0,4502500200000.0,50927000666,217.0,07-12,4.0,216,Four Quarter ADA,10093.8443,1431.2752,11525.119140625,2188681.8953,310348.1724,2499030,11596.22598,0,0,1,1,1,0,0
AR,2018-2019,4712000,4712043,MANILA SCHOOL DISTRICT,Manila Elementary School,500046.0,500046.0,4504701200000.0,50004600667,454.0,PK-04,2.0,390,Four Quarter ADA,7531.9047,1875.128,9407.0322265625,2938075.2653,731457.3899,3669532.75,9544.4605,0,0,1,1,1,0,0
AR,2018-2019,4712000,4712044,MANILA SCHOOL DISTRICT,Manila High School,500046.0,500046.0,4504701200000.0,50004600668,316.0,09-12,4.0,313,Four Quarter ADA,11397.4788,870.7671,12268.24609375,3575794.5316,273190.6002,3848985.25,12320.94227,0,0,1,1,1,0,0
AR,2018-2019,4712000,4712045,MANILA SCHOOL DISTRICT,Manila Middle School,500046.0,500046.0,4504701200000.0,50004601478,353.0,05-08,3.0,350,Four Quarter ADA,8030.7439,847.3689,8878.11328125,2814114.2931,296933.0198,3111047.25,9031.20498,0,0,1,1,1,0,0
AR,2018-2019,6606000,6606060,MANSFIELD SCHOOL DISTRICT,Mansfield Elementary School,509330.0,509330.0,4506600600000.0,50933000670,271.0,KG-04,2.0,269,Four Quarter ADA,8374.7846,2179.426,10554.2109375,2253466.2758,586434.5432,2839900.75,10705.54093,0,0,1,1,1,0,0
AR,2018-2019,6606000,6606062,MANSFIELD SCHOOL DISTRICT,Mansfield High School,509330.0,509330.0,4506600600000.0,50933001036,246.0,09-12,4.0,239,Four Quarter ADA,10578.0959,1010.8627,11588.958984375,2537225.997,242462.0878,2779688,11709.64591,0,0,1,1,1,0,0
AR,2018-2019,6606000,6606061,MANSFIELD SCHOOL DISTRICT,Mansfield Middle School,509330.0,509330.0,4506600600000.0,50933000671,262.0,05-08,3.0,260,Four Quarter ADA,8592.3357,856.2608,9448.5966796875,2238902.9073,223115.6689,2462018.5,9632.668376,0,0,1,1,1,0,0
AR,2018-2019,1804000,1804023,MARION SCHOOL DISTRICT,Herbert Carter Global Community Magnet School,509390.0,509390.0,4501800400000.0,50939000681,459.0,KG-06,2.0,451,Four Quarter ADA,8056.1825,1384.3799,9440.5625,3636659.9228,624926.131,4261586,9544.539079,0,0,1,1,1,0,0
AR,2018-2019,1804000,1804024,MARION SCHOOL DISTRICT,Marion  Visual & Performing Arts Magnet School,509390.0,509390.0,4501800400000.0,50939001668,790.0,PK-06,2.0,719,Four Quarter ADA,7417.4323,1821.1395,9238.572265625,5334503.1571,1309735.4943,6644238.5,9348.530591,0,0,1,1,1,0,0
AR,2018-2019,1804000,1804015,MARION SCHOOL DISTRICT,Marion High School,509390.0,509390.0,4501800400000.0,50939000682,914.0,10-12,4.0,907,Four Quarter ADA,9371.2922,1246.4486,10617.7412109375,8499882.4349,1130544.9161,9630427,10686.85678,0,0,1,1,1,0,0
AR,2018-2019,1804000,1804014,MARION SCHOOL DISTRICT,Marion Junior High School,509390.0,509390.0,4501800400000.0,50939000683,934.0,07-09,3.0,926,Four Quarter ADA,8462.4827,911.0552,9373.5380859375,7840815.6849,844127.6707,8684943,9479.499529,0,0,1,1,1,0,0
AR,2018-2019,1804000,1804025,MARION SCHOOL DISTRICT,"Marion Math, Science & Technology Magnet School",509390.0,509390.0,4501800400000.0,50939001667,825.0,KG-06,2.0,829,Four Quarter ADA,6846.8916,1178.9588,8025.8505859375,5680497.3103,978118.6579,6658616,8171.722497,0,0,1,1,1,0,0
AR,2018-2019,5604000,5604015,MARKED TREE SCHOOL DISTRICT,Marked Tree Elementary School,509420.0,509420.0,4505600400000.0,50942000689,248.0,PK-06,2.0,202,Four Quarter ADA,7622.7028,2351.1586,9973.861328125,1546377.0312,476966.9992,2023344,10083.94789,0,0,1,1,1,0,0
AR,2018-2019,5604000,5604017,MARKED TREE SCHOOL DISTRICT,Marked Tree High School,509420.0,509420.0,4505600400000.0,50942000687,148.0,07-12,4.0,145,Four Quarter ADA,12570.3998,1878.3062,14448.7060546875,1827622.7111,273088.7762,2100711.5,14426.27439,0,0,1,1,1,0,0
AR,2018-2019,5604000,5604018,MARKED TREE SCHOOL DISTRICT,Marked Tree Middle School,509420.0,509420.0,4505600400000.0,50942001515,,,,125,Four Quarter ADA,5247.7445,868.1142,6115.85888671875,658848.3977,108990.7546,767839.125,6340.196474,0,0,1,1,1,1,0
AR,2018-2019,2803000,2803016,MARMADUKE SCHOOL DISTRICT,Marmaduke Elementary School,500016.0,500016.0,4502800300000.0,50001600690,447.0,PK-06,2.0,359,Four Quarter ADA,7098.3685,2635.445,9733.8134765625,2552347.4676,947622.1752,3499969.75,9675.260738,0,0,1,1,1,0,0
AR,2018-2019,2803000,2803017,MARMADUKE SCHOOL DISTRICT,Marmaduke High School,500016.0,500016.0,4502800300000.0,50001600691,357.0,07-12,4.0,351,Four Quarter ADA,8397.1049,1041.4278,9438.5322265625,2948083.5824,365627.9548,3313711.5,9388.723958,0,0,1,1,1,0,0
AR,2018-2019,5404000,5404030,MARVELL SCHOOL DISTRICT,Marvell-Elaine Elementary Sch,509510.0,509510.0,4505400400000.0,50951000696,219.0,PK-06,2.0,193,Four Quarter ADA,9762.3491,2699.7902,12462.1396484375,1888795.9981,522348.9558,2411145,12648.2854,0,0,1,1,1,0,0
AR,2018-2019,5404000,5404032,MARVELL SCHOOL DISTRICT,Marvell-Elaine High School,509510.0,509510.0,4505400400000.0,50951000694,166.0,07-12,4.0,162,Four Quarter ADA,12082.3854,3193.8473,15276.232421875,1965912.3019,519667.5642,2485579.75,15379.04153,0,0,1,1,1,0,0
AR,2018-2019,2305000,2305025,MAYFLOWER SCHOOL DISTRICT,Mayflower Elementary School,509540.0,509540.0,4502300500000.0,50954000697,386.0,PK-04,2.0,352,Four Quarter ADA,6927.1873,2745.3193,9672.5068359375,2439903.4324,966960.1315,3406863.5,9796.030828,0,0,1,1,1,0,0
AR,2018-2019,2305000,2305026,MAYFLOWER SCHOOL DISTRICT,Mayflower High School,509540.0,509540.0,4502300500000.0,50954000698,363.0,09-12,4.0,345,Four Quarter ADA,8979.3928,1581.2349,10560.6279296875,3102071.7454,546262.3434,3648334,10657.85107,0,0,1,1,1,0,0
AR,2018-2019,2305000,2305027,MAYFLOWER SCHOOL DISTRICT,Mayflower Middle School,509540.0,509540.0,4502300500000.0,50954000437,338.0,05-08,3.0,333,Four Quarter ADA,7196.1792,1417.0838,8613.2626953125,2399129.2423,472440.6051,2871569.75,8768.155184,0,0,1,1,1,0,0
AR,2018-2019,6102000,6102005,MAYNARD SCHOOL DISTRICT,Maynard Elementary School,509570.0,509570.0,4506100200000.0,50957000699,296.0,PK-06,2.0,255,Four Quarter ADA,7192.4496,1604.0597,8796.509765625,1840996.7031,410578.9693,2251575.75,8914.143422,0,0,1,1,1,0,0
AR,2018-2019,6102000,6102006,MAYNARD SCHOOL DISTRICT,Maynard High School,509570.0,509570.0,4506100200000.0,50957000700,218.0,07-12,4.0,213,Four Quarter ADA,8866.0747,1397.6676,10263.7421875,1891890.3369,298241.7807,2190132,10337.92517,0,0,1,1,1,0,0
AR,2018-2019,7403000,7403012,MCCRORY SCHOOL DISTRICT,McCrory Elementary School,509600.0,509600.0,4507400300000.0,50960000701,350.0,PK-06,2.0,327,Four Quarter ADA,8297.9322,1840.7693,10138.701171875,2719987.8564,603387.6951,3323375.5,10270.21338,0,0,1,1,1,0,0
AR,2018-2019,7403000,7403013,MCCRORY SCHOOL DISTRICT,McCrory High School,509600.0,509600.0,4507400300000.0,50960000702,303.0,07-12,4.0,296,Four Quarter ADA,10251.107,1355.8117,11606.9189453125,3034710.1836,401370.8549,3436081,11694.95129,0,0,1,1,1,0,0
AR,2018-2019,2105000,2105026,MCGEHEE SCHOOL DISTRICT,McGehee Elementary School,509630.0,509630.0,4502100600000.0,50963000703,705.0,PK-06,2.0,638,Four Quarter ADA,7694.3485,2315.984,10010.33203125,4911578.7255,1478375.6627,6389954.5,10150.95526,0,0,1,1,1,0,0
AR,2018-2019,2105000,2105028,MCGEHEE SCHOOL DISTRICT,McGehee High School,509630.0,509630.0,4502100600000.0,50963000705,523.0,07-12,4.0,517,Four Quarter ADA,10763.5007,1528.5807,12292.0810546875,5565551.5245,790392.8873,6355944.5,12365.13248,0,0,1,1,1,0,0
AR,2018-2019,3302000,3302005,MELBOURNE SCHOOL DISTRICT,Melbourne Elementary School,509720.0,509720.0,4503300300000.0,50972000710,454.0,PK-06,2.0,459,Four Quarter ADA,6678.6484,2438.8331,9117.4814453125,3066390.1105,1119749.5874,4186139.75,9274.86673,0,0,1,1,1,0,0
AR,2018-2019,3302000,3302006,MELBOURNE SCHOOL DISTRICT,Melbourne High School,509720.0,509720.0,4503300300000.0,50972000711,395.0,07-12,4.0,389,Four Quarter ADA,10522.8941,687.7459,11210.6396484375,4095276.5395,267655.4226,4362932,11306.03807,0,0,1,1,1,0,0
AR,2018-2019,5703000,5703010,MENA SCHOOL DISTRICT,Holly Harshman Elem. School,509750.0,509750.0,4505700300000.0,50975000715,394.0,03-05,2.0,394,Four Quarter ADA,7128.899,1600.2775,8729.1767578125,2814982.8467,631900.3306,3446883.25,8788.185035,0,0,1,1,1,0,0
AR,2018-2019,5703000,5703009,MENA SCHOOL DISTRICT,Louise Durham Elem. School,509750.0,509750.0,4505700300000.0,50975000712,433.0,PK-02,2.0,390,Four Quarter ADA,7663.8014,2425.4047,10089.2060546875,2989177.3108,946001.1297,3935178.5,10107.93837,0,0,1,1,1,0,0
AR,2018-2019,5703000,5703012,MENA SCHOOL DISTRICT,Mena High School,509750.0,509750.0,4505700300000.0,50975000713,497.0,09-12,4.0,491,Four Quarter ADA,10004.9456,1220.6511,11225.5966796875,4920693.8997,600348.1344,5521042,11210.67588,0,0,1,1,1,0,0
AR,2018-2019,5703000,5703011,MENA SCHOOL DISTRICT,Mena Middle School,509750.0,509750.0,4505700300000.0,50975000714,414.0,06-08,3.0,413,Four Quarter ADA,8091.0167,1190.9155,9281.9326171875,3345510.9141,492425.2517,3837936.25,9324.571562,0,0,1,1,1,0,0
AR,2018-2019,5703000,5703703,MENA SCHOOL DISTRICT,Polk County Virtual Academy,509750.0,509750.0,4505700300000.0,50975001665,24.0,01-12,4.0,18,Four Quarter ADA,10184.7325,121.5253,10306.2578125,189168.8687,2257.1838,191426.046875,10318.56235,0,0,1,1,1,1,0
AR,2018-2019,1870000,1870400,MID SOUTH COMMUNITY COLLEGE,MID-SOUTH COMM COLLEGE TECH CENTER,500063.0,500063.0,,50006300704,0.0,09-12,4.0,NRD,Four Quarter ADA,NRD,NRD,NRD,NRD,NRD,NRD,,0,0,1,1,1,1,1
AR,2018-2019,3211000,3211022,MIDLAND SCHOOL DISTRICT,Midland Elementary School,500020.0,500020.0,4503200700000.0,50002001297,318.0,PK-06,2.0,260,Four Quarter ADA,8435.96,4135.3311,12571.291015625,2194766.3369,1075880.5791,3270647,12662.46309,0,0,1,1,1,0,0
AR,2018-2019,3211000,3211035,MIDLAND SCHOOL DISTRICT,Midland High School,500020.0,500020.0,4503200700000.0,50002001298,243.0,07-12,4.0,242,Four Quarter ADA,11276.877,1097.022,12373.8994140625,2736235.2031,266182.7609,3002418,12470.91705,0,0,1,1,1,0,0
AR,2018-2019,3104000,3104005,MINERAL SPRINGS SCHOOL DIST.,Mineral Springs Elem. School,509780.0,509780.0,4503100400000.0,50978000716,229.0,KG-06,2.0,236,Four Quarter ADA,13435.2615,1731.3779,15166.6396484375,3174793.0043,409129.8496,3583922.75,15483.88639,0,0,1,1,1,0,0
AR,2018-2019,3104000,3104006,MINERAL SPRINGS SCHOOL DIST.,Mineral Springs High School,509780.0,509780.0,4503100400000.0,50978000717,169.0,07-12,4.0,170,Four Quarter ADA,19567.299,1481.214,21048.513671875,3343636.3457,253108.0504,3596744.5,21191.57438,0,0,1,1,1,0,0
AR,2018-2019,2203000,2203010,MONTICELLO SCHOOL DISTRICT,Monticello Elementary School,509840.0,509840.0,4502200300000.0,50984000724,484.0,PK-02,2.0,427,Four Quarter ADA,8155.3312,3237.0563,11392.3876953125,3488125.7492,1384524.956,4872650.5,11096.59391,0,0,1,1,1,0,0
AR,2018-2019,2203000,2203012,MONTICELLO SCHOOL DISTRICT,Monticello High School,509840.0,509840.0,4502200300000.0,50984000721,536.0,09-12,4.0,528,Four Quarter ADA,11469.7108,1002.4326,12472.1435546875,6064418.4301,530019.5376,6594438,12144.37384,0,0,1,1,1,0,0
AR,2018-2019,2203000,2203014,MONTICELLO SCHOOL DISTRICT,Monticello Intermediate School,509840.0,509840.0,4502200300000.0,50984001395,474.0,03-05,2.0,474,Four Quarter ADA,6762.839,1446.0672,8208.90625,3209943.9517,686367.7641,3896311.75,8007.388208,0,0,1,1,1,0,0
AR,2018-2019,2203000,2203011,MONTICELLO SCHOOL DISTRICT,Monticello Middle School,509840.0,509840.0,4502200300000.0,50984000722,454.0,06-08,3.0,449,Four Quarter ADA,7936.0352,815.6355,8751.6708984375,3568971.429,366805.3022,3935776.75,8534.079403,0,0,1,1,1,0,0
AR,2018-2019,2203000,2222001,MONTICELLO SCHOOL DISTRICT,MONTICELLO VOCATIONAL CENTER,509840.0,509840.0,4502200300000.0,50984000570,0.0,09-12,4.0,NRD,Four Quarter ADA,NRD,NRD,NRD,NRD,NRD,NRD,,0,0,1,1,1,1,0
AR,2018-2019,4902000,4902006,MOUNT IDA SCHOOL DISTRICT,Bobby Barrett Elementary School,509990.0,509990.0,4504900200000.0,50999000732,242.0,KG-06,2.0,238,Four Quarter ADA,8805.966,1568.0773,10374.04296875,2102588.6706,374407.7074,2476996.5,10545.65196,0,0,1,1,1,0,0
AR,2018-2019,4902000,4902007,MOUNT IDA SCHOOL DISTRICT,Mount Ida High School,509990.0,509990.0,4504900200000.0,50999000733,213.0,07-12,4.0,210,Four Quarter ADA,11123.2869,1275.3625,12398.6494140625,2342863.0594,268625.6026,2611488.75,12510.30163,0,0,1,1,1,0,0
AR,2018-2019,303000,303024,MOUNTAIN HOME SCHOOL DISTRICT,Hackler Intermediate School,500043.0,500043.0,4500300400000.0,50004301522,890.0,03-05,2.0,891,Four Quarter ADA,6342.0188,1319.7688,7661.78759765625,5656985.3787,1177213.9035,6834199.5,7799.654199,0,0,1,1,1,0,0
AR,2018-2019,303000,303703,MOUNTAIN HOME SCHOOL DISTRICT,Mountain Home Career Academies,500043.0,500043.0,4500300400000.0,50004300676,1234.0,09-12,4.0,1225,Four Quarter ADA,8681.6741,811.0837,9492.7578125,10635165.0175,993588.1722,11628753,9576.401992,0,0,1,1,1,0,0
AR,2018-2019,303000,303019,MOUNTAIN HOME SCHOOL DISTRICT,Mountain Home Jr. High School,500043.0,500043.0,4500300400000.0,50004301340,313.0,08-08,3.0,315,Four Quarter ADA,7894.5581,1510.2153,9404.7734375,2492632.5171,476836.2968,2969468.75,9491.02319,0,0,1,1,1,0,0
AR,2018-2019,303000,303018,MOUNTAIN HOME SCHOOL DISTRICT,Mountain Home Kindergarten,500043.0,500043.0,4500300400000.0,50004301236,320.0,PK-KG,1.0,274,Four Quarter ADA,7843.5491,2524.3989,10367.9482421875,2152446.8019,692751.9998,2845198.75,10425.6745,0,0,1,1,1,0,0
AR,2018-2019,303000,303013,MOUNTAIN HOME SCHOOL DISTRICT,Nelson Wilks Herron Elementary,500043.0,500043.0,4500300400000.0,50004300740,521.0,01-02,2.0,517,Four Quarter ADA,7176.3058,1567.5931,8743.8984375,3717140.7827,811972.7021,4529113.5,8849.719367,0,0,1,1,1,0,0
AR,2018-2019,303000,303014,MOUNTAIN HOME SCHOOL DISTRICT,Pinkston Middle School,500043.0,500043.0,4500300400000.0,50004300742,630.0,06-07,3.0,630,Four Quarter ADA,6998.5485,1164.9166,8163.46533203125,4411045.6521,734223.7157,5145269.5,8286.47523,0,0,1,1,1,0,0
AR,2018-2019,2607000,2607046,MOUNTAIN PINE SCHOOL DISTRICT,Mountain Pine Elem. School,510170.0,510170.0,4502600700000.0,51017000745,344.0,PK-06,2.0,319,Four Quarter ADA,7272.9133,2403.5912,9676.5048828125,2325371.0064,768501.0271,3093872,9828.379165,0,0,1,1,1,0,0
AR,2018-2019,2607000,2607047,MOUNTAIN PINE SCHOOL DISTRICT,Mountain Pine High School,510170.0,510170.0,4502600700000.0,51017000746,247.0,07-12,4.0,249,Four Quarter ADA,10212.6118,2085.4728,12298.0849609375,2546994.7736,520110.6629,3067105.5,12372.32367,0,0,1,1,1,0,0
AR,2018-2019,6901000,6901005,MOUNTAIN VIEW SCHOOL DISTRICT,Mountain View Elem. School,510200.0,510200.0,4506900100000.0,51020000747,530.0,PK-04,2.0,468,Four Quarter ADA,7397.3729,2325.6268,9723,3466299.3412,1089754.2819,4556053.5,9870.560868,0,0,1,1,1,0,0
AR,2018-2019,6901000,6901007,MOUNTAIN VIEW SCHOOL DISTRICT,Mountain View High School,510200.0,510200.0,4506900100000.0,51020000749,352.0,09-12,4.0,347,Four Quarter ADA,9103.6435,1223.5068,10327.150390625,3164783.8734,425338.9846,3590122.75,10456.81993,0,0,1,1,1,0,0
AR,2018-2019,6901000,6901006,MOUNTAIN VIEW SCHOOL DISTRICT,Mountain View Middle School,510200.0,510200.0,4506900100000.0,51020001491,375.0,05-08,3.0,370,Four Quarter ADA,8168.2513,1710.5174,9878.7685546875,3023765.608,633208.2122,3656973.75,10021.71649,0,0,1,1,1,0,0
AR,2018-2019,6901000,6901011,MOUNTAIN VIEW SCHOOL DISTRICT,Rural Special Elem. School,510200.0,510200.0,4506900100000.0,51020000964,103.0,KG-06,2.0,101,Four Quarter ADA,8805.5798,1764.6788,10570.2587890625,892624.8798,178886.1415,1071511,10692.7289,0,0,1,1,1,0,0
AR,2018-2019,6901000,6901012,MOUNTAIN VIEW SCHOOL DISTRICT,Rural Special High School,510200.0,510200.0,4506900100000.0,51020000965,102.0,07-12,4.0,100,Four Quarter ADA,11309.1209,1079.3926,12388.513671875,1132084.8921,108051.1977,1240136.125,12457.13792,0,0,1,1,1,0,0
AR,2018-2019,6901000,6901015,MOUNTAIN VIEW SCHOOL DISTRICT,Timbo Elementary School,510200.0,510200.0,4506900100000.0,51020001086,132.0,PK-06,2.0,119,Four Quarter ADA,7279.2302,3251.4887,10530.71875,873399.781,390130.4744,1263530.25,10654.3598,0,0,1,1,1,0,0
AR,2018-2019,6901000,6901016,MOUNTAIN VIEW SCHOOL DISTRICT,Timbo High School,510200.0,510200.0,4506900100000.0,51020001087,90.0,07-12,4.0,92,Four Quarter ADA,11290.3049,1061.334,12351.638671875,1041049.7345,97862.8578,1138912.625,12421.35494,0,0,1,1,1,0,0
AR,2018-2019,1703000,1703012,MOUNTAINBURG SCHOOL DISTRICT,Mountainburg Elementary School,510260.0,510260.0,4501700300000.0,51026000750,241.0,PK-04,2.0,203,Four Quarter ADA,8630.512,2910.8861,11541.3984375,1759154.0607,593324.8426,2352479,11633.52171,0,0,1,1,1,0,0
AR,2018-2019,1703000,1703013,MOUNTAINBURG SCHOOL DISTRICT,Mountainburg High School,510260.0,510260.0,4501700300000.0,51026000751,217.0,09-12,4.0,217,Four Quarter ADA,9625.9134,1326.2,10952.11328125,2089313.7746,287852.9888,2377166.75,11061.68766,0,0,1,1,1,0,0
AR,2018-2019,1703000,1703022,MOUNTAINBURG SCHOOL DISTRICT,Mountainburg Middle School,510260.0,510260.0,4501700300000.0,51026000372,197.0,05-08,3.0,198,Four Quarter ADA,8299.3626,1589.9174,9889.2802734375,1644441.8547,315027.4186,1959469.25,10030.32943,0,0,1,1,1,0,0
AR,2018-2019,2306000,2306029,MT. VERNON/ENOLA SCHOOL DIST.,Mt. Vernon/Enola Elem. School,510080.0,510080.0,4502300600000.0,51008000738,290.0,PK-06,2.0,261,Four Quarter ADA,7615.1664,1832.0821,9447.248046875,1992425.2558,479344.3109,2471769.5,9563.792384,0,0,1,1,1,0,0
AR,2018-2019,2306000,2306030,MT. VERNON/ENOLA SCHOOL DIST.,Mt. Vernon/Enola High School,510080.0,510080.0,4502300600000.0,51008000739,236.0,07-12,4.0,236,Four Quarter ADA,9281.8811,819.766,10101.6474609375,2199177.7142,194229.0691,2393406.75,10198.81239,0,0,1,1,1,0,0
AR,2018-2019,1704000,1704016,MULBERRY SCHOOL DISTRICT,Marvin Primary School,510290.0,510290.0,4501700400000.0,51029000752,214.0,PK-04,2.0,167,Four Quarter ADA,8436.0032,2786.4961,11222.4990234375,1412782.4158,466656.1401,1879438.5,11319.08502,0,0,1,1,1,0,0
AR,2018-2019,1704000,1704017,MULBERRY SCHOOL DISTRICT,Mulberry High School,510290.0,510290.0,4501700400000.0,51029000753,104.0,09-12,4.0,103,Four Quarter ADA,11205.5788,1674.3356,12879.9140625,1162413.1941,173687.57,1336100.75,12927.41731,0,0,1,1,1,0,0
AR,2018-2019,1704000,1704018,MULBERRY SCHOOL DISTRICT,Pleasant View Campus School,510290.0,510290.0,4501700400000.0,51029001454,131.0,05-08,3.0,130,Four Quarter ADA,8843.6286,1417.5776,10261.2060546875,1151427.4301,184566.5199,1335994,10386.25982,0,0,1,1,1,0,0
AR,2018-2019,6002000,6002050,N. LITTLE ROCK SCHOOL DISTRICT,Amboy Elementary School,510680.0,510680.0,4506000200000.0,51068000779,474.0,PK-05,2.0,433,Four Quarter ADA,9191.5285,2762.3183,11953.8466796875,3988639.5943,1198700.745,5187340.5,11164.3013,0,0,1,1,1,0,0
AR,2018-2019,6002000,6002054,N. LITTLE ROCK SCHOOL DISTRICT,Boone Park Elementary School,510680.0,510680.0,4506000200000.0,51068000783,373.0,PK-05,2.0,312,Four Quarter ADA,9759.5661,4403.0365,14162.6025390625,3053863.6122,1377753.1501,4431617,13307.64698,0,0,1,1,1,0,0
AR,2018-2019,6002000,6002055,N. LITTLE ROCK SCHOOL DISTRICT,Crestwood Elementary School,510680.0,510680.0,4506000200000.0,51068000784,463.0,KG-05,2.0,466,Four Quarter ADA,8267.7512,1679.9617,9947.712890625,3858801.9429,784087.3846,4642889.5,9217.577228,0,0,1,1,1,0,0
AR,2018-2019,6002000,6002056,N. LITTLE ROCK SCHOOL DISTRICT,Glenview Elementary School,510680.0,510680.0,4506000200000.0,51068000785,434.0,PK-05,2.0,298,Four Quarter ADA,9774.8539,4612.8799,14387.7333984375,2914449.8658,1375366.5518,4289816.5,13526.1108,0,0,1,1,1,1,0
