state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_AZ,enrollmetric,pp_stloc_raw_AZ,pp_fed_raw_AZ,pp_total_raw_AZ,schoolstloc_raw_AZ,schoolfed_raw_AZ,schooltot_raw_AZ,pp_total_norm_NERDS,pppersonnel_raw_AZ,ppnonpersonnel_raw_AZ,ppperfed_raw_AZ,ppperstloc_raw_AZ,ppnonperfed_raw_AZ,ppnonperstloc_raw_AZ,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
AZ,2018-2019,80923,93018,West-MEC - Western Maricopa Education Center,Northeast Campus,400615.0,400615.0,3500710100000.0,40061503528.0,53.0,10-12,4.0,53,October Count Day,5683.2913977416,0,5683.29139774161,301214.444080305,0,301214.444080305,,5475.15801751547,208.133380226134,0,5475.15801751547,0,208.133380226134,1,1,1,1,0,1,1
AZ,2018-2019,80923,93020,West-MEC - Western Maricopa Education Center,Northwest Campus,400615.0,400615.0,3500710100000.0,40061503545.0,26.0,10-12,4.0,26,October Count Day,6135.35842473498,0,6135.35842473499,159519.319043109,0,159519.319043109,,5997.01516985414,138.343254880845,0,5997.01516985414,0,138.343254880845,1,1,1,1,0,0,1
AZ,2018-2019,80923,93019,West-MEC - Western Maricopa Education Center,Southwest Campus,400615.0,400615.0,3500710100000.0,40061503525.0,57.0,09-12,4.0,57,October Count Day,7158.20742361852,0,7158.20742361852,408017.823146255,0,408017.823146255,,6849.36842770212,308.838995916404,0,6849.36842770212,0,308.838995916404,1,1,1,1,0,0,1
AZ,2018-2019,80923,93021,West-MEC - Western Maricopa Education Center,Start Campus,400615.0,400615.0,3500710100000.0,40061503515.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,81157,West-MEC - Western Maricopa Education Center,West-MEC - Agua Fria High School,400615.0,400615.0,3500710100000.0,40061503152.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,87317,West-MEC - Western Maricopa Education Center,West-MEC - Apollo High School,400615.0,400615.0,3500710100000.0,40061502514.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,87319,West-MEC - Western Maricopa Education Center,West-MEC - Barry Goldwater High School,400615.0,400615.0,3500710100000.0,40061502516.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,87318,West-MEC - Western Maricopa Education Center,West-MEC - Boulder Creek High School,400615.0,400615.0,3500710100000.0,40061502515.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,81158,West-MEC - Western Maricopa Education Center,West-MEC - Buckeye Union High School,400615.0,400615.0,3500710100000.0,40061503153.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,81150,West-MEC - Western Maricopa Education Center,West-MEC - Cactus High School,400615.0,400615.0,3500710100000.0,40061502391.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,81148,West-MEC - Western Maricopa Education Center,West-MEC - Centennial High School,400615.0,400615.0,3500710100000.0,40061503148.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,87465,West-MEC - Western Maricopa Education Center,West-MEC - Central Campus,400615.0,400615.0,3500710100000.0,40061502521.0,48.0,09-12,4.0,48,October Count Day,7599.79218892496,0,7599.79218892497,364790.025068398,0,364790.025068398,,7494.36070624396,105.43148268101,0,7494.36070624396,0,105.43148268101,1,1,1,1,0,0,1
AZ,2018-2019,80923,92186,West-MEC - Western Maricopa Education Center,West-MEC - Copper Canyon High School,400615.0,400615.0,3500710100000.0,40061503391.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,87316,West-MEC - Western Maricopa Education Center,West-MEC - Cortez High School,400615.0,400615.0,3500710100000.0,40061502513.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,87320,West-MEC - Western Maricopa Education Center,West-MEC - Deer Valley High School,400615.0,400615.0,3500710100000.0,40061502517.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,81156,West-MEC - Western Maricopa Education Center,West-MEC - Desert Edge High School,400615.0,400615.0,3500710100000.0,40061502394.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,81153,West-MEC - Western Maricopa Education Center,West-MEC - Dysart High School,400615.0,400615.0,3500710100000.0,40061503150.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,81159,West-MEC - Western Maricopa Education Center,West-MEC - Estrella Foothills High School,400615.0,400615.0,3500710100000.0,40061502395.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,87315,West-MEC - Western Maricopa Education Center,West-MEC - Glendale High School,400615.0,400615.0,3500710100000.0,40061502512.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,87314,West-MEC - Western Maricopa Education Center,West-MEC - Greenway High School,400615.0,400615.0,3500710100000.0,40061502511.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,88382,West-MEC - Western Maricopa Education Center,West-MEC - Horizon High School,400615.0,400615.0,3500710100000.0,40061502635.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,87313,West-MEC - Western Maricopa Education Center,West-MEC - Independence High School,400615.0,400615.0,3500710100000.0,40061502510.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,81149,West-MEC - Western Maricopa Education Center,West-MEC - Ironwood High School,400615.0,400615.0,3500710100000.0,40061502390.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,92187,West-MEC - Western Maricopa Education Center,West-MEC - La Joya High School,400615.0,400615.0,3500710100000.0,40061503371.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,88378,West-MEC - Western Maricopa Education Center,West-MEC - Liberty High School,400615.0,400615.0,3500710100000.0,40061502648.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,81155,West-MEC - Western Maricopa Education Center,West-MEC - Millennium High School,400615.0,400615.0,3500710100000.0,40061503151.0,0.0,07-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,87312,West-MEC - Western Maricopa Education Center,West-MEC - Moon Valley High School,400615.0,400615.0,3500710100000.0,40061502509.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,87321,West-MEC - Western Maricopa Education Center,West-MEC - Mountain Ridge High School,400615.0,400615.0,3500710100000.0,40061502518.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,88381,West-MEC - Western Maricopa Education Center,West-MEC - North Canyon High School,400615.0,400615.0,3500710100000.0,40061502686.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,88380,West-MEC - Western Maricopa Education Center,West-MEC - Paradise Valley High School,400615.0,400615.0,3500710100000.0,40061502654.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,81151,West-MEC - Western Maricopa Education Center,West-MEC - Peoria High School,400615.0,400615.0,3500710100000.0,40061503149.0,0.0,07-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,88383,West-MEC - Western Maricopa Education Center,West-MEC - Pinnacle High School,400615.0,400615.0,3500710100000.0,40061502664.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,85867,West-MEC - Western Maricopa Education Center,West-MEC - Raymond S. Kellis,400615.0,400615.0,3500710100000.0,40061502441.0,0.0,07-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,87322,West-MEC - Western Maricopa Education Center,West-MEC - Sandra Day O'Connor High School,400615.0,400615.0,3500710100000.0,40061502519.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,88384,West-MEC - Western Maricopa Education Center,West-MEC - Shadow Mountain High School,400615.0,400615.0,3500710100000.0,40061502641.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,90278,West-MEC - Western Maricopa Education Center,West-MEC - Shadow Ridge High School,400615.0,400615.0,3500710100000.0,40061503061.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,92189,West-MEC - Western Maricopa Education Center,West-MEC - Sierra Linda High School,400615.0,400615.0,3500710100000.0,40061503372.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,87311,West-MEC - Western Maricopa Education Center,West-MEC - Sunnyslope High School,400615.0,400615.0,3500710100000.0,40061502508.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,81152,West-MEC - Western Maricopa Education Center,West-MEC - Sunrise Mountain High School,400615.0,400615.0,3500710100000.0,40061502392.0,0.0,07-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,87310,West-MEC - Western Maricopa Education Center,West-MEC - Thunderbird High School,400615.0,400615.0,3500710100000.0,40061502507.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,92194,West-MEC - Western Maricopa Education Center,West-MEC - Tolleson Union High School,400615.0,400615.0,3500710100000.0,40061503373.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,85865,West-MEC - Western Maricopa Education Center,West-MEC - Tonopah Valley High School,400615.0,400615.0,3500710100000.0,40061502440.0,0.0,07-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,88385,West-MEC - Western Maricopa Education Center,West-MEC - Valley Vista High School,400615.0,400615.0,3500710100000.0,40061502669.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,88379,West-MEC - Western Maricopa Education Center,West-MEC - Verrado High School,400615.0,400615.0,3500710100000.0,40061502680.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,87309,West-MEC - Western Maricopa Education Center,West-MEC - Washington High School,400615.0,400615.0,3500710100000.0,40061502506.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,92188,West-MEC - Western Maricopa Education Center,West-MEC - West View High School,400615.0,400615.0,3500710100000.0,40061503366.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,87323,West-MEC - Western Maricopa Education Center,West-MEC - Wickenburg High School,400615.0,400615.0,3500710100000.0,40061502520.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,81154,West-MEC - Western Maricopa Education Center,West-MEC - Willow Canyon High School,400615.0,400615.0,3500710100000.0,40061502393.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,89574,West-MEC - Western Maricopa Education Center,West-MEC - Youngker High School,400615.0,400615.0,3500710100000.0,40061502824.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,187900,West-MEC - Western Maricopa Education Center,West-MEC Canyon View High School,400615.0,400615.0,3500710100000.0,40061503587.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,1000082,West-MEC - Western Maricopa Education Center,West-MEC Estrella Mountain Community College,400615.0,400615.0,3500710100000.0,40061503620.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,1000083,West-MEC - Western Maricopa Education Center,West-MEC Gateway Community College,400615.0,400615.0,3500710100000.0,40061503595.0,48.0,09-12,4.0,48,October Count Day,593.44051905667,0,593.44051905667,28485.1449147201,0,28485.1449147201,,516.750751758674,76.689767297996,0,516.750751758674,0,76.689767297996,1,1,1,1,0,1,1
AZ,2018-2019,80923,1000045,West-MEC - Western Maricopa Education Center,West-MEC Glendale Community College,400615.0,400615.0,3500710100000.0,40061503603.0,2.0,09-12,4.0,2,October Count Day,593.44051905667,0,593.44051905667,1186.88103811334,0,1186.88103811334,,516.750751758674,76.689767297996,0,516.750751758674,0,76.689767297996,1,1,1,1,0,1,1
AZ,2018-2019,80923,1000046,West-MEC - Western Maricopa Education Center,West-MEC Glendale Community College - North,400615.0,400615.0,3500710100000.0,40061503608.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,1000285,West-MEC - Western Maricopa Education Center,West-MEC West Point High School,400615.0,400615.0,3500710100000.0,40061503641.0,,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,80923,62322,West-MEC - Western Maricopa Education Center,West-MEC Western School Science Technology,400615.0,400615.0,3500710100000.0,40061503616.0,6.0,09-12,4.0,6,October Count Day,593.44051905667,0,593.44051905667,3560.64311434002,0,3560.64311434002,,516.750751758674,76.689767297996,0,516.750751758674,0,76.689767297996,1,1,1,1,0,1,1
AZ,2018-2019,90123,90305,Western Arizona Vocational District #50 (90123),WAVE - Kingman High School,400794.0,400794.0,3500810100000.0,40079402980.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,90123,90306,Western Arizona Vocational District #50 (90123),WAVE - Lake Havasu High School,400794.0,400794.0,3500810100000.0,40079403037.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,90123,90889,Western Arizona Vocational District #50 (90123),WAVE - Mohave Community College Neal Campus,400794.0,400794.0,3500810100000.0,40079403200.0,,10-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,90123,90307,Western Arizona Vocational District #50 (90123),WAVE - Mohave High School,400794.0,400794.0,3500810100000.0,40079403045.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,90123,90304,Western Arizona Vocational District #50 (90123),WAVE - Parker High School,400794.0,400794.0,3500810100000.0,40079403030.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,90123,90308,Western Arizona Vocational District #50 (90123),WAVE - River Valley High School,400794.0,400794.0,3500810100000.0,40079403055.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,90123,90686,Western Arizona Vocational District #50 (90123),WAVE- Lee Williams High School,400794.0,400794.0,3500810100000.0,40079403217.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,90123,90851,Western Arizona Vocational District #50 (90123),WAVE-Arizona Western College,400794.0,400794.0,3500810100000.0,40079403215.0,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,90123,92949,Western Arizona Vocational District #50 (90123),WAVE-Central Campus,400794.0,400794.0,3500810100000.0,40079403471.0,0.0,10-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,1,1,1,1,0,1,1
AZ,2018-2019,91937,92619,"Western School of Science and Technology, Inc.",Western School of Science and Technology,400924.0,400924.0,,40092403436.0,552.0,07-12,4.0,552,October Count Day,7778.33923883213,606.441363687534,8384.78060251966,4293643.25983533,334755.632755518,4628398.89259085,8333.33,5627.80363079369,2756.97697172596,489.327476207644,5138.47615458605,117.11388747989,2639.86308424608,1,1,1,1,0,0,0
AZ,2018-2019,4394,5637,Whiteriver Unified District,Alchesay High School,409160.0,409160.0,3500901800000.0,40916000005.0,565.0,09-12,4.0,565,October Count Day,10526.312184451,1928.07372695811,12454.3859114092,5947366.38421485,1089361.65573133,7036728.03994619,12097.2,9303.47649861832,3150.90941279086,1341.69025021597,7961.78624840235,586.383476742149,2564.52593604872,1,1,1,1,0,0,0
AZ,2018-2019,4394,5635,Whiteriver Unified District,Canyon Day Junior High School,409160.0,409160.0,3500901800000.0,40916000952.0,444.0,06-08,3.0,444,October Count Day,8412.59201018917,1710.10608390086,10122.69809409,3735190.85252399,759287.101251984,4494477.95377596,9765.51,7412.50278206095,2710.19531202908,1066.34372955654,6346.15905250441,643.762354344325,2066.43295768476,1,1,1,1,0,0,0
