state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_KS,enrollmetric,pp_stloc_raw_KS,pp_fed_raw_KS,pp_total_raw_KS,schoolstloc_raw_KS,schoolfed_raw_KS,schooltot_raw_KS,pp_total_norm_NERDS,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
KS,2018-2019,D0438,6559,Skyline Schools,Skyline Elem,2011430,2011430,17507601500000.0,201143001074,278.0,PK-08,3.0,263,September Count Day,10638,397,11035,2797672,104523,2902195,11714.13034,1,0,1,0,1,0,0
KS,2018-2019,D0438,6560,Skyline Schools,Skyline High,2011430,2011430,17507601500000.0,201143001075,125.0,09-12,4.0,125,September Count Day,12209,246,12455,1526136,30717,1556853,13087.22538,1,0,1,0,1,0,0
KS,2018-2019,D0237,1010,Smith Center,Smith Center Elem,2000007,2000007,17509203400000.0,200000700155,241.0,PK-06,2.0,226.8,September Count Day,11335,732,12067,2570782,166001,2736783,12524.54392,1,0,1,0,1,0,0
KS,2018-2019,D0237,1012,Smith Center,Smith Center Jr Sr High,2000007,2000007,17509203400000.0,200000700156,198.0,07-12,4.0,198,September Count Day,12150,332,12482,2405780,65754,2471534,12925.83578,1,0,1,0,1,0,0
KS,2018-2019,D0400,5506,Smoky Valley,Smoky Valley High,2000002,2000002,17505702200000.0,200000201649,264.0,09-12,4.0,263.3,September Count Day,12938,164,13102,3406684,43139,3449823,13156.13224,1,0,1,0,1,0,0
KS,2018-2019,D0400,5505,Smoky Valley,Smoky Valley Middle School,2000002,2000002,17505702200000.0,200000201467,260.0,05-08,3.0,259.1,September Count Day,9335,227,9563,2418819,58842,2477661,9734.031302,1,0,1,0,1,0,0
KS,2018-2019,D0400,5498,Smoky Valley,Smoky Valley Virtual Charter School,2000002,2000002,17505702200000.0,200000201809,615.0,KG-12,4.0,236.1,September Count Day,5586,0,5586,1318803,0,1318803,5888.398234,1,0,1,0,1,0,0
KS,2018-2019,D0400,5504,Smoky Valley,Soderstrom Elem,2000002,2000002,17505702200000.0,200000200907,295.0,PK-04,2.0,277,September Count Day,9415,609,10024,2607987,168570,2776557,10179.8037,1,0,1,0,1,0,0
KS,2018-2019,D0393,5354,Solomon,Solomon Elem,2011760,2011760,17502102600000.0,201176000883,239.0,PK-08,3.0,228,September Count Day,10776,775,11551,2456917,176714,2633631,12140.56781,1,0,1,0,1,0,0
KS,2018-2019,D0393,5356,Solomon,Solomon High,2011760,2011760,17502102600000.0,201176000884,99.0,09-12,4.0,99,September Count Day,15573,446,16019,1541741,44178,1585919,16460.98233,1,0,1,0,1,0,0
KS,2018-2019,D0255,1504,South Barber,South Barber 7-12,2008130,2008130,17500401600000.0,200813001966,90.0,07-12,4.0,90,September Count Day,14844,1057,15901,1335921,95173,1431094,,1,0,1,0,1,1,1
KS,2018-2019,D0255,1503,South Barber,South Barber Pre-K-6,2008130,2008130,17500401600000.0,200813001933,165.0,PK-06,2.0,153,September Count Day,15350,622,15972,2348578,95173,2443751,,1,0,1,0,1,1,1
KS,2018-2019,D0430,6344,South Brown County,Everest Middle,2007470,2007470,17500702000000.0,200747001040,170.0,05-08,3.0,170,September Count Day,11898,1550,13448,2022725,263473,2286198,14508.14145,1,0,1,0,1,0,0
KS,2018-2019,D0430,6348,South Brown County,Horton Elem,2007470,2007470,17500702000000.0,200747001041,201.0,PK-04,2.0,192,September Count Day,13000,1390,14390,2495989,266894,2762883,15419.02562,1,0,1,0,1,0,0
KS,2018-2019,D0430,6350,South Brown County,Horton High,2007470,2007470,17500702000000.0,200747001042,152.0,09-12,4.0,151.4,September Count Day,13320,850,14170,2016629,128638,2145267,15206.29259,1,0,1,0,1,0,0
KS,2018-2019,D0509,8742,South Haven,South Haven Elem,2011790,2011790,17509605100000.0,201179001509,99.0,PK-05,2.0,82,September Count Day,13929,1243,15172,1142178,101944,1244122,16619.77593,1,0,1,0,1,0,0
KS,2018-2019,D0509,8744,South Haven,South Haven High,2011790,2011790,17509605100000.0,201179001510,90.0,06-12,4.0,90,September Count Day,14774,814,15588,1329695,73252,1402947,17022.03476,1,0,1,0,1,0,0
KS,2018-2019,D0306,3056,Southeast Of Saline,Southeast Saline Elem,2000001,2000001,17508501400000.0,200000100524,356.0,PK-06,2.0,356,September Count Day,8741,533,9273,3111729,189618,3301347,9345.536731,1,0,1,0,1,0,0
KS,2018-2019,D0306,3052,Southeast Of Saline,Southeast Saline High,2000001,2000001,17508501400000.0,200000100523,331.0,07-12,4.0,331,September Count Day,13001,703,13704,4303296,232812,4536108,13630.17342,1,0,1,0,1,0,0
KS,2018-2019,D0334,3832,Southern Cloud,Glasco Elem,2006510,2006510,17501501600000.0,200651000647,55.0,PK-08,3.0,51,September Count Day,17540,896,18436,894554,45688,940242,17941.16442,1,0,1,0,1,0,0
KS,2018-2019,D0334,3834,Southern Cloud,Glasco High,2006510,2006510,17501501600000.0,200651000648,31.0,09-12,4.0,31,September Count Day,20479,1046,21525,634845,32424,667269,20928.1296,1,0,1,0,1,0,0
KS,2018-2019,D0334,3836,Southern Cloud,Miltonvale Elem,2006510,2006510,17501501600000.0,200651000649,36.0,PK-06,2.0,35,September Count Day,15977,758,16735,559194,26529,585723,16296.35128,1,0,1,0,1,0,0
KS,2018-2019,D0334,3838,Southern Cloud,Miltonvale High,2006510,2006510,17501501600000.0,200651000650,49.0,07-12,4.0,49,September Count Day,17078,872,17951,836842,42740,879582,17472.18477,1,0,1,0,1,0,0
KS,2018-2019,D0252,1382,Southern Lyon County,Hartford Jr./Sr. High School,2006930,2006930,17505650100000.0,200693000215,115.0,06-12,4.0,115,September Count Day,14052,222,14273,1615944,25480,1641424,14878.61712,1,0,1,0,1,0,0
KS,2018-2019,D0252,1388,Southern Lyon County,Neosho Rapids Elementary,2006930,2006930,17505650100000.0,200693000216,117.0,PK-05,2.0,96,September Count Day,16897,962,17859,1622075,92389,1714464,18346.16557,1,0,1,0,1,0,0
KS,2018-2019,D0252,1392,Southern Lyon County,Olpe Elementary,2006930,2006930,17505650100000.0,200693000218,146.0,PK-06,2.0,123.6,September Count Day,11902,324,12226,1471079,40068,1511147,12899.23294,1,0,1,0,1,0,0
KS,2018-2019,D0252,1394,Southern Lyon County,Olpe Jr./Sr. High School,2006930,2006930,17505650100000.0,200693000219,133.0,07-12,4.0,133,September Count Day,12689,0,12689,1687663,0,1687663,13346.93928,1,0,1,0,1,0,0
KS,2018-2019,D0381,5058,Spearville,Spearville Elem,2011820,2011820,17502901200000.0,201182000836,164.0,PK-05,2.0,147,September Count Day,8593,599,9192,1263141,88083,1351224,,1,0,1,0,1,1,1
KS,2018-2019,D0381,5060,Spearville,Spearville Jr/Sr High,2011820,2011820,17502901200000.0,201182000837,176.0,06-12,4.0,176,September Count Day,12240,358,12598,2154284,62987,2217271,,1,0,1,0,1,1,1
KS,2018-2019,D0230,794,Spring Hill,Insight School of KS at Hilltop Ed Center,2011850,2011850,17504603800000.0,201185001918,859.0,07-12,4.0,856.5,September Count Day,4611,0,4611,3949065,0,3949065,3892.370496,1,0,1,0,1,1,0
KS,2018-2019,D0230,931,Spring Hill,Kansas Virtual Academy (KSVA),2011850,2011850,17504603800000.0,201185002068,297.0,KG-06,2.0,293,September Count Day,4611,0,4611,1350935,0,1350935,3892.370496,1,0,1,0,1,1,0
KS,2018-2019,D0230,793,Spring Hill,Prairie Creek Elementary,2011850,2011850,17504603800000.0,201185001852,391.0,PK-05,2.0,389.5,September Count Day,8171,2820,10991,3182707,1098219,4280926,10061.62847,1,0,1,0,1,0,0
KS,2018-2019,D0230,787,Spring Hill,Spring Hill Elementary School,2011850,2011850,17504603800000.0,201185001885,555.0,PK-05,2.0,483.4,September Count Day,7652,4810,12462,3699146,2325081,6024227,11484.03889,1,0,1,0,1,1,0
KS,2018-2019,D0230,790,Spring Hill,Spring Hill High School,2011850,2011850,17504603800000.0,201185000118,779.0,09-12,4.0,779,September Count Day,9563,1752,11316,7449795,1365157,8814952,10375.89318,1,0,1,0,1,0,0
KS,2018-2019,D0230,792,Spring Hill,Spring Hill Middle School,2011850,2011850,17504603800000.0,201185000119,719.0,06-08,3.0,719,September Count Day,8493,2378,10871,6106392,1709592,7815984,9945.592273,1,0,1,0,1,0,0
KS,2018-2019,D0230,951,Spring Hill,Timber Sage Elementary School,2011850,2011850,17504603800000.0,201185002108,291.0,PK-05,2.0,291,September Count Day,8140,2462,10602,2368666,716570,3085236,9685.477791,1,0,1,0,1,0,0
KS,2018-2019,D0230,929,Spring Hill,Wolf Creek Elementary School,2011850,2011850,17504603800000.0,201185002072,419.0,PK-05,2.0,419,September Count Day,8045,3322,11367,3370864,1391912,4762776,10425.20857,1,0,1,0,1,0,0
KS,2018-2019,D0230,954,Spring Hill,Woodland Spring Middle School,2011850,2011850,17504603800000.0,201185002111,,06-08,3.0,NRD,September Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,1,0,1,1,0
KS,2018-2019,D0297,2812,St Francis Comm Sch,St Francis Elem,2011880,2011880,17501201800000.0,201188000483,127.0,PK-05,2.0,124.5,September Count Day,14493,144,14636,1804330,17871,1822201,14001.45242,1,0,1,0,1,0,0
KS,2018-2019,D0297,2816,St Francis Comm Sch,St Francis High,2011880,2011880,17501201800000.0,201188000484,137.0,06-12,4.0,137,September Count Day,14205,204,14409,1946098,27953,1974051,13781.95061,1,0,1,0,1,0,0
KS,2018-2019,D0350,4180,St John-Hudson,St John Elem,2011910,2011910,17509302100000.0,201191000710,211.0,PK-06,2.0,175,September Count Day,14152,519,14671,2476537,90869,2567406,14799.47474,1,0,1,0,1,0,0
KS,2018-2019,D0350,4182,St John-Hudson,St John High,2011910,2011910,17509302100000.0,201191000711,146.0,07-12,4.0,146,September Count Day,13645,172,13817,1992177,25070,2017247,13973.68379,1,0,1,0,1,0,0
KS,2018-2019,S0507,8614,St. Hosp. Training Center Parsons,St. Hosp. Training Center Parsons,2000022,2000022,,200002201857,16.0,01-12,4.0,NRD,September Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,1,0,1,1,1
KS,2018-2019,D0349,4158,Stafford,Stafford Elementary,2011970,2011970,17509302400000.0,201197000707,115.0,PK-05,2.0,93.5,September Count Day,15881,2160,18041,1484899,201970,1686869,,1,0,1,0,1,1,1
KS,2018-2019,D0349,4164,Stafford,Stafford Middle School/High School,2011970,2011970,17509302400000.0,201197000708,105.0,06-12,4.0,105,September Count Day,15921,2195,18116,1671689,230526,1902215,,1,0,1,0,1,1,1
KS,2018-2019,D0452,6982,Stanton County,Stanton County Elementary,2007860,2007860,17509400200000.0,200786001144,244.0,PK-06,2.0,237.5,September Count Day,11780,934,12714,2797637,221932,3019569,12907.81034,1,0,1,0,1,0,0
KS,2018-2019,D0452,6984,Stanton County,Stanton County Jr./Sr. High School,2007860,2007860,17509400200000.0,200786001145,197.0,07-12,4.0,196,September Count Day,11778,959,12737,2308475,188035,2496510,12930.05061,1,0,1,0,1,0,0
KS,2018-2019,D0376,4864,Sterling,Sterling Grade School,2012030,2012030,17508002400000.0,201203000808,281.0,PK-06,2.0,265.5,September Count Day,7404,1761,9166,1965844,467606,2433450,10119.04598,1,0,1,0,1,0,0
KS,2018-2019,D0376,4866,Sterling,Sterling Junior High/Senior High,2012030,2012030,17508002400000.0,201203000809,224.0,07-12,4.0,222,September Count Day,12277,2375,14652,2725400,527300,3252700,15423.83427,1,0,1,0,1,0,0
KS,2018-2019,D0271,2156,Stockton,Stockton Elem,2012060,2012060,17508202300000.0,201206000401,223.0,PK-07,3.0,215,September Count Day,8708,260,8968,1872327,55896,1928223,,1,0,1,0,1,1,1
KS,2018-2019,D0271,2158,Stockton,Stockton High,2012060,2012060,17508202300000.0,201206000402,123.0,08-12,4.0,123,September Count Day,15337,42,15378,1886414,5108,1891522,,1,0,1,0,1,1,1
KS,2018-2019,D0374,4834,Sublette,Sublette Elem,2012090,2012090,17504100800000.0,201209000800,236.0,PK-06,2.0,218,September Count Day,12117,2525,14642,2641599,550458,3192057,15480.04219,1,0,1,0,1,0,0
KS,2018-2019,D0374,4836,Sublette,Sublette High,2012090,2012090,17504100800000.0,201209000801,117.0,09-12,4.0,116.1,September Count Day,14646,1995,16642,1700447,231650,1932097,17413.97886,1,0,1,0,1,0,0
KS,2018-2019,D0374,4838,Sublette,Sublette Middle,2012090,2012090,17504100800000.0,201209001687,68.0,07-08,3.0,67.1,September Count Day,9250,2127,11377,620691,142715,763406,12322.89057,1,0,1,0,1,0,0
KS,2018-2019,D0299,2860,Sylvan Grove,Lucas/Sylvan Elementary Unified,2012120,2012120,17505301200000.0,201212002008,140.0,PK-06,2.0,117.4,September Count Day,14363,407,14769,1686183,47728,1733911,15502.01118,1,0,1,0,1,0,0
KS,2018-2019,D0299,2861,Sylvan Grove,Sylvan-Lucas Unified Jr. sr,2012120,2012120,17505301200000.0,201212001976,117.0,07-12,4.0,116.7,September Count Day,12763,62,12824,1489404,7207,1496611,13621.25777,1,0,1,0,1,0,0
KS,2018-2019,D0494,8110,Syracuse,Syracuse Elem,2012150,2012150,17503800600000.0,201215001347,344.0,PK-06,2.0,329.5,September Count Day,9771,758,10529,3219438,249766,3469204,10996.57784,1,0,1,0,1,0,0
KS,2018-2019,D0494,8114,Syracuse,Syracuse High,2012150,2012150,17503800600000.0,201215001348,220.0,07-12,4.0,220,September Count Day,9404,1888,11293,2068956,415420,2484376,11735.34164,1,0,1,0,1,0,0
KS,2018-2019,D0110,192,Thunder Ridge Schools,Thunder Ridge Elementary,2000346,2000346,17509202000000.0,200034601903,37.0,KG-03,2.0,37,September Count Day,14137,1823,15960,523064,67466,590530,17029.51376,1,0,1,0,1,0,0
KS,2018-2019,D0110,193,Thunder Ridge Schools,Thunder Ridge High School,2000346,2000346,17509202000000.0,200034601922,78.0,09-12,4.0,78,September Count Day,15272,1219,16491,1191189,95118,1286307,17542.97395,1,0,1,0,1,0,0
KS,2018-2019,D0110,194,Thunder Ridge Schools,Thunder Ridge Middle School,2000346,2000346,17509202000000.0,200034601900,83.0,04-08,3.0,82,September Count Day,14623,1977,16600,1199089,162128,1361217,17648.3735,1,0,1,0,1,0,0
KS,2018-2019,D0464,7300,Tonganoxie,Tonganoxie Elem,2012210,2012210,17505205500000.0,201221001864,855.0,PK-05,2.0,848.5,September Count Day,7273,413,7686,6171003,350510,6521513,8388.211174,1,0,1,0,1,0,0
KS,2018-2019,D0464,7298,Tonganoxie,Tonganoxie High,2012210,2012210,17505205500000.0,201221001205,632.0,09-12,4.0,629.8,September Count Day,9283,527,9810,5846213,332062,6178275,10442.05192,1,0,1,0,1,0,0
KS,2018-2019,D0464,7299,Tonganoxie,Tonganoxie Middle School,2012210,2012210,17505205500000.0,201221001865,458.0,06-08,3.0,456.2,September Count Day,9255,526,9781,4222265,239823,4462088,10414.00984,1,0,1,0,1,0,0
KS,2018-2019,D0501,8446,Topeka Public Schools,Avondale West,2012260,2012260,17508901600000.0,201226001440,70.0,01-12,4.0,64.2,September Count Day,25663,341,26004,1647596,21876,1669472,25932.70448,1,0,1,0,1,0,0
KS,2018-2019,D0501,8552,Topeka Public Schools,Capital City,2012260,2012260,17508901600000.0,201226001471,99.0,07-12,4.0,99,September Count Day,39857,1381,41239,3945847,136767,4082614,40664.46706,1,0,1,0,1,1,0
KS,2018-2019,D0501,8452,Topeka Public Schools,Chase Middle School,2012260,2012260,17508901600000.0,201226001595,456.0,06-08,3.0,457,September Count Day,10963,1728,12691,5009996,789760,5799756,13059.45504,1,0,1,0,1,0,0
KS,2018-2019,D0501,8524,Topeka Public Schools,Eisenhower Middle School,2012260,2012260,17508901600000.0,201226001469,534.0,06-08,3.0,534,September Count Day,10430,1368,11798,5569447,730418,6299865,12195.95231,1,0,1,0,1,0,0
KS,2018-2019,D0501,8462,Topeka Public Schools,Highland Park Central,2012260,2012260,17508901600000.0,201226001445,364.0,KG-05,2.0,364,September Count Day,10321,2251,12572,3756893,819381,4576274,12944.3858,1,0,1,0,1,0,0
KS,2018-2019,D0501,8536,Topeka Public Schools,Highland Park High,2012260,2012260,17508901600000.0,201226001476,837.0,09-12,4.0,836.7,September Count Day,12662,1957,14619,10594402,1637099,12231501,14923.76999,1,0,1,0,1,0,0
KS,2018-2019,D0501,8467,Topeka Public Schools,Hope Street Charter Academy,2012260,2012260,17508901600000.0,201226001596,116.0,09-12,4.0,114.6,September Count Day,20008,574,20582,2292921,65823,2358744,20689.80217,1,0,1,0,1,0,0
KS,2018-2019,D0501,8453,Topeka Public Schools,Jardine Elementary,2012260,2012260,17508901600000.0,201226002090,683.0,PK-05,2.0,669.5,September Count Day,9155,2884,12039,6129585,1930580,8060165,12428.99168,1,0,1,0,1,0,0
KS,2018-2019,D0501,8530,Topeka Public Schools,Jardine Middle School,2012260,2012260,17508901600000.0,201226001472,521.0,06-08,3.0,520.4,September Count Day,10293,1202,11495,5356688,625343,5982031,11902.96091,1,0,1,0,1,0,0
KS,2018-2019,D0501,8532,Topeka Public Schools,Landon Middle School,2012260,2012260,17508901600000.0,201226001688,445.0,06-08,3.0,444.2,September Count Day,10321,1213,11534,4584459,538873,5123332,11940.67267,1,0,1,0,1,0,0
KS,2018-2019,D0501,8472,Topeka Public Schools,Lowman Hill Elem,2012260,2012260,17508901600000.0,201226001451,289.0,PK-05,2.0,280,September Count Day,10944,2373,13317,3064400,664396,3728796,13664.77721,1,0,1,0,1,0,0
KS,2018-2019,D0501,8533,Topeka Public Schools,Marjorie French Middle School,2012260,2012260,17508901600000.0,201226001474,469.0,06-08,3.0,469,September Count Day,9947,1595,11542,4664965,747999,5412964,11948.40842,1,0,1,0,1,0,0
KS,2018-2019,D0501,8480,Topeka Public Schools,McCarter Elem,2012260,2012260,17508901600000.0,201226001454,374.0,PK-05,2.0,367,September Count Day,10660,1847,12507,3912381,677762,4590143,12881.53286,1,0,1,0,1,0,0
KS,2018-2019,D0501,8482,Topeka Public Schools,McClure Elem,2012260,2012260,17508901600000.0,201226001455,326.0,PK-05,2.0,319,September Count Day,11087,2141,13228,3536655,683060,4219715,13578.71703,1,0,1,0,1,0,0
KS,2018-2019,D0501,8484,Topeka Public Schools,McEachron Elem,2012260,2012260,17508901600000.0,201226001456,385.0,PK-05,2.0,362.5,September Count Day,10951,1980,12930,3969735,717570,4687305,13290.56047,1,0,1,0,1,0,0
KS,2018-2019,D0501,8486,Topeka Public Schools,Meadows Elementary,2012260,2012260,17508901600000.0,201226001114,501.0,PK-05,2.0,495.5,September Count Day,10660,2620,13280,5281952,1298357,6580309,13628.99939,1,0,1,0,1,0,0
KS,2018-2019,D0501,8494,Topeka Public Schools,Quincy Elem,2012260,2012260,17508901600000.0,201226001459,242.0,PK-05,2.0,231,September Count Day,14226,2801,17027,3286301,646962,3933263,17252.22974,1,0,1,0,1,0,0
KS,2018-2019,D0501,8498,Topeka Public Schools,Randolph Elem,2012260,2012260,17508901600000.0,201226001461,376.0,PK-05,2.0,368,September Count Day,10446,1811,12258,3844260,666562,4510822,12640.75775,1,0,1,0,1,0,0
KS,2018-2019,D0501,8501,Topeka Public Schools,Robinson Middle School,2012260,2012260,17508901600000.0,201226001442,401.0,06-08,3.0,401,September Count Day,11371,1649,13019,4559701,661060,5220761,13376.62065,1,0,1,0,1,0,0
KS,2018-2019,D0501,8465,Topeka Public Schools,Ross Elementary,2012260,2012260,17508901600000.0,201226001447,580.0,PK-05,2.0,558.5,September Count Day,11797,2613,14410,6588711,1459157,8047868,14721.6736,1,0,1,0,1,0,0
KS,2018-2019,D0501,8499,Topeka Public Schools,Scott Dual Language Magnet,2012260,2012260,17508901600000.0,201226001115,505.0,PK-05,2.0,482,September Count Day,9171,2554,11725,4420521,1231031,5651552,12125.36362,1,0,1,0,1,0,0
KS,2018-2019,D0501,8504,Topeka Public Schools,State Street Elem,2012260,2012260,17508901600000.0,201226001463,499.0,PK-05,2.0,484,September Count Day,10927,2250,13178,5288761,1089199,6377960,13530.36862,1,0,1,0,1,0,0
KS,2018-2019,D0501,8506,Topeka Public Schools,Stout Elem,2012260,2012260,17508901600000.0,201226001464,253.0,PK-05,2.0,248,September Count Day,10760,1849,12609,2668440,458504,3126944,12980.16363,1,0,1,0,1,0,0
KS,2018-2019,D0501,8538,Topeka Public Schools,Topeka High,2012260,2012260,17508901600000.0,201226001477,1617.0,09-12,4.0,1610.8,September Count Day,10646,1295,11941,17148621,2086631,19235252,12334.22879,1,0,1,0,1,0,0
KS,2018-2019,D0501,8540,Topeka Public Schools,Topeka West High,2012260,2012260,17508901600000.0,201226001478,1066.0,09-12,4.0,1064.5,September Count Day,11247,993,12240,11972354,1056783,13029137,12623.35232,1,0,1,0,1,0,0
KS,2018-2019,D0501,8512,Topeka Public Schools,Whitson Elem,2012260,2012260,17508901600000.0,201226001466,390.0,PK-05,2.0,385,September Count Day,11004,2111,13115,4236470,812856,5049326,13469.44961,1,0,1,0,1,0,0
KS,2018-2019,D0501,8513,Topeka Public Schools,Williams Science and Fine Arts Magnet School,2012260,2012260,17508901600000.0,201226001116,543.0,KG-05,2.0,535,September Count Day,10491,2417,12909,5612895,1293355,6906250,13270.25413,1,0,1,0,1,0,0
KS,2018-2019,D0275,2286,Triplains,Winona Elem,2000013,2000013,17505501000000.0,200001300414,47.0,PK-08,3.0,44.5,September Count Day,18361,466,18828,817082,20743,837825,19599.53566,1,0,1,0,1,0,0
KS,2018-2019,D0275,2288,Triplains,Winona High,2000013,2000013,17505501000000.0,200001300415,24.0,09-12,4.0,24,September Count Day,18361,466,18828,440673,11187,451860,19599.53566,1,0,1,0,1,0,0
KS,2018-2019,D0429,6324,Troy Public Schools,Troy Elem,2012330,2012330,17502204000000.0,201233001038,234.0,PK-06,2.0,200,September Count Day,8514,2038,10552,1702768,407542,2110310,11230.49648,1,0,1,0,1,0,0
KS,2018-2019,D0429,6326,Troy Public Schools,Troy High and Middle School,2012330,2012330,17502204000000.0,201233001039,149.0,07-12,4.0,149,September Count Day,9600,1789,11389,1430382,266512,1696894,12039.84898,1,0,1,0,1,0,0
KS,2018-2019,D0202,154,Turner-Kansas City,Junction Elementary,2012360,2012360,17510502100000.0,201236000017,278.0,PK-05,2.0,264,September Count Day,9783,628,10411,2582725,165792,2748517,,1,0,1,0,1,1,1
KS,2018-2019,D0202,157,Turner-Kansas City,Midland Trail,2012360,2012360,17510502100000.0,201236001475,523.0,PK-05,2.0,495.5,September Count Day,9956,719,10675,4933157,356478,5289635,,1,0,1,0,1,1,1
KS,2018-2019,D0202,160,Turner-Kansas City,Oak Grove Elem,2012360,2012360,17510502100000.0,201236000020,566.0,PK-05,2.0,547.5,September Count Day,7923,802,8726,4338064,439323,4777387,,1,0,1,0,1,1,1
KS,2018-2019,D0202,164,Turner-Kansas City,Turner Elem,2012360,2012360,17510502100000.0,201236000022,640.0,PK-05,2.0,611,September Count Day,7704,814,8518,4707053,497539,5204592,,1,0,1,0,1,1,1
KS,2018-2019,D0202,168,Turner-Kansas City,Turner High,2012360,2012360,17510502100000.0,201236000024,1085.0,09-12,4.0,1085,September Count Day,9290,489,9779,10079647,530705,10610352,,1,0,1,0,1,1,1
KS,2018-2019,D0202,167,Turner-Kansas City,Turner Middle School,2012360,2012360,17510502100000.0,201236001520,623.0,07-08,3.0,623,September Count Day,9009,362,9371,5612605,225466,5838071,,1,0,1,0,1,1,1
KS,2018-2019,D0202,155,Turner-Kansas City,Turner Sixth Grade Academy,2012360,2012360,17510502100000.0,201236001859,319.0,06-06,2.0,319,September Count Day,7798,606,8404,2487634,193170,2680804,,1,0,1,0,1,1,1
KS,2018-2019,D0240,1078,Twin Valley,Bennington Elem,2003960,2003960,17507200300000.0,200396000164,225.0,PK-06,2.0,216,September Count Day,10304,855,11159,2225589,184727,2410316,11586.48946,1,0,1,0,1,0,0
KS,2018-2019,D0240,1080,Twin Valley,Bennington Junior High/High School,2003960,2003960,17507200300000.0,200396000165,196.0,07-12,4.0,196,September Count Day,10286,855,11141,2016083,167622,2183705,11569.08403,1,0,1,0,1,0,0
KS,2018-2019,D0240,1088,Twin Valley,Tescott Elem,2003960,2003960,17507200300000.0,200396000166,95.0,PK-06,2.0,86,September Count Day,10324,855,11179,887830,73549,961379,11605.82883,1,0,1,0,1,0,0
KS,2018-2019,D0240,1090,Twin Valley,Tescott Junior High/High School,2003960,2003960,17507200300000.0,200396000167,74.0,07-12,4.0,74,September Count Day,10280,855,11136,760753,63286,824039,11564.24919,1,0,1,0,1,0,0
KS,2018-2019,D0463,7270,Udall,Udall Elem,2012390,2012390,17501804700000.0,201239001202,169.0,PK-05,2.0,150,September Count Day,6974,1183,8156,1046047,177403,1223450,8718.146338,1,0,1,0,1,0,0
KS,2018-2019,D0463,7272,Udall,Udall High,2012390,2012390,17501804700000.0,201239001203,96.0,09-12,4.0,97,September Count Day,16288,821,17109,1579981,79598,1659579,17375.41384,1,0,1,0,1,0,0
KS,2018-2019,D0463,7271,Udall,Udall Middle School,2012390,2012390,17501804700000.0,201239001583,72.0,06-08,3.0,74,September Count Day,9942,926,10867,735671,68494,804165,11339.59749,1,0,1,0,1,0,0
KS,2018-2019,D0214,450,Ulysses,Hickok Elem,2012420,2012420,17503401000000.0,201242000070,433.0,PK-02,2.0,386.5,September Count Day,6705,2553,9258,2591465,986681,3578146,9646.88292,1,0,1,0,1,0,0
KS,2018-2019,D0214,443,Ulysses,Kepley Middle School,2012420,2012420,17503401000000.0,201242000067,360.0,06-08,3.0,360,September Count Day,8695,1836,10531,3130153,661080,3791233,10877.83361,1,0,1,0,1,0,0
KS,2018-2019,D0214,444,Ulysses,Sullivan Elem,2012420,2012420,17503401000000.0,201242000068,381.0,03-05,2.0,378,September Count Day,6147,2002,8149,2323483,756894,3080377,8574.515036,1,0,1,0,1,0,0
KS,2018-2019,D0214,446,Ulysses,Ulysses High,2012420,2012420,17503401000000.0,201242000069,497.0,09-12,4.0,485.7,September Count Day,10087,1182,11270,4899444,574319,5473763,11592.42321,1,0,1,0,1,0,0
KS,2018-2019,D0235,964,Uniontown,Uniontown High School,2012450,2012450,17500604900000.0,201245000150,196.0,07-12,4.0,196,September Count Day,13108,487,13595,2569232,95434,2664666,13747.18905,1,0,1,0,1,0,0
KS,2018-2019,D0235,966,Uniontown,West Bourbon Elementary,2012450,2012450,17500604900000.0,201245000151,259.0,PK-06,2.0,239,September Count Day,9153,4146,13299,2187581,990837,3178418,13460.96642,1,0,1,0,1,1,0
KS,2018-2019,D0262,1980,Valley Center Pub Sch,Abilene Elem,2012510,2012510,17508703400000.0,201251000367,235.0,PK-03,2.0,200,September Count Day,12879,343,13221,2575790,68505,2644295,13318.01833,1,0,1,0,1,0,0
KS,2018-2019,D0262,2007,Valley Center Pub Sch,The Learning Center,2012510,2012510,17508703400000.0,201251002087,59.0,09-12,4.0,59,September Count Day,3065,41,3105,180817,2397,183214,3536.166651,1,0,1,0,1,1,0
KS,2018-2019,D0262,1986,Valley Center Pub Sch,Valley Center High,2012510,2012510,17508703400000.0,201251000370,885.0,09-12,4.0,885,September Count Day,8743,210,8953,7737422,185691,7923113,9190.997475,1,0,1,0,1,0,0
KS,2018-2019,D0262,1977,Valley Center Pub Sch,Valley Center Intermediate School,2012510,2012510,17508703400000.0,201251002038,461.0,04-05,2.0,461,September Count Day,7878,335,8213,3631869,154327,3786196,8475.440907,1,0,1,0,1,0,0
KS,2018-2019,D0262,1985,Valley Center Pub Sch,Valley Center Middle School,2012510,2012510,17508703400000.0,201251000369,718.0,06-08,3.0,717.7,September Count Day,8152,171,8322,5850384,122369,5972753,8580.840455,1,0,1,0,1,0,0
