state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_NC,enrollmetric,pp_stloc_raw_NC,pp_fed_raw_NC,pp_total_raw_NC,pp_centshare_stloc_raw_NC,pp_centshare_fed_raw_NC,pp_centshare_raw_NC,schoolstloc_raw_NC,schoolfed_raw_NC,schooltot_raw_NC,pp_total_norm_NERDS,ppsalariesst_raw_NC,ppempbenefitsst_raw_NC,pppurchservicesst_raw_NC,ppsupmaterialsst_raw_NC,ppinstrequipst_raw_NC,ppotherst_raw_NC,ppcentst_raw_NC,pptotst_raw_NC,ppsalariesfed_raw_NC,ppempbenefitsfed_raw_NC,pppurchservicesfed_raw_NC,ppsupmaterialsfed_raw_NC,ppinstrequipfed_raw_NC,ppotherfed_raw_NC,ppsalariesloc_raw_NC,ppempbenefitsloc_raw_NC,pppurchservicesloc_raw_NC,ppsupmaterialsloc_raw_NC,ppinstrequiploc_raw_NC,ppotherloc_raw_NC,ppcentloc_raw_NC,pptotloc_raw_NC,pptotsalaries_raw_NC,pptotempbenefits_raw_NC,pptotpurchservices_raw_NC,pptotsupmaterials_raw_NC,pptotinstrequipfed_raw_NC,pptotother_raw_NC,pp_site_stloc_difference_NC,pp_site_fed_difference_NC,pp_site_difference_NC,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
NC,2018-2019,250,250376,Craven County Schools,West Craven Middle,3703310,3703310,34102502530100.0,370331000392,755.0,06-08,3.0,756,ADM,7745.51,1102.5,8848.01,0,0,0,5855605.56,833490,6689095.56,9123.303923,3552.94,1294.3,216.1,129.37,56.08,0,0,5248.79,543.53,227.22,80.23,235.59,15.93,0,868.6,303.19,369.15,955.61,0.17,0,0,2496.72,4965.07,1824.71,665.48,1320.57,72.18,0,7745.51,1102.5,8848.01,0,0,0,0,0,0,0
NC,2018-2019,35A,35A000,Crosscreek Charter School,Crosscreek Charter School,3700119,3700119,,370011902579,257.0,KG-08,3.0,254,ADM,9514.88,333.34,9848.22,,,,2416779.52,84668.36,2501447.88,9107.177665,,,,,,,,6995.87,,,,,,,,,,,,,,2519.01,,,,,,,,,,0,0,0,0,0,0,0
NC,2018-2019,260,260364,Cumberland County Schools,Alderman Road Elementary,3700011,3700011,34102602630100.0,370001100414,700.0,PK-05,2.0,688,ADM,8864.55,1239.02,10103.57,335.2,35.27,370.47,6098810.39999999,852445.76,6951256.16,10445.37102,4821.98,1737.82,207.34,204.35,89.04,0,67.76,7128.29,545.53,165.74,74.45,394.83,23.2,0,686.96,244.71,308.83,220.55,7.77,0,267.44,1736.26,6054.47,2148.27,590.62,819.73,120.01,0,8529.34999999999,1203.75,9733.1,0,0,0,0,0,0,0
NC,2018-2019,260,260374,Cumberland County Schools,Alger B. Wilkins High School,3700011,3700011,34102602630100.0,370001102981,139.0,09-12,4.0,124,ADM,12366.69,1393.03,13759.72,335.2,35.27,370.47,1533469.56,172735.72,1706205.28,14101.52102,6211.44,2101.44,207.34,232.23,89.04,0,67.76,8909.25,484.68,154.45,53.7,528.28,136.65,0,1823.75,715.27,302.93,301.16,46.89,0,267.44,3457.44,8519.87,2971.16,563.97,1061.67,272.58,0,12031.49,1357.76,13389.25,0,0,0,0,0,0,0
NC,2018-2019,260,260302,Cumberland County Schools,Alma O Easom Elementary,3700011,3700011,34102602630100.0,370001102119,296.0,KG-01,1.0,288,ADM,9712.35,765.24,10477.59,335.2,35.27,370.47,2797156.8,220389.12,3017545.92,10819.39102,5077.93,1950.96,207.34,205.72,89.04,0,67.76,7598.75,351.29,127.29,38.48,189.69,23.22,0,979.59,326.54,297.56,220.66,21.81,0,267.44,2113.6,6408.81,2404.79,543.38,616.07,134.07,0,9377.15,729.97,10107.12,0,0,0,0,0,0,0
NC,2018-2019,260,260336,Cumberland County Schools,Anne Chesnutt Middle,3700011,3700011,34102602630100.0,370001100406,454.0,06-08,3.0,458,ADM,9371.86,839.52,10211.38,335.2,35.27,370.47,4292311.88,384500.16,4676812.04,10553.18102,4730.62,1572.44,207.43,236.36,107.65,0,67.76,6922.26,318.87,99.57,72.78,286.36,26.67,0,1161.37,379.63,332.62,287.46,21.08,0,267.44,2449.6,6210.86,2051.64,612.83,810.18,155.4,0,9036.66,804.25,9840.91,0,0,0,0,0,0,0
NC,2018-2019,260,260306,Cumberland County Schools,Armstrong Elementary,3700011,3700011,34102602630100.0,370001102085,439.0,PK-05,2.0,419,ADM,10341.7699999999,1514.66,11856.43,335.2,35.27,370.47,4333201.62999999,634642.54,4967844.17,12198.23102,5842.95,2031.49,207.34,224.22,89.04,0,67.76,8462.8,758.95,281.77,58.3,351.26,29.11,0,823.14,266.76,293.55,220.32,7.76,0,267.44,1878.97,7425.04,2580.02,559.19,795.8,125.91,0,10006.5699999999,1479.39,11485.96,0,0,0,0,0,0,0
NC,2018-2019,260,260308,Cumberland County Schools,Ashley Elementary,3700011,3700011,34102602630100.0,370001100394,200.0,03-05,2.0,195,ADM,10808.77,1413.12,12221.89,335.2,35.27,370.47,2107710.15,275558.399999999,2383268.55,12563.69102,5703.88,2146.35,207.34,200.42,89.04,0,67.76,8414.79,678.05,192.47,46.57,404.9,55.86,0,1166.82,387.08,308.95,241.21,22.48,0,267.44,2393.98,7548.75,2725.9,562.86,846.53,167.38,0,10473.57,1377.85,11851.42,0,0,0,0,0,0,0
NC,2018-2019,260,260312,Cumberland County Schools,Beaver Dam Elementary,3700011,3700011,34102602630100.0,370001100395,93.0,KG-05,2.0,90,ADM,12480.28,1861.18,14341.46,335.2,35.27,370.47,1123225.2,167506.2,1290731.4,14683.26102,6368.93,2370.14,207.35,228.64,89.04,0,67.76,9331.86,1138.85,298.44,41.67,331.6,15.35,0,1619.93,561.5,333.77,358.37,7.41,0,267.44,3148.42,9127.71,3230.08,582.79,918.61,111.8,0,12145.08,1825.91,13970.99,0,0,0,0,0,0,0
NC,2018-2019,260,260414,Cumberland County Schools,Benjamin J Martin Elementary,3700011,3700011,34102602630100.0,370001100429,622.0,PK-05,2.0,597,ADM,7906.9,1847.1,9754,335.2,35.27,370.47,4720419.3,1102718.7,5823138,10095.80102,4242.52,1384.79,207.34,210.3,90.35,0,67.76,6203.06,864.43,328.41,105.29,433.84,79.86,0,675.18,218.22,291.12,238.43,13.45,0,267.44,1703.84,5782.13,1931.42,603.75,882.57,183.66,0,7571.7,1811.83,9383.53,0,0,0,0,0,0,0
NC,2018-2019,260,260367,Cumberland County Schools,Bill Hefner Elementary,3700011,3700011,34102602630100.0,370001101377,775.0,KG-05,2.0,765,ADM,7361.38,1209.13,8570.51,335.2,35.27,370.47,5631455.7,924984.45,6556440.15,8912.311022,3511.28,1296.89,207.34,196.6,89.04,0,67.76,5368.91,539.65,143.55,46.43,394.6,49.63,0,897.72,290.29,295.7,228.06,13.26,0,267.44,1992.47,4948.65,1730.73,549.47,819.26,151.93,0,7026.18,1173.86,8200.04,0,0,0,0,0,0,0
NC,2018-2019,260,260320,Cumberland County Schools,Brentwood Elementary,3700011,3700011,34102602630100.0,370001100397,482.0,PK-05,2.0,461,ADM,9200.86999999999,2255.26,11456.13,335.2,35.27,370.47,4241601.06999999,1039674.86,5281275.93,11797.93102,5079.93,1657.7,208.47,221.84,89.04,0,67.76,7324.74,1172.82,439.09,51.2,437.7,119.18,0,777.12,258.81,297.29,258.64,16.83,0,267.44,1876.13,7029.87,2355.6,556.96,918.18,225.05,0,8865.66999999999,2219.99,11085.66,0,0,0,0,0,0,0
NC,2018-2019,260,260342,Cumberland County Schools,C Wayne Collier Elementary,3700011,3700011,34102602630100.0,370001102121,511.0,PK-05,2.0,483,ADM,8447.47,1540.55,9988.02,335.2,35.27,370.47,4080128.01,744085.65,4824213.66,10329.82102,4501.06,1560.72,207.96,233.69,89.04,0,67.76,6660.23,765.96,270.6,89.08,359.9,19.74,0,722.89,249.63,297.93,237.67,11.68,0,267.44,1787.24,5989.91,2080.95,594.97,831.26,120.46,0,8112.26999999999,1505.28,9617.55,0,0,0,0,0,0,0
NC,2018-2019,260,260325,Cumberland County Schools,Cape Fear High,3700011,3700011,34102602630100.0,370001100402,1446.0,09-12,4.0,1377,ADM,7905.09,990.32,8895.41,335.2,35.27,370.47,10885308.93,1363670.64,12248979.57,9237.211022,3920.28,1413.01,208.12,221.58,89.7,0,67.76,5920.45,503.72,176.01,79.5,164.17,31.65,0,877.21,283.18,314.23,222.87,19.71,0,267.44,1984.64,5301.21,1872.2,601.85,608.62,141.06,0,7569.89,955.05,8524.94,0,0,0,0,0,0,0
NC,2018-2019,260,260338,Cumberland County Schools,Cliffdale Elementary,3700011,3700011,34102602630100.0,370001100407,694.0,PK-05,2.0,629,ADM,8033.91,1913.62,9947.53,335.2,35.27,370.47,5053329.39,1203666.98,6256996.37,10289.33102,4261.77,1390.89,207.34,203.92,89.04,0,67.76,6220.72,980.65,351.61,119.86,407.91,18.32,0,759.03,243.21,303.82,222.36,17.33,0,267.44,1813.19,6001.45,1985.71,631.02,834.19,124.69,0,7698.71,1878.35,9577.06,0,0,0,0,0,0,0
NC,2018-2019,260,260340,Cumberland County Schools,College Lakes Elementary,3700011,3700011,34102602630100.0,370001100408,490.0,PK-05,2.0,484,ADM,8559.3,1827.7,10387,335.2,35.27,370.47,4142701.19999999,884606.8,5027308,10728.80102,4494.87,1606.75,207.34,223.61,89.04,0,67.76,6689.37,911.28,353.82,83.81,393.98,49.54,0,816.14,262.42,299.91,201.08,22.94,0,267.44,1869.93,6222.29,2222.99,591.06,818.67,161.52,0,8224.09999999999,1792.43,10016.53,0,0,0,0,0,0,0
NC,2018-2019,260,260354,Cumberland County Schools,Cross Creek Early College,3700011,3700011,34102602630100.0,370001102756,285.0,09-12,4.0,282,ADM,6710.75,641.46,7352.21,335.2,35.27,370.47,1892431.5,180891.72,2073323.22,7694.011022,3335.97,1147.89,270.64,245.46,108.79,0,67.76,5176.51,183.08,69.29,307.26,31.21,15.35,0,526.98,170.29,319.73,239.62,10.18,0,267.44,1534.24,4046.03,1387.47,897.63,516.29,134.32,0,6375.55,606.19,6981.74,0,0,0,0,0,0,0
NC,2018-2019,260,260347,Cumberland County Schools,Cumberland International Early College,3700011,3700011,34102602630100.0,370001103228,261.0,09-12,4.0,258,ADM,6866.03,561.63,7427.66,335.2,35.27,370.47,1771435.74,144900.54,1916336.28,7769.461022,3295.71,1032.88,551.31,261.21,126.34,0,67.76,5335.21,103.87,27.56,333.58,46,15.35,0,539.52,171.39,316.2,228.86,7.41,0,267.44,1530.82,3939.1,1231.83,1201.09,536.07,149.1,0,6530.83,526.36,7057.19,0,0,0,0,0,0,0
NC,2018-2019,260,260348,Cumberland County Schools,Cumberland Mills Elementary,3700011,3700011,34102602630100.0,370001100410,631.0,PK-05,2.0,615,ADM,7472.96,1597.72,9070.68,335.2,35.27,370.47,4595870.4,982597.8,5578468.2,9412.481022,4183.54,1187.34,207.34,201.1,89.04,0,67.76,5936.12,698.53,235.75,75.65,460.53,91.99,0,560.32,162.82,289.14,229.95,27.17,0,267.44,1536.84,5442.39,1585.91,572.13,891.58,208.2,0,7137.76,1562.45,8700.21,0,0,0,0,0,0,0
NC,2018-2019,260,260700,Cumberland County Schools,Cumberland Polytechnic,3700011,3700011,34102602630100.0,370001102757,249.0,09-12,4.0,243,ADM,8257.17,512.97,8770.14,335.2,35.27,370.47,2006492.31,124651.71,2131144.02,9111.941022,3609.92,1324.61,451.59,801.37,102.24,0,67.76,6357.49,210.16,78.94,37.16,136.09,15.35,0,843.88,245.07,291.98,214.92,36.39,0,267.44,1899.68,4663.96,1648.62,780.73,1152.38,153.98,0,7921.97,477.7,8399.67,0,0,0,0,0,0,0
NC,2018-2019,260,260352,Cumberland County Schools,Cumberland Road Elementary,3700011,3700011,34102602630100.0,370001100411,364.0,PK-05,2.0,333,ADM,9444.83,1701.51,11146.34,335.2,35.27,370.47,3145128.39,566602.83,3711731.22,11488.14102,5453.14,1644.93,208.26,204.19,97.4,0,67.76,7675.68,751.33,248.09,93.39,501.88,71.55,0,719.56,218.19,300.63,254.28,9.05,0,267.44,1769.15,6924.03,2111.21,602.28,960.35,178,0,9109.63,1666.24,10775.87,0,0,0,0,0,0,0
NC,2018-2019,260,260356,Cumberland County Schools,District No 7 Elementary,3700011,3700011,34102602630100.0,370001100412,267.0,PK-05,2.0,255,ADM,10728.23,942.86,11671.09,335.2,35.27,370.47,2735698.65,240429.3,2976127.95,12012.89102,5850.92,2075.98,207.34,216.43,89.04,0,67.76,8507.47,431.9,149.45,62.36,248.53,15.35,0,1062.09,367.2,312.1,201.27,10.66,0,267.44,2220.76,7344.91,2592.63,581.8,666.23,115.05,0,10393.0299999999,907.59,11300.62,0,0,0,0,0,0,0
NC,2018-2019,260,260322,Cumberland County Schools,Douglas Byrd High,3700011,3700011,34102602630100.0,370001100400,1104.0,09-12,4.0,1028,ADM,8868.32,1758.02,10626.34,335.2,35.27,370.47,9116632.95999999,1807244.56,10923877.52,10968.14102,4598.76,1569.69,207.76,210.37,89.04,0,67.76,6743.38,964.73,355.31,85.64,275.28,41.79,0,979.2,327.85,326.6,209.51,14.34,0,267.44,2124.94,6542.69,2252.85,620,695.16,145.17,0,8533.11999999999,1722.75,10255.87,0,0,0,0,0,0,0
NC,2018-2019,260,260321,Cumberland County Schools,Douglas Byrd Middle,3700011,3700011,34102602630100.0,370001100399,564.0,06-08,3.0,535,ADM,8757.16,1972.41,10729.57,335.2,35.27,370.47,4685080.6,1055239.35,5740319.95,11071.37102,4566.04,1488.11,207.34,195.27,89.04,0,67.76,6613.56,1110.07,384.4,86.58,321.5,34.59,0,984.09,319.35,315.98,247.47,9.27,0,267.44,2143.6,6660.2,2191.86,609.9,764.24,132.9,0,8421.96,1937.14,10359.1,0,0,0,0,0,0,0
NC,2018-2019,260,260398,Cumberland County Schools,E E Miller Elementary,3700011,3700011,34102602630100.0,370001102283,589.0,PK-05,2.0,549,ADM,7724.80999999999,1162.6,8887.41,335.2,35.27,370.47,4240920.68999999,638267.399999999,4879188.09,9229.211022,4356.75,1147.98,207.34,207.58,89.04,0,67.76,6076.45,496.76,139.01,69.77,395.96,25.83,0,636.79,189.96,293.83,238.04,22.3,0,267.44,1648.36,5490.3,1476.95,570.94,841.58,137.17,0,7389.61,1127.33,8516.94,0,0,0,0,0,0,0
NC,2018-2019,260,260359,Cumberland County Schools,E E Smith High,3700011,3700011,34102602630100.0,370001102124,912.0,09-12,4.0,883,ADM,8719.5,1986.8,10706.3,335.2,35.27,370.47,7699318.5,1754344.4,9453662.89999999,11048.10102,4172.49,1472.67,208.44,220.11,89.04,0,67.76,6230.51,1042.7,368.49,126.55,337.84,75.95,0,1209.65,411.59,321.01,240.21,39.09,0,267.44,2488.99,6424.84,2252.75,656,798.16,204.08,0,8384.3,1951.53,10335.83,0,0,0,0,0,0,0
NC,2018-2019,260,260397,Cumberland County Schools,E Melvin Honeycutt Elementary,3700011,3700011,34102602630100.0,370001101391,933.0,KG-05,2.0,947,ADM,7693.88,1065.9,8759.78,335.2,35.27,370.47,7286104.36,1009407.3,8295511.66,9101.581022,4073.37,1421.5,207.38,205.63,89.04,0,67.76,6064.68,573.78,182.78,59.32,194.51,20.24,0,630.56,202.51,287.39,229.74,11.56,0,267.44,1629.2,5277.71,1806.79,554.09,629.88,120.84,0,7358.68,1030.63,8389.31,0,0,0,0,0,0,0
NC,2018-2019,260,260332,Cumberland County Schools,Eastover-Central Elementary,3700011,3700011,34102602630100.0,370001100405,397.0,PK-05,2.0,380,ADM,8349.88,835.82,9185.7,335.2,35.27,370.47,3172954.4,317611.6,3490566,9527.501022,4355.23,1578.88,208.01,205.6,89.04,0,67.76,6504.52,372.22,131.91,65.43,199.5,31.49,0,789.36,263.66,310.45,206.3,8.15,0,267.44,1845.36,5516.81,1974.45,583.89,611.4,128.68,0,8014.68,800.55,8815.23,0,0,0,0,0,0,0
NC,2018-2019,260,260370,Cumberland County Schools,Ed V Baldwin Elementary,3700011,3700011,34102602630100.0,370001100416,703.0,PK-05,2.0,681,ADM,7938.04,1184.27,9122.31,335.2,35.27,370.47,5405805.24,806487.87,6212293.10999999,9464.111022,4272.5,1376.75,207.34,213.72,89.04,0,67.76,6227.11,549.96,170.7,79.55,293.47,55.32,0,692.28,223.73,288.97,231.1,7.41,0,267.44,1710.93,5514.74,1771.18,575.86,738.29,151.77,0,7602.84,1149,8751.84,0,0,0,0,0,0,0
NC,2018-2019,260,260326,Cumberland County Schools,Elizabeth M Cashwell Elementary,3700011,3700011,34102602630100.0,370001100403,631.0,PK-05,2.0,609,ADM,7948.09,2088.87,10036.96,335.2,35.27,370.47,4840386.81,1272121.82999999,6112508.64,10378.76102,4236.09,1400.34,207.75,214.78,89.04,0,67.76,6215.76,1076.37,400.92,90.64,457.41,28.26,0,694.12,231.7,294.12,237.14,7.81,0,267.44,1732.33,6006.58,2032.96,592.51,909.33,125.11,0,7612.89,2053.6,9666.49,0,0,0,0,0,0,0
NC,2018-2019,260,260361,Cumberland County Schools,Ferguson-Easley Elementary,3700011,3700011,34102602630100.0,370001102125,256.0,KG-05,2.0,255,ADM,9925.24,1585.43,11510.67,335.2,35.27,370.47,2530936.19999999,404284.65,2935220.85,11852.47102,5819.65,1427.69,207.34,227.24,89.04,0,67.76,7838.72,828.45,301.38,53.42,351.56,15.35,0,993.53,266.91,303.91,240.57,14.16,0,267.44,2086.52,7641.63,1995.98,564.67,819.37,118.55,0,9590.03999999999,1550.16,11140.2,0,0,0,0,0,0,0
NC,2018-2019,260,260373,Cumberland County Schools,Gallberry Farm Elementary,3700011,3700011,34102602630100.0,370001102513,1028.0,PK-05,2.0,994,ADM,7356.76,863.03,8219.79,335.2,35.27,370.47,7312619.44,857851.82,8170471.26,8561.591022,3843.32,1335.02,207.34,211.26,89.04,0,67.76,5753.74,302.95,98,61.35,313.95,51.51,0,601.02,198.16,302.25,226.63,7.52,0,267.44,1603.02,4747.29,1631.18,570.94,751.84,148.07,0,7021.56,827.76,7849.32,0,0,0,0,0,0,0
NC,2018-2019,260,260363,Cumberland County Schools,Glendale Acres Elementary,3700011,3700011,34102602630100.0,370001102126,255.0,PK-02,2.0,232,ADM,12540.08,1722.2,14262.28,335.2,35.27,370.47,2909298.56,399550.4,3308848.96,14604.08102,7229.42,2553.13,208.42,263.99,109.6,0,67.76,10432.32,837.84,281.77,92.29,402.96,72.07,0,960.93,315.51,313.33,237,13.55,0,267.44,2107.76,9028.19,3150.41,614.04,903.95,195.22,0,12204.88,1686.93,13891.81,0,0,0,0,0,0,0
NC,2018-2019,260,260375,Cumberland County Schools,Grays Creek Elementary,3700011,3700011,34102602630100.0,370001103082,424.0,PK-05,2.0,415,ADM,8437.77999999999,1043.17,9480.95,335.2,35.27,370.47,3501678.69999999,432915.55,3934594.25,9822.751022,4502.27,1517.93,207.7,255.49,89.04,0,67.76,6640.19,530.9,164.22,46.32,245.53,20.93,0,773.18,225.33,307.52,216.45,7.67,0,267.44,1797.59,5806.35,1907.48,561.54,717.47,117.64,0,8102.57999999999,1007.9,9110.48,0,0,0,0,0,0,0
NC,2018-2019,260,260357,Cumberland County Schools,Grays Creek High,3700011,3700011,34102602630100.0,370001102663,1442.0,09-12,4.0,1398,ADM,7418.92,865.89,8284.81,335.2,35.27,370.47,10371650.16,1210514.22,11582164.3799999,8626.611022,3564.13,1279.57,208.08,214.11,89.6,0,67.76,5423.25,451.79,150.48,50.67,154.18,23.5,0,884.76,298.98,314.35,216.7,13.44,0,267.44,1995.67,4900.68,1729.03,573.1,584.99,126.54,0,7083.72,830.62,7914.33999999999,0,0,0,0,0,0,0
NC,2018-2019,260,260362,Cumberland County Schools,Grays Creek Middle,3700011,3700011,34102602630100.0,370001102574,1135.0,06-08,3.0,1142,ADM,6721.2,904.12,7625.32,335.2,35.27,370.47,7675610.39999999,1032505.04,8708115.44,7967.121022,3325.75,1199.6,207.36,232.33,89.04,0,67.76,5121.84,471.9,160.79,57.99,162.26,15.91,0,612.84,197.14,309.55,202.8,9.59,0,267.44,1599.36,4410.49,1557.53,574.9,597.39,114.54,0,6386,868.85,7254.84999999999,0,0,0,0,0,0,0
NC,2018-2019,260,260368,Cumberland County Schools,Hope Mills Middle,3700011,3700011,34102602630100.0,370001100415,540.0,06-08,3.0,539,ADM,9080.15,1098.72,10178.87,335.2,35.27,370.47,4894200.85,592210.08,5486410.93,10520.67102,4668.88,1678.69,207.34,276.29,91.93,0,67.76,6990.89,573.88,201.61,56.37,216.24,15.35,0,936.18,313.53,322.15,242.55,7.41,0,267.44,2089.26,6178.94,2193.83,585.86,735.08,114.69,0,8744.95,1063.45,9808.4,0,0,0,0,0,0,0
NC,2018-2019,260,260366,Cumberland County Schools,Howard L Hall Elementary,3700011,3700011,34102602630100.0,370001102128,686.0,KG-05,2.0,688,ADM,7698.64,857.19,8555.83,335.2,35.27,370.47,5296664.32,589746.72,5886411.04,8897.631022,4085.92,1147.44,207.45,210.14,89.04,0,67.76,5807.75,347.38,116.9,71.01,263.41,23.22,0,820.86,271.48,293.36,224.23,13.52,0,267.44,1890.89,5254.16,1535.82,571.82,697.78,125.78,0,7363.44,821.92,8185.36,0,0,0,0,0,0,0
NC,2018-2019,260,260413,Cumberland County Schools,Howard Learning Academy,3700011,3700011,34102602630100.0,370001102087,6.0,05-08,3.0,76,ADM,26962.75,1834.99,28797.74,335.2,35.27,370.47,2049169,139459.24,2188628.24,29139.54102,15806.55,5934.59,210.35,402.01,89.04,0,67.76,22510.3,1227.31,396.43,43.97,116.66,15.35,0,2501.08,941.55,332.64,343.79,65.95,0,267.44,4452.45,19534.94,7272.57,586.96,862.46,170.34,0,26627.55,1799.72,28427.27,0,0,0,0,0,1,0
