state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_IA,enrollmetric,pp_stloc_raw_IA,pp_fed_raw_IA,pp_total_raw_IA,schoolstloc_raw_IA,schoolfed_raw_IA,schooltot_raw_IA,pp_total_norm_NERDS,pppersonnel_raw_IA,ppnonpersonnel_raw_IA,schlevel_raw_IA,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
IA,2018-2019,1953,172,Earlham,Earlham Senior High School,1910050.0,1910050.0,16506100400000.0,191005000641.0,203.0,09-12,4.0,201,ADM,13509,119,13628,2715309,23919,2739228,,9524,4105,Public High School,0,0,1,1,0,0,1
IA,2018-2019,1963,405,East Buchanan,East Buchanan Elementary School,1910110.0,1910110.0,16501050100000.0,191011000642.0,314.0,PK-05,2.0,291.7,ADM,12332,606,12938,3597244.4,176770.199999999,3774014.59999999,,8623,4315,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,1963,109,East Buchanan,East Buchanan High School,1910110.0,1910110.0,16501050100000.0,191011000643.0,177.0,09-12,4.0,175.1,ADM,15292,271,15563,2677629.19999999,47452.1,2725081.3,,10799,4763,Public High School,0,0,1,1,0,0,1
IA,2018-2019,1963,209,East Buchanan,East Buchanan Middle School,1910110.0,1910110.0,16501050100000.0,191011000644.0,143.0,06-08,3.0,145.9,ADM,11857,226,12083,1729936.3,32973.4,1762909.7,,7984,4098,Public Middle School,0,0,1,1,0,0,1
IA,2018-2019,1968,427,East Marshall,East Marshall Elementary School,1900040.0,1900040.0,16506420100000.0,190004000132.0,252.0,PK-03,2.0,234.9,ADM,11353,693,12046,2666819.7,162785.7,2829605.4,,8973,3073,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,1968,209,East Marshall,East Marshall Middle School,1900040.0,1900040.0,16506420100000.0,190004000121.0,322.0,04-08,3.0,324.4,ADM,11385,89,11474,3693293.99999999,28871.6,3722165.59999999,,8361,3112,Public Middle School,0,0,1,1,0,0,1
IA,2018-2019,1968,172,East Marshall,East MarshallSenior High School,1900040.0,1900040.0,16506420100000.0,190004000117.0,228.0,09-12,4.0,228.1,ADM,15593,216,15809,3556763.3,49269.6,3606032.9,,10825,4985,Public High School,0,0,1,1,0,0,1
IA,2018-2019,3978,427,East Mills,East Mills Elementary School,1918240.0,1918240.0,16506550200000.0,191824001230.0,236.0,PK-06,2.0,243.1,ADM,12807,675,13482,3113381.69999999,164092.5,3277474.19999999,,9025,4456,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,3978,172,East Mills,East Mills Jr/Sr High School,1918240.0,1918240.0,16506550200000.0,191824001046.0,219.0,07-12,4.0,213.8,ADM,17088,249,17337,3653414.4,53236.2,3706650.6,,10194,7141,Public High School,0,0,1,1,0,0,1
IA,2018-2019,6741,427,East Sac County,East Sac County Elementary Sac Building,1929580.0,1929580.0,16508102800000.0,192958001438.0,205.0,PK-04,2.0,188.8,ADM,13030,447,13477,2460064,84393.6,2544457.6,,10043,3435,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6741,409,East Sac County,East Sac County Elementary Wall Lake,1929580.0,1929580.0,16508102800000.0,192958001686.0,183.0,PK-04,2.0,164.1,ADM,12975,424,13399,2129197.5,69578.4,2198775.9,,10136,3264,Public Elementary School,0,0,1,1,0,0,1
IA,2018-2019,6741,109,East Sac County,East Sac County High School,1929580.0,1929580.0,16508102800000.0,192958001687.0,251.0,09-12,4.0,240.4,ADM,16046,296,16342,3857458.4,71158.4,3928616.8,,11819,4524,Public High School,0,0,1,1,0,0,1
