state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_MT,enrollmetric,pp_stloc_raw_MT,pp_fed_raw_MT,pp_total_raw_MT,schoolstloc_raw_MT,schoolfed_raw_MT,schooltot_raw_MT,pp_total_norm_NERDS,exclusionamounts_raw_MT,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
MT,2018-2019,464,1716,Stanford K-12 Schools,Stanford 7-8,3024990,3024990,27502340300000.0,302499000716,17.0,7-8,3.0,17,October Count Day,9811.34823529412,748.601764705882,10559.9494117647,166792.92,12726.2299999999,179519.14,13264.48176,67129.2899999999,1,0,1,0,0,0,0
MT,2018-2019,464,618,Stanford K-12 Schools,Stanford High School,3024990,3024990,27502340300000.0,302499000717,35.0,9-12,4.0,35,October Count Day,19012.2182857142,748.601428571428,19760.8197142857,665427.64,26201.0499999999,691628.69,22465.35207,138207.35,1,0,1,0,0,0,0
MT,2018-2019,464,617,Stanford K-12 Schools,Stanford School,3024990,3024990,27502340300000.0,302499000021,77.0,PK-6,2.0,77,October Count Day,9811.34831168831,748.601428571428,10559.9496103896,755473.82,57642.3099999999,813116.119999999,13264.48196,304056.18,1,0,1,0,0,0,0
MT,2018-2019,464,1617,Stanford K-12 Schools,Surprise Creek School,3024990,3024990,27502340300000.0,302499000878,,,,7,October Count Day,9811.34714285714,748.601428571428,10559.95,68679.43,5240.21,73919.65,13264.48235,27641.47,1,0,1,0,0,0,0
MT,2018-2019,732,1577,Stevensville Elem,Stevensville 7-8,3025020,3025020,27504140530100.0,302502000718,161.0,7-8,3.0,161,October Count Day,7597.57055900621,670.389627329192,8267.9601242236,1223208.85999999,107932.729999999,1331141.58,,346095.75,1,0,1,0,0,0,1
MT,2018-2019,732,965,Stevensville Elem,Stevensville K-6,3025020,3025020,27504140530100.0,302502000719,506.0,PK-6,2.0,506,October Count Day,7597.57053359683,670.389604743082,8267.96013833992,3844370.69,339217.139999999,4183587.83,,1087729.5,1,0,1,0,0,0,1
MT,2018-2019,733,966,Stevensville H S,Stevensville High School,3025050,3025050,27504140530200.0,302505000720,387.0,9-12,4.0,387,October Count Day,9879.61790697674,855.941136950904,10735.5590439276,3823412.13,331249.22,4154661.34999999,11103.35917,985390.78,1,0,1,0,0,0,0
MT,2018-2019,1225,1657,Sun River Valley Elem,Cascade Colony School,3024300,3024300,27500740330100.0,302430000928,18.0,PK-8,3.0,18,October Count Day,10414.9444444444,2393.08666666666,12808.0311111111,187469,43075.56,230544.559999999,14910.61446,60152.89,1,0,1,0,0,0,0
MT,2018-2019,1225,173,Sun River Valley Elem,Fort Shaw Elem School,3024300,3024300,27500740330100.0,302430000703,108.0,PK-5,2.0,108,October Count Day,10414.944537037,2393.08666666666,12808.0312037037,1124814.01,258453.36,1383267.37,14910.61456,360917.34,1,0,1,0,0,0,0
MT,2018-2019,1225,1538,Sun River Valley Elem,Sun River Middle School,3024300,3024300,27500740330100.0,302430000724,53.0,6-8,3.0,53,October Count Day,10414.9445283018,2393.08660377358,12808.0311320754,551992.06,126833.59,678825.65,14910.61448,177116.84,1,0,1,0,0,0,0
MT,2018-2019,903,1781,Sunburst K-12 Schools,Sunburst  7 - 8,3025320,3025320,27505140200000.0,302532001069,32.0,7-8,3.0,32,October Count Day,12696.6646875,644.4425,13341.1071875,406293.27,20622.16,426915.43,15819.20905,171412.47,1,0,1,0,0,0,0
MT,2018-2019,903,1167,Sunburst K-12 Schools,Sunburst Elementary,3025320,3025320,27505140200000.0,302532000725,85.0,PK-6,2.0,85,October Count Day,12696.6645882352,644.442588235294,13341.1071764705,1079216.49,54777.6199999999,1133994.11,15819.20904,455314.38,1,0,1,0,0,0,0
MT,2018-2019,903,1168,Sunburst K-12 Schools,Sunburst High School,3025320,3025320,27505140200000.0,302532000726,60.0,9-12,4.0,60,October Count Day,12696.6645,644.442666666666,13341.1071666666,761799.87,38666.56,800466.43,15819.20903,321398.38,1,0,1,0,0,0,0
MT,2018-2019,594,798,Sunset Elem,Sunset School,3025380,3025380,27503201600000.0,302538000727,10.0,PK-8,3.0,10,October Count Day,16243.014,1792.459,18035.473,162430.139999999,17924.59,180354.73,20200.0,35979.3,1,0,1,0,0,0,0
MT,2018-2019,579,1731,Superior K-12 Schools,Superior 7-8,3025470,3025470,27503140300000.0,302547001008,54.0,7-8,3.0,54,October Count Day,10572.1064814814,1285.16722222222,11857.2737037037,570893.75,69399.03,640292.78,13097.82613,738375.1,1,0,1,0,0,0,0
MT,2018-2019,579,767,Superior K-12 Schools,Superior Elementary,3025470,3025470,27503140300000.0,302547000728,151.0,PK-6,2.0,151,October Count Day,10572.1064900662,1285.16715231788,11857.2736423841,1596388.08,194060.24,1790448.31999999,13097.82607,2064715.56,1,0,1,0,0,0,0
MT,2018-2019,579,768,Superior K-12 Schools,Superior High School,3025470,3025470,27503140300000.0,302547000729,71.0,9-12,4.0,71,October Count Day,10572.1064788732,1285.16718309859,11857.2736619718,750619.56,91246.8699999999,841866.429999999,13097.82609,970826.52,1,0,1,0,0,0,0
MT,2018-2019,486,649,Swan Lake-Salmon Elem,Salmon Prairie School,3015930,3015930,27502490200000.0,301593000489,2.0,PK-8,3.0,2,October Count Day,39387.7849999999,14418.92,53806.705,78775.5699999999,28837.84,107613.41,54000.0,3858.12,1,0,1,0,0,0,0
MT,2018-2019,309,1694,Swan River Elem,Swan River 7-8,3025500,3025500,27501504500000.0,302550000962,39.0,7-8,3.0,39,October Count Day,8325.71358974359,837.082564102564,9162.79615384615,324702.829999999,32646.22,357349.05,9305.389208,60168.32,1,0,1,0,0,0,0
MT,2018-2019,309,411,Swan River Elem,Swan River School,3025500,3025500,27501504500000.0,302550000730,128.0,PK-6,2.0,128,October Count Day,8325.71359375,837.082578124999,9162.796171875,1065691.34,107146.569999999,1172837.91,9305.389226,197475.52,1,0,1,0,0,0,0
MT,2018-2019,596,1739,Swan Valley Elem,Swan Valley 7-8,3025530,3025530,27503201700000.0,302553001017,5.0,7-8,3.0,5,October Count Day,14679.506,105.36,14784.864,73397.53,526.8,73924.3199999999,,20896.38,1,0,1,0,0,0,1
MT,2018-2019,596,800,Swan Valley Elem,Swan Valley School,3025530,3025530,27503201700000.0,302553000731,24.0,PK-6,2.0,24,October Count Day,14679.5058333333,105.359583333333,14784.865,352308.14,2528.62999999999,354836.76,,100302.63,1,0,1,0,0,0,1
MT,2018-2019,882,1130,Sweet Grass County H S,Sweet Grass Co High Schl,3025560,3025560,27504950100000.0,302556000732,162.0,9-12,4.0,162,October Count Day,13125.354691358,558.938086419753,13684.2927777777,2126307.46,90547.97,2216855.42999999,17746.91358,937641.11,1,0,1,0,0,0,0
MT,2018-2019,593,1737,Target Range Elem,Target Range 7-8,3025890,3025890,27503201800000.0,302589001015,132.0,6-8,3.0,132,October Count Day,7655.44227272727,464.197575757575,8119.63984848484,1010518.38,61274.0799999999,1071792.46,9075.085343,150816.549999999,1,0,1,0,0,0,0
MT,2018-2019,593,797,Target Range Elem,Target Range School,3025890,3025890,27503201800000.0,302589000734,454.0,PK-6,2.0,454,October Count Day,7655.44231277533,464.197511013215,8119.63982378854,3475570.81,210745.669999999,3686316.48,9075.085319,518717.51,1,0,1,0,0,0,0
MT,2018-2019,726,958,Terry K-12 Schools,Terry High School,3025950,3025950,27504040100000.0,302595000736,37.0,9-12,4.0,37,October Count Day,14027.577027027,1128.41945945945,15155.9964864864,519020.35,41751.52,560771.87,16514.92529,84138.96,1,0,1,0,0,0,0
MT,2018-2019,726,1752,Terry K-12 Schools,Terry Middle School,3025950,3025950,27504040100000.0,302595001036,13.0,7-8,3.0,13,October Count Day,14027.5769230769,1128.41923076923,15155.9969230769,182358.5,14669.45,197027.96,16514.92573,29562.34,1,0,1,0,0,0,0
MT,2018-2019,726,954,Terry K-12 Schools,Terry School,3025950,3025950,27504040100000.0,302595000735,84.0,PK-6,2.0,84,October Count Day,14027.5770238095,1128.41964285714,15155.996547619,1178316.47,94787.2499999999,1273103.71,16514.92535,191018.17,1,0,1,0,0,0,0
MT,2018-2019,804,1764,Thompson Falls Elem,Thompson Falls 7-8,3026070,3026070,27504540430100.0,302607001052,69.0,7-8,3.0,69,October Count Day,10257.2833333333,1032.98159420289,11290.2650724637,707752.55,71275.73,779028.29,13652.69034,282247.42,1,0,1,0,0,0,0
MT,2018-2019,804,1047,Thompson Falls Elem,Thompson Falls Elem Schl,3026070,3026070,27504540430100.0,302607000737,208.0,PK-6,2.0,208,October Count Day,10257.2833173076,981.081634615384,11238.364951923,2133514.93,204064.979999999,2337579.91,13600.79022,850832.79,1,0,1,0,0,0,0
MT,2018-2019,805,1048,Thompson Falls H S,Thompson Falls High Schl,3026100,3026100,27504540430200.0,302610000738,159.0,9-12,4.0,159,October Count Day,11924.7186792452,1353.19251572327,13277.9112578616,1896030.26999999,215157.61,2111187.89,14955.97484,533129.89,1,0,1,0,0,0,0
MT,2018-2019,360,1658,Three Forks Elem,Three Forks 7-8,3026160,3026160,27501640430100.0,302616000973,187.0,6-8,3.0,187,October Count Day,6955.21625668449,524.71973262032,7479.93598930481,1300625.44,98122.5899999999,1398748.03,8353.174581,385070.33,1,0,1,0,0,0,0
MT,2018-2019,360,482,Three Forks Elem,Three Forks Elem School,3026160,3026160,27501640430100.0,302616000740,317.0,PK-5,2.0,317,October Count Day,6955.21630914826,524.719716088328,7479.93602523659,2204803.57,166336.15,2371139.72,8353.174617,652766.27,1,0,1,0,0,0,0
MT,2018-2019,361,483,Three Forks H S,Three Forks High School,3026190,3026190,27501640430200.0,302619000741,200.0,9-12,4.0,200,October Count Day,9202.0254,111.28665,9313.31205,1840405.08,22257.3299999999,1862662.41,,704940.05,1,0,1,0,0,1,1
MT,2018-2019,55,81,Townsend K-12 Schools,Broadwater High School,3004980,3004980,27500400200000.0,300498000123,206.0,9-12,4.0,206,October Count Day,9312.16985436893,740.32213592233,10052.4920388349,1918306.99,152506.359999999,2070813.36,11181.39536,467273.18,1,0,1,0,0,0,0
MT,2018-2019,55,76,Townsend K-12 Schools,Cecelia Hazelton School,3004980,3004980,27500400200000.0,300498000743,341.0,PK-6,2.0,341,October Count Day,9312.16988269794,740.322140762463,10052.4920234604,3175449.93,252449.849999999,3427899.78,11181.39534,773495.89,1,0,1,0,0,0,0
MT,2018-2019,55,1671,Townsend K-12 Schools,Townsend 7-8,3004980,3004980,27500400200000.0,300498000935,98.0,7-8,3.0,98,October Count Day,9312.16989795918,740.322142857142,10052.4920408163,912592.649999999,72551.5699999999,985144.22,11181.39536,222295.01,1,0,1,0,0,0,0
MT,2018-2019,177,246,Trail Creek Elem,Riverview School,3026400,3026400,27500901900000.0,302640000744,5.0,PK-8,3.0,5,October Count Day,21883.622,0,21883.624,109418.11,0,109418.12,22000.0,5114.91,1,0,1,0,0,0,0
MT,2018-2019,534,717,Trego Elem,Trego School,3026460,3026460,27502701200000.0,302646000745,10.0,PK-8,3.0,10,October Count Day,19189.364,4903.83,24093.194,191893.64,49038.3,240931.94,31100.0,76845.94,1,0,1,0,0,0,0
MT,2018-2019,491,664,Trinity Elem,Trinity School,3026490,3026490,27502500600000.0,302649000746,17.0,PK-8,3.0,17,October Count Day,9885.37764705882,4394.75058823529,14280.1282352941,168051.42,74710.76,242762.18,,224770.46,1,0,1,0,0,1,1
MT,2018-2019,807,1820,Trout Creek Elem,Trout Creek 7-8,3026520,3026520,27504501200000.0,302652000211,9.0,7-8,3.0,9,October Count Day,10769.6022222222,4040.82444444444,14810.4266666666,96926.42,36367.42,133293.84,19468.74979,50363.66,1,0,1,0,0,0,0
MT,2018-2019,807,1050,Trout Creek Elem,Trout Creek School,3026520,3026520,27504501200000.0,302652000747,55.0,PK-6,2.0,55,October Count Day,10769.6025454545,4040.82418181818,14810.4269090909,592328.14,222245.33,814573.48,19468.75003,307777.909999999,1,0,1,0,0,0,0
MT,2018-2019,519,1663,Troy Elem,Troy 7-8,3026550,3026550,27502740230100.0,302655000999,58.0,7-8,3.0,58,October Count Day,9281.8848275862,1721.40551724137,11003.2903448275,538349.32,99841.52,638190.84,13425.90127,241457.22,1,0,1,0,0,0,0
MT,2018-2019,519,696,Troy Elem,W F Morrison School,3026550,3026550,27502740230100.0,302655000748,190.0,PK-6,2.0,190,October Count Day,9215.44526315789,1721.40552631578,10936.8507894736,1750934.6,327067.05,2078001.65,13359.46172,841980.54,1,0,1,0,0,0,0
MT,2018-2019,520,697,Troy H S,Troy High School,3026580,3026580,27502740230200.0,302658000749,127.0,9-12,4.0,127,October Count Day,13299.6683464566,2601.41,15901.0783464566,1689057.88,330379.07,2019436.95,18622.04724,843445.06,1,0,1,0,0,0,0
MT,2018-2019,44,1670,Turner Elem,Turner 7-8,3026640,3026640,27500340330100.0,302664000933,11.0,7-8,3.0,11,October Count Day,9782.94545454545,1131.40727272727,10914.3527272727,107612.4,12445.48,120057.879999999,13491.80338,51715.03,1,0,1,0,0,0,0
MT,2018-2019,44,69,Turner Elem,Turner School,3026640,3026640,27500340330100.0,302664000750,50.0,PK-6,2.0,50,October Count Day,9782.9456,1131.407,10914.3526,489147.28,56570.35,545717.63,13491.80326,235068.34,1,0,1,0,0,0,0
MT,2018-2019,45,70,Turner H S,Turner High School,3026670,3026670,27500340330200.0,302667000751,22.0,9-12,4.0,22,October Count Day,25472.1718181818,1119.48227272727,26591.6545454545,560387.78,24628.6099999999,585016.4,,220260.11,1,0,1,0,0,1,1
MT,2018-2019,540,1726,Twin Bridges K-12 Schools,Twin Bridges 7-8,3026730,3026730,27502940400000.0,302673001002,29.0,7-8,3.0,29,October Count Day,12369.8331034482,668.202413793103,13038.0355172413,358725.16,19377.8699999999,378103.029999999,15658.53664,152761.45,1,0,1,0,0,0,0
MT,2018-2019,540,724,Twin Bridges K-12 Schools,Twin Bridges High School,3026730,3026730,27502940400000.0,302673000753,74.0,9-12,4.0,74,October Count Day,12369.8331081081,668.202297297297,13038.0354054054,915367.649999999,49446.9699999999,964814.619999999,15658.53653,389805.08,1,0,1,0,0,0,0
MT,2018-2019,540,723,Twin Bridges K-12 Schools,Twin Bridges School,3026730,3026730,27502940400000.0,302673000752,102.0,PK-6,2.0,102,October Count Day,12369.8331372549,668.202352941176,13038.035490196,1261722.98,68156.64,1329879.61999999,15658.53661,537298.89,1,0,1,0,0,0,0
MT,2018-2019,131,1655,Ulm Elem,Fairhaven Colony,3026880,3026880,27500703800000.0,302688000923,36.0,PK-8,3.0,36,October Count Day,8616.57194444444,825.709444444444,9442.28138888889,310196.589999999,29725.54,339922.13,9846.153782,47135.77,1,0,1,0,0,0,0
MT,2018-2019,131,1680,Ulm Elem,Ulm Junior High,3026880,3026880,27500703800000.0,302688000945,21.0,6-8,3.0,21,October Count Day,8616.5719047619,825.709523809523,9442.28142857142,180948.009999999,17339.8999999999,198287.91,9846.153822,27495.86,1,0,1,0,0,0,0
MT,2018-2019,131,188,Ulm Elem,Ulm School,3026880,3026880,27500703800000.0,302688000756,60.0,PK-5,2.0,60,October Count Day,8616.57183333333,825.709499999999,9442.2815,516994.31,49542.5699999999,566536.889999999,9846.153893,78559.61,1,0,1,0,0,0,0
MT,2018-2019,1211,646,Upper West Shore Elem,Dayton School,3015900,3015900,27502400300000.0,301590000487,79.0,PK-6,2.0,79,October Count Day,6391.3375949367,1299.78784810126,7691.12544303797,504915.67,102683.24,607598.909999999,7784.810127,138990.47,1,0,1,0,0,0,0
MT,2018-2019,679,1808,Valier Elem,Kingsbury Colony Attn Ctr,3027060,3027060,27503740230100.0,302706001088,17.0,PK-8,3.0,17,October Count Day,9908.06235294117,1002.95705882352,10911.0194117647,168437.059999999,17050.27,185487.33,12232.97196,76492.12,1,0,1,0,0,0,0
MT,2018-2019,679,1749,Valier Elem,Valier 7-8,3027060,3027060,27503740230100.0,302706001033,26.0,7-8,3.0,26,October Count Day,9908.0623076923,1002.9573076923,10911.0196153846,257609.62,26076.89,283686.51,12232.97216,116987.95,1,0,1,0,0,0,0
MT,2018-2019,679,898,Valier Elem,Valier School,3027060,3027060,27503740230100.0,302706000758,67.0,PK-6,2.0,67,October Count Day,9913.63044776119,1002.9571641791,10916.587761194,664213.24,67198.13,731411.38,12238.54031,301468.96,1,0,1,0,0,0,0
MT,2018-2019,680,899,Valier H S,Valier High School,3027090,3027090,27503740230200.0,302709000759,48.0,9-12,4.0,48,October Count Day,21126.339375,274.16125,21400.5004166666,1014064.29,13159.74,1027224.02,24979.16667,348540.42,1,0,1,0,0,0,0
MT,2018-2019,483,645,Valley View Elem,Valley View School,3027150,3027150,27502400600000.0,302715000760,37.0,PK-6,2.0,37,October Count Day,7432.76567567567,1377.13513513513,8809.90081081081,275012.33,50953.9999999999,325966.33,9270.27027,21874.89,1,0,1,0,0,0,0
MT,2018-2019,127,1848,Vaughn Elem,Hillcrest Colony Elementary,3005850,3005850,27500703900000.0,300585001109,9.0,PK-8,3.0,9,October Count Day,2953.32,244.126666666666,3197.44555555555,26579.88,2197.13999999999,28777.01,3686.700127,16586.41,1,0,1,0,0,1,0
MT,2018-2019,127,1679,Vaughn Elem,Vaughn 7-8,3005850,3005850,27500703900000.0,300585000944,34.0,7-8,3.0,34,October Count Day,2953.31911764705,244.126176470588,3197.44529411764,100412.849999999,8300.28999999999,108713.14,3686.699866,62659.75,1,0,1,0,0,1,0
MT,2018-2019,127,183,Vaughn Elem,Vaughn School,3005850,3005850,27500703900000.0,300585000168,132.0,PK-6,2.0,132,October Count Day,8635.6275,1287.78386363636,9923.41136363636,1139902.83,169987.47,1309890.3,10412.66594,243267.28,1,0,1,0,0,0,0
MT,2018-2019,738,972,Victor K-12 Schools,Victor High School,3027270,3027270,27504140600000.0,302727000763,103.0,9-12,4.0,103,October Count Day,10094.4576699029,2064.99213592233,12159.4498058252,1039729.14,212694.189999999,1252423.33,12837.84486,382050.96,1,0,1,0,0,0,0
MT,2018-2019,738,1753,Victor K-12 Schools,Victor Middle School,3027270,3027270,27504140600000.0,302727001037,54.0,6-8,3.0,54,October Count Day,10094.4575925925,725.307592592592,10819.7653703703,545100.71,39166.6099999999,584267.33,11498.16043,200298.56,1,0,1,0,0,0,0
MT,2018-2019,738,971,Victor K-12 Schools,Victor School,3027270,3027270,27504140600000.0,302727000762,108.0,PK-5,2.0,108,October Count Day,10094.4576851851,725.307685185185,10819.7652777777,1090201.43,78333.23,1168534.65,11498.16033,400597.12,1,0,1,0,0,0,0
MT,2018-2019,566,755,Vida Elem,Vida School,3027340,3027340,27502802300000.0,302734000764,21.0,PK-8,3.0,21,October Count Day,10773.4923809523,919.902857142857,11693.3947619047,226243.34,19317.9599999999,245561.289999999,13809.52381,63918.74,1,0,1,0,0,0,0
MT,2018-2019,1223,1651,West Glacier Elem,West Glacier School,3000094,3000094,27501540600000.0,300009400919,65.0,PK-6,2.0,65,October Count Day,8748.44261538461,438.230923076923,9186.67338461538,568648.77,28485.01,597133.769999999,10907.69231,188422.67,1,0,1,0,0,0,0
MT,2018-2019,1184,1692,West Valley Elem,West Valley Middle School,3027570,3027570,27501570100000.0,302757000970,230.0,6-8,3.0,230,October Count Day,7328.6234347826,463.971217391304,7792.59465217391,1685583.39,106713.379999999,1792296.77,8478.461529,552453.98,1,0,1,0,0,0,0
MT,2018-2019,1184,1305,West Valley Elem,West Valley School,3027570,3027570,27501570100000.0,302757000767,420.0,PK-5,2.0,420,October Count Day,7328.62342857142,463.971214285714,7792.59466666666,3078021.84,194867.909999999,3272889.76,8478.461544,1008829.01,1,0,1,0,0,0,0
MT,2018-2019,374,1704,West Yellowstone K-12,West Yellowstone 7-8,3027630,3027630,27501640500000.0,302763000977,48.0,7-8,3.0,48,October Count Day,9079.58375,501.159166666666,9580.74291666666,435820.02,24055.6399999999,459875.66,10694.91519,200725.56,1,0,1,0,0,0,0
MT,2018-2019,374,496,West Yellowstone K-12,West Yellowstone HS,3027630,3027630,27501640500000.0,302763000769,79.0,9-12,4.0,79,October Count Day,9079.58379746835,501.15911392405,9580.74303797468,717287.119999999,39591.5699999999,756878.7,10694.91531,330360.82,1,0,1,0,0,0,0
MT,2018-2019,374,495,West Yellowstone K-12,West Yellowstone School,3027630,3027630,27501640500000.0,302763000768,168.0,PK-6,2.0,168,October Count Day,9079.5838095238,501.159166666666,9580.74297619047,1525370.07999999,84194.7399999999,1609564.82,10694.91525,702539.46,1,0,1,0,0,0,0
MT,2018-2019,819,1767,Westby K-12 Schools,Westby 7-8,3027730,3027730,27504640400000.0,302773001089,12.0,7-8,3.0,12,October Count Day,23061.7425,723.534999999999,23785.2775,276740.91,8682.41999999999,285423.33,28327.58629,119317.71,1,0,1,0,0,0,0
MT,2018-2019,819,1062,Westby K-12 Schools,Westby High School,3027730,3027730,27504640400000.0,302773000771,17.0,9-12,4.0,17,October Count Day,23061.7429411764,723.534705882352,23785.2776470588,392049.63,12300.0899999999,404349.72,28327.58644,169033.42,1,0,1,0,0,0,0
MT,2018-2019,819,1061,Westby K-12 Schools,Westby School,3027730,3027730,27504640400000.0,302773000770,29.0,PK-6,2.0,29,October Count Day,23061.7431034482,723.534827586206,23785.2772413793,668790.55,20982.51,689773.04,28327.58603,288351.12,1,0,1,0,0,0,0
MT,2018-2019,570,1729,White Sulphur Spgs K-12,White Sulphur Springs 7-8,3028770,3028770,27503040130200.0,302877001006,31.0,7-8,3.0,31,October Count Day,10759.5138709677,839.386774193548,11598.9009677419,333544.93,26020.9899999999,359565.93,13581.08115,215060.13,1,0,1,0,0,0,0
MT,2018-2019,570,758,White Sulphur Spgs K-12,White Sulphur Springs El,3028770,3028770,27503040130200.0,302877000802,121.0,PK-8,3.0,121,October Count Day,10759.5140495867,839.386859504132,11598.9009090909,1301901.2,101565.809999999,1403467.01,13581.08109,839428.27,1,0,1,0,0,0,0
