state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_PA,enrollmetric,pp_stloc_raw_PA,pp_fed_raw_PA,pp_total_raw_PA,schoolstloc_raw_PA,schoolfed_raw_PA,schooltot_raw_PA,pp_total_norm_NERDS,perlocal_raw_PA,nonperlocal_raw_PA,perstate_raw_PA,nonperstate_raw_PA,perfed_raw_PA,nonperfed_raw_PA,pp_personnel_raw_PA,pp_nonpersonnel_raw_PA,pp_perfed_raw_PA,pp_perstloc_raw_PA,pp_perstate_raw_PA,pp_perlocal_raw_PA,pp_nonperfed_raw_PA,pp_nonperstloc_raw_PA,pp_nonperstate_raw_PA,pp_nonperlocal_raw_PA,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
PA,2018-2019,119581003,7400,Blue Ridge SD,Blue Ridge MS,4203900,4203900,39505870100000.0,420390000101,221.0,06-08,3,224.674,ADM,16546.21,587.74,17133.95,3717503.41,132050.94,3849554.35,17755.42076,1187152.38999999,288957.64,1802626.8,438766.58,132050.94,0,3121830.13,727724.22,587.74,13307.19,8023.3,5283.89,0,3239.02,1952.9,1286.12,0,0,1,0,1,0,0
PA,2018-2019,114060753,6804,Boyertown Area SD,Boyertown Area MS-East,4203960,4203960,39500600900000.0,420396006804,895.0,06-08,3,889.733,ADM,14788.91,330.21,15119.1199999999,13158190.65,293803.15,13451993.8,15582.64379,7888589.65,1103717.83,3654561.74,511321.43,173668.79,120134.36,11716820.18,1735173.62,195.19,12973.72,4107.48,8866.24,135.02,1815.19,574.69,1240.5,0,0,1,0,1,0,0
PA,2018-2019,114060753,6305,Boyertown Area SD,Boyertown Area MS-West,4203960,4203960,39500600900000.0,420396006305,782.0,06-08,3,771.549,ADM,16127.3699999999,303.9,16431.27,12443056.19,234468.65,12677524.84,16894.79379,7576116.83,927467.77,3509801.86,429669.73,140381.91,94086.74,11226300.6,1451224.24,181.95,14368.39,4549.03,9819.36,121.95,1758.98,556.89,1202.09,0,0,1,0,1,0,0
PA,2018-2019,114060753,6306,Boyertown Area SD,Boyertown Area SHS,4203960,4203960,39500600900000.0,420396006306,2119.0,09-12,4,1999.1,ADM,14609.37,279.8,14889.17,29205576.7099999,559350.26,29764926.97,15352.69379,17200506.3999999,2758584.73,7968510.86,1277974.72,340270.96,219079.3,25509288.22,4255638.75,170.21,12590.18,3986.05,8604.13,109.59,2019.19,639.28,1379.91,0,0,1,0,1,0,0
PA,2018-2019,114060753,6307,Boyertown Area SD,Boyertown El Sch,4203960,4203960,39500600900000.0,420396006307,445.0,KG-05,2,445.686,ADM,14650.73,1925.33,16576.0599999999,6529625.85,858091.419999999,7387717.27,17039.58379,3921508.46,540837.85,1816724.58,250554.96,440390.44,417700.98,6178623.48,1209093.79,988.12,12875.05,4076.24,8798.81,937.21,1775.67999999999,562.18,1213.5,0,0,1,0,1,0,0
PA,2018-2019,114060753,762,Boyertown Area SD,Colebrookdale El Sch,4203960,4203960,39500600900000.0,420396000762,291.0,PK-05,2,271.893,ADM,14997.63,1252.15999999999,16249.7899999999,4077751.42999999,340452.48,4418203.91,16713.31379,2459506.6,327228.719999999,1139420.24,151595.87,177419.77,163032.71,3776346.61,641857.299999999,652.54,13236.55,4190.69,9045.86,599.62,1761.08,557.56,1203.52,0,0,1,0,1,0,0
PA,2018-2019,114060753,763,Boyertown Area SD,Earl El Sch,4203960,4203960,39500600900000.0,420396000763,246.0,KG-05,2,243.937,ADM,15827.86,896.7,16724.56,3860998.8,218740.22,4079739.02,17188.08379,2344216.44,294390.15,1086009.54,136382.67,115941.92,102798.3,3546167.9,533571.12,475.29,14061.94,4452.01,9609.93,421.41,1765.92,559.09,1206.83,0,0,1,0,1,0,0
PA,2018-2019,114060753,754,Boyertown Area SD,Gilbertsville El Sch,4203960,4203960,39500600900000.0,420396000754,689.0,KG-05,2,691.958,ADM,12320.05,552.74,12872.7899999999,8524953.21,382477.209999999,8907430.42,13336.31379,5071941.26,754011.76,2349687.75,349312.44,211250.11,171227.1,7632879.12,1274551.3,305.29,10725.55,3395.71,7329.84,247.45,1594.5,504.82,1089.68,0,0,1,0,1,0,0
PA,2018-2019,114060753,755,Boyertown Area SD,New Hanover-Upper El,4203960,4203960,39500600900000.0,420396000755,675.0,KG-05,2,679.15,ADM,12528.89,386.35,12915.24,8508997.09,262390.14,8771387.23,13378.76379,5067514.12,747534.49,2347636.77,346311.71,150795.019999999,111595.12,7565945.91,1205441.31999999,222.03,10918.28,3456.73,7461.55,164.32,1610.61,509.92,1100.69,0,0,1,0,1,0,0
PA,2018-2019,114060753,761,Boyertown Area SD,Pine Forge El Sch,4203960,4203960,39500600900000.0,420396000761,242.0,KG-05,2,240.861,ADM,14696.46,754.61,15451.07,3539805.44,181756.8,3721562.23999999,15914.59379,2131866.42,287236.62,987633.76,133068.64,97347.18,84409.62,3216847.36,504714.88,404.16,12951.45,4100.43,8851.02,350.45,1745.01,552.47,1192.54,0,0,1,0,1,0,0
PA,2018-2019,114060753,766,Boyertown Area SD,Washington El Sch,4203960,4203960,39500600900000.0,420396000766,483.0,PK-05,2,467.376,ADM,13976.1799999999,439.409999999999,14415.5899999999,6532128.12,205368.28,6737496.4,14879.11379,3892158.04,571898.319999999,1803127.35,264944.409999999,116203.31,89164.97,5811488.7,926007.7,248.63,12185.66,3857.98,8327.68,190.78,1790.52,566.88,1223.64,0,0,1,0,1,0,0
PA,2018-2019,185515523,7981,Boys Latin of Philadelphia CS,Boys Latin of Philadelphia CS,4200760,4200760,,420076006107,807.0,06-12,4,786.709,ADM,14317.11,1065.48,15382.59,11263396,838220.12,12101616.12,14267.82405,7541680,3721716,0,0,838220.12,0,8379900.12,3721716,1065.48,9586.37,0,9586.37,0,4730.74,0,4730.74,0,0,1,0,1,0,0
PA,2018-2019,109420803,4691,Bradford Area SD,Bradford Area HS,4204020,4204020,39504200200000.0,420402004691,751.0,09-12,4,746.516,ADM,14581.61,218.09,14799.7,10885411,162802,11048213,15615.31331,3187208,496578,6230840,970785,135878,26924,9553926,1494287,182.02,12616,8346.56,4269.44,36.07,1965.61,1300.42,665.19,0,0,1,0,1,0,0
PA,2018-2019,109420803,3092,Bradford Area SD,Floyd C Fretz MS,4204020,4204020,39504200200000.0,420402000281,567.0,06-08,3,565.318,ADM,13535.92,32.16,13568.08,7652104,18183,7670287,14383.69331,2312000,277587,4519849,542668,0,18183,6831849,838438,0,12084.96,7995.23,4089.73,32.16,1450.96,959.93,491.03,0,0,1,0,1,0,0
PA,2018-2019,109420803,7037,Bradford Area SD,George Blaisdell El Sch,4204020,4204020,39504200200000.0,420402007037,654.0,PK-02,2,532.751,ADM,12048.56,1838.56,13887.1199999999,6418883,979495,7398378,14702.73331,1778717,257275,3879201,503690,790572,188923,6448490,949888,1483.94,10620.1899999999,7281.45,3338.74,354.62,1428.37,945.45,482.92,0,0,1,0,1,0,0
PA,2018-2019,109420803,7281,Bradford Area SD,School Street El Sch,4204020,4204020,39504200200000.0,420402000349,583.0,03-05,2,584.898,ADM,12277.46,1210.76,13488.22,7181062,708168,7889230,14303.83331,2142603,254109,4287578,496772,510908,197260,6941089,948141,873.5,10993.68,7330.47,3663.21,337.26,1283.78,849.33,434.45,0,0,1,0,1,0,0
PA,2018-2019,114060853,768,Brandywine Heights Area SD,Brandywine Heights El Sch,4204050,4204050,39500670700000.0,420405000768,398.0,KG-03,2,403.533,ADM,22053.25,183.92,22237.17,8899210,74219,8973429,,4111145,2084107,1794336,909622,49251,24968,5954732,3018697,122.05,14634.4499999999,4446.57,10187.88,61.87,7418.79999999999,2254.15,5164.65,0,0,1,0,1,0,1
PA,2018-2019,114060853,6308,Brandywine Heights Area SD,Brandywine Heights HS,4204050,4204050,39500670700000.0,420405006308,461.0,09-12,4,427.176,ADM,28616.24,238.649999999999,28854.89,12224169,101949,12326118,,4943667,3566281,2157695,1556526,59225,42724,7160587,5165531,138.64,16623.97,5051.07,11572.9,100.01,11992.27,3643.76,8348.51,0,0,1,0,1,1,1
PA,2018-2019,114060853,8383,Brandywine Heights Area SD,Brandywine Heights Intrmd/MS,4204050,4204050,39500670700000.0,420405007585,531.0,04-08,3,532.049,ADM,17862.68,148.97,18011.65,9503824,79262,9583086,,4232111,2384048,1847132,1040533,50701,28561,6129944,3453142,95.29,11426.09,3471.73,7954.36,53.68,6436.59,1955.71,4480.88,0,0,1,0,1,0,1
PA,2018-2019,103021453,7342,Brentwood Borough SD,Brentwood MS,4204140,4204140,39500201300000.0,420414009979,291.0,06-08,3,284.969,ADM,14979.24,250.59,15229.83,4268619.85999999,71410.33,4340030.18999999,15856.1932,2024181.24,411066.39,1523901.56,309470.67,71410.33,0,3619493.13,720537.06,250.59,12450.76,5347.6,7103.16,0,2528.48,1085.98,1442.5,0,0,1,0,1,0,0
PA,2018-2019,103021453,70,Brentwood Borough SD,Brentwood SHS,4204140,4204140,39500201300000.0,420414000070,343.0,09-12,4,317.345,ADM,19370.69,204.49,19575.18,6147193.85,64895.23,6212089.08,20201.5432,2888620.71,618353.38,2174693.42,465526.34,64895.23,0,5128209.36,1083879.72,204.49,15955.23,6852.77,9102.46,0,3415.46,1466.94,1948.52,0,0,1,0,1,0,0
PA,2018-2019,103021453,69,Brentwood Borough SD,Elroy Avenue El Sch,4204140,4204140,39500201300000.0,420414000069,336.0,KG-05,2,330.341,ADM,13469.31,349.229999999999,13818.54,4449465.67,115363.97,4564829.64,14444.9032,2174255.96,364164.21,1636885.07,274160.43,84658.91,30705.06,3895799.94,669029.7,256.28,11536.99,4955.14,6581.85,92.95,1932.32,829.93,1102.39,0,0,1,0,1,0,0
PA,2018-2019,103021453,68,Brentwood Borough SD,Moore Sch,4204140,4204140,39500201300000.0,420414000068,230.0,KG-05,2,228.761,ADM,14982.8499999999,304.409999999999,15287.2599999999,3427492.79,69637.0199999999,3497129.81,15913.6232,1663930.12,291454.51,1252687.1,219421.06,34379.9499999999,35257.07,2950997.17,546132.64,150.29,12749.6199999999,5475.96,7273.66,154.12,2233.23,959.17,1274.06,0,0,1,0,1,0,0
PA,2018-2019,122091303,1014,Bristol Borough SD,Bristol HS,4204200,4204200,39500900400000.0,420420001014,271.0,09-12,4,264.786,ADM,8643.42,685.37,9328.79,2288657.12,181476.97,2470134.09,,2247598.37,41058.75,0,0,181476.97,0,2429075.34,41058.75,685.37,8488.36,0,8488.36,0,155.06,0,155.06,0,0,1,0,1,1,1
PA,2018-2019,122091303,7743,Bristol Borough SD,Bristol MS,4204200,4204200,39500900400000.0,420420000686,222.0,07-08,3,222.192,ADM,7301.1,544.5,7845.6,1622247.23,120984.65,1743231.88,,1434225.04,188022.19,0,0,120984.65,0,1555209.69,188022.19,544.5,6454.89,0,6454.89,0,846.21,0,846.21,0,0,1,0,1,1,1
PA,2018-2019,122091303,1013,Bristol Borough SD,Warren Snyder-John Girotti El Sch,4204200,4204200,39500900400000.0,420420001013,730.0,PK-07,3,733.885,ADM,5451.97,770.34,6222.31,4001120.27,565342.7,4566462.97,,3690258.62,310861.65,0,0,565342.699999999,0,4255601.32,310861.65,770.34,5028.39,0,5028.39,0,423.58,0,423.58,0,0,1,0,1,1,1
PA,2018-2019,122091352,8368,Bristol Township SD,Brookwood El Sch,4204230,4204230,39500900500000.0,420423007591,1008.0,KG-05,2,1015.49,ADM,15938.72,481.31,16420.03,16185619.34,488766.02,16674385.36,16569.64439,8748742.06,1581443.76,5018706.38999999,836727.13,439699.88,49066.14,14207148.33,2467237.03,432.99,13557.44,4942.15,8615.29,48.32,2381.27999999999,823.96,1557.32,0,0,1,0,1,0,0
PA,2018-2019,122091352,8369,Bristol Township SD,Keystone El Sch,4204230,4204230,39500900500000.0,420423007597,1032.0,KG-05,2,1023.12,ADM,16267.26,476.4,16743.66,16643359.11,487415.26,17130774.37,16893.27439,9000442.00999999,1626941.65,5155175.80999999,860799.64,436937.5,50477.76,14592555.32,2538219.05,427.06,13835.73,5038.68,8797.05,49.34,2431.53,841.35,1590.18,0,0,1,0,1,0,0
PA,2018-2019,122091352,8367,Bristol Township SD,Mill Creek El Sch,4204230,4204230,39500900500000.0,420423007596,1107.0,KG-05,2,1099.82,ADM,16024.46,451.51,16475.97,17624017.06,496585.61,18120602.67,16625.58439,9625352.16,1739901.92,5338197.12,920565.86,442603.12,53982.49,15406152.4,2714450.27,402.43,13605.45,4853.7,8751.75,49.08,2419.01,837.02,1581.99,0,0,1,0,1,0,0
PA,2018-2019,122091352,8407,Bristol Township SD,Neil A Armstrong MS,4204230,4204230,39500900500000.0,420423007633,818.0,06-08,3,812.395,ADM,15797.5,88.78,15886.28,12833805.06,72125.87,12905930.93,16035.89439,7108352.95,1284923.06,3760688.26,679840.79,32259.63,39866.2399999999,10901300.84,2004630.09,39.71,13379.01,4629.14,8749.87,49.07,2418.49,836.84,1581.65,0,0,1,0,1,0,0
PA,2018-2019,122091352,1027,Bristol Township SD,Roosevelt MS,4204230,4204230,39500900500000.0,420423001027,771.0,06-08,3,759.621,ADM,15904.82,312,16216.82,12081640.65,236995.8,12318636.45,16366.43439,6691746.17999999,1209616.21,3540281.62,639996.64,199466.05,37529.75,10431493.85,1887142.6,262.59,13469.91,4660.59,8809.32,49.41,2434.91,842.52,1592.39,0,0,1,0,1,0,0
PA,2018-2019,122091352,1029,Bristol Township SD,Truman SHS,4204230,4204230,39500900500000.0,420423001029,1622.0,09-12,4,1575.88,ADM,16536.3999999999,109.179999999999,16645.5799999999,26059362.4,172059.55,26231421.95,16795.19439,14433688.58,2609068.43,7636171.63999999,1380433.75,68062.05,103997.5,22137922.27,4093499.68,43.19,14004.7899999999,4845.66,9159.13,65.99,2531.61,875.98,1655.63,0,0,1,0,1,0,0
PA,2018-2019,106330703,5148,Brockway Area SD,Brockway Area Elementary Sch,4204260,4204260,39503300500000.0,420426005148,512.0,KG-06,2,515.51,ADM,12628.49,1021.11,13649.6,6510110,526393,7036503,14187.66904,1553843,223042,4139090,594135,509304,17089,6202237,834266,987.96,11043.31,8029.12,3014.19,33.15,1585.18,1152.52,432.66,0,0,1,0,1,0,0
PA,2018-2019,106330703,2362,Brockway Area SD,Brockway Area JSHS,4204260,4204260,39503300500000.0,420426002362,440.0,07-12,4,443.559,ADM,16121.51,18.63,16140.14,7150840,8263,7159103,16678.20904,1680043,271724,4475261,723812,0,8263,6155304,1003799,0,13877.08,10089.44,3787.64,18.63,2244.43,1631.83,612.6,0,0,1,0,1,0,0
PA,2018-2019,106330803,6162,Brookville Area SD,Brookville JSHS,4204320,4204320,39503300600000.0,420432006162,683.0,07-12,4,676.593,ADM,13831.1799999999,504.76,14335.9399999999,9358074.64,341520.15,9699594.79,14981.46138,2611024.16,623457.92,4943248.33,1180344.23,298642.19,42877.96,7852914.68,1846680.10999999,441.39,11165.17,7306.09,3859.08,63.37,2666.01,1744.54,921.47,0,0,1,0,1,0,0
PA,2018-2019,106330803,5231,Brookville Area SD,Hickory Grove El Sch,4204320,4204320,39503300600000.0,420432005231,467.0,03-06,2,469.419,ADM,12190.8699999999,675.56,12866.4299999999,5722620.09,317118.49,6039738.58,13511.95138,1637200.01,340740.2,3099583.05,645096.829999999,235553.5,81564.99,4972336.56,1067402.02,501.8,10090.74,6603.02,3487.72,173.76,2100.13,1374.25,725.88,0,0,1,0,1,0,0
PA,2018-2019,106330803,6163,Brookville Area SD,Northside El Sch,4204320,4204320,39503300600000.0,420432006163,115.0,KG-K,1,114.284,ADM,12265.3,679.68,12944.98,1401726.3,77676.54,1479402.84,13590.50138,401023.71,83462.55,759226.9,158013.14,57697.62,19978.9199999999,1217948.23,261454.61,504.86,10152.35,6643.34,3509.01,174.82,2112.95,1382.64,730.31,0,0,1,0,1,0,0
PA,2018-2019,106330803,2368,Brookville Area SD,Pinecreek El Sch,4204320,4204320,39503300600000.0,420432002368,227.0,01-02,2,227.339,ADM,12257.31,679.23,12936.5399999999,2786564.49,154417.229999999,2940981.72,13582.06138,797215.85,165919.549999999,1509306.56,314122.53,114700.09,39717.14,2421222.5,519759.22,504.53,10145.74,6639.01,3506.73,174.7,2111.57,1381.74,729.83,0,0,1,0,1,0,0
PA,2018-2019,101260803,8384,Brownsville Area SD,Brownsville Area El Sch,4204080,4204080,39502670400000.0,420408007573,740.0,KG-05,2,729.145,ADM,6107.91,389.87,6497.78,4453550,284269,4737819,,1140485,91348,2982806,238911,263189,21080,4386480,351339,360.96,5654.97,4090.83,1564.14,28.91,452.94,327.66,125.28,0,0,1,0,1,1,1
PA,2018-2019,101260803,4818,Brownsville Area SD,Brownsville Area HS,4204080,4204080,39502670400000.0,420408004818,467.0,09-12,4,424.179,ADM,11574.43,738.79,12313.22,4909630,313381,5223011,,1056660,301323,2763572,788075,243845,69536,4064077,1158934,574.86,9006.18,6515.11,2491.07,163.93,2568.25,1857.88,710.37,0,0,1,0,1,1,1
PA,2018-2019,101260803,2154,Brownsville Area SD,Brownsville Area MS,4204080,4204080,39502670400000.0,420408002154,372.0,06-08,3,367.985,ADM,8118.98,518.23,8637.21,2987659,190701,3178360,,738397,87977,1931192,230093,170399,20302,2839988,338372,463.06,7254.62,5248.02,2006.6,55.17,864.36,625.28,239.08,0,0,1,0,1,1,1
PA,2018-2019,122093460,7670,Bucks County Montessori CS,Bucks County Montessori CS,4200069,4200069,,420006900562,196.0,KG-06,2,193,ADM,13762.5,111.61,13874.11,2656162,21541,2677703,13457.25796,1827745,826225,0,2192,0,21541,1827745,849958,0,9470.18,0,9470.18,111.61,4292.32,11.36,4280.96,0,0,1,0,1,0,0
PA,2018-2019,122091457,1030,Bucks County Technical High School,BUCKS COUNTY TECHNICAL HIGH SCHOOL,4280090,4280090,39500950100000.0,428009007050,1424.0,09-12,4,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,0,0,1,0,1,1,1
PA,2018-2019,101631203,7477,Burgettstown Area SD,Burgettstown El Ctr,4204500,4204500,39506300700000.0,420450000243,482.0,KG-05,2,482.337,ADM,18956.4899999999,243.82,19200.3099999999,9143420.36,117603.06,9261023.42,19715.97151,3357165.95,718056.51,4175178.56,893019.34,106775.82,10827.24,7639120.33,1621903.09,221.37,15616.3499999999,8656.14,6960.21,22.45,3340.14,1851.44,1488.7,0,0,1,0,1,0,0
PA,2018-2019,101631203,4195,Burgettstown Area SD,Burgettstown MS/HS,4204500,4204500,39506300700000.0,420450004195,584.0,06-12,4,554.534,ADM,14425.66,235.8,14661.46,7999521.18,130760.23,8130281.41,15177.12151,3170772.29,394614.3,3943367.91,490766.68,120171.65,10588.58,7234311.85,895969.559999999,216.71,12829.04,7111.14,5717.9,19.09,1596.62,885.01,711.61,0,0,1,0,1,0,0
PA,2018-2019,107650703,4333,Burrell SD,Bon Air El Sch,4204530,4204530,39506570200000.0,420453004333,512.0,KG-03,2,512.45,ADM,12457.07,330.96,12788.0299999999,6383623,169600,6553223,13118.21358,3216159,550497,2234497,382470,163610,5990,5614266,938957,319.27,10636.46,4360.42,6276.04,11.69,1820.61,746.36,1074.25,0,0,1,0,1,0,0
PA,2018-2019,107650703,4340,Burrell SD,Burrell HS,4204530,4204530,39506570200000.0,420453004340,592.0,09-12,4,545.071,ADM,15333.5099999999,8.73,15342.2399999999,8357853,4757,8362610,15672.42358,4077218,854333,2832736,593566,848,3909,6910802,1451808,1.56,12677.16,5197,7480.16,7.17,2656.35,1088.97,1567.38,0,0,1,0,1,0,0
PA,2018-2019,107650703,4339,Burrell SD,Charles A Huston MS,4204530,4204530,39506570200000.0,420453004339,439.0,06-08,3,438.35,ADM,13839.9299999999,8.76,13848.6899999999,6066731,3841,6070572,14178.87358,3101524,478150,2154852,332205,685,3156,5257061,813511,1.56,11991.2799999999,4915.83,7075.45,7.2,1848.65,757.85,1090.8,0,0,1,0,1,0,0
PA,2018-2019,107650703,4336,Burrell SD,Stewart El Sch,4204530,4204530,39506570200000.0,420453004336,260.0,04-05,2,261.922,ADM,14571.47,330.96,14902.4299999999,3816587,86687,3903274,15232.61358,1881800,370177,1307422,257188,83625,3062,3272847,630427,319.27,12176.23,4991.65,7184.58,11.69,2395.24,981.93,1413.31,0,0,1,0,1,0,0
PA,2018-2019,104101252,6690,Butler Area SD,Butler Area IHS,4204590,4204590,39501000600000.0,420459006690,1505.0,07-09,3,1486.82,ADM,13904.2399999999,93.46,13997.6999999999,20673111.2999999,138955.71,20812067.0099999,13852.82213,8706609.41,2032192.22,8054358.11,1879951.56,42040.8,96914.91,16803008.32,4009058.69,28.28,11273.0299999999,5417.17,5855.86,65.18,2631.21,1264.41,1366.8,0,0,1,0,1,0,0
PA,2018-2019,104101252,8344,Butler Area SD,Butler Area SHS,4204590,4204590,39501000600000.0,420459007554,1464.0,10-12,4,1260.98,ADM,16021.18,107.69,16128.87,20202376.29,135791.66,20338167.95,15983.99213,8508356.43999999,1985918.4,7870957.15,1837144.3,41083.53,94708.13,16420397.12,3917770.83,32.58,12989.36,6241.94,6747.42,75.11,3031.82,1456.92,1574.9,0,0,1,0,1,0,0
PA,2018-2019,104101252,8343,Butler Area SD,Butler MS,4204590,4204590,39501000600000.0,420459007555,1036.0,05-06,2,1022.2,ADM,12221.1,734.51,12955.61,12492410.9,750815.69,13243226.59,12810.73213,5573943.03,915332.85,5156373.87,846761.15,663557.3,87258.39,11393874.2,1849352.39,649.15,10497.28,5044.39,5452.89,85.36,1723.82,828.37,895.45,0,0,1,0,1,0,0
PA,2018-2019,104101252,1137,Butler Area SD,CENTER AVENUE SCH,4204590,4204590,39501000600000.0,420459007139,,KG-06,2,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,0,0,1,0,1,1,0
PA,2018-2019,104101252,1148,Butler Area SD,Center Twp Sch,4204590,4204590,39501000600000.0,420459001148,711.0,KG-04,2,717.869,ADM,12191.47,732.73,12924.2,8751880.95999999,526003.31,9277884.27,12779.32213,3904969.69,641260.05,3612430.83,593220.39,464872.2,61131.11,7982272.72,1295611.55,647.57,10471.83,5032.16,5439.67,85.16,1719.63999999999,826.36,893.28,0,0,1,0,1,0,0
PA,2018-2019,104101252,1150,Butler Area SD,Connoquenessing El Sch,4204590,4204590,39501000600000.0,420459001150,252.0,KG-04,2,247.807,ADM,12869.06,773.449999999999,13642.51,3189041.55,191666.96,3380708.51,13497.63213,1422906.76,233664.62,1316310.40999999,216159.76,169391.79,22275.17,2908608.96,472099.55,683.56,11053.84,5311.84,5742,89.89,1815.21999999999,872.29,942.93,0,0,1,0,1,0,0
PA,2018-2019,104101252,1134,Butler Area SD,Emily Brittain El Sch,4204590,4204590,39501000600000.0,420459001134,261.0,KG-04,2,264.056,ADM,13030.61,783.16,13813.77,3440808,206798.569999999,3647606.57,13668.89213,1535241.51,252111.83,1420229.66,233225,182764.83,24033.74,3138236,509370.569999999,692.14,11192.6,5378.52,5814.08,91.02,1838.01,883.24,954.77,0,0,1,0,1,0,0
PA,2018-2019,104101252,1138,Butler Area SD,Mcquistion El Sch,4204590,4204590,39501000600000.0,420459001138,419.0,KG-04,2,424.006,ADM,12752.14,766.42,13518.56,5406984,324969.17,5731953.17,13373.68213,2412522.37,396175.74,2231789.46,366496.43,287201.87,37767.3,4931513.7,800439.47,677.35,10953.41,5263.58,5689.83,89.07,1798.73,864.37,934.36,0,0,1,0,1,0,0
PA,2018-2019,104101252,1142,Butler Area SD,Northwest El Sch,4204590,4204590,39501000600000.0,420459001142,307.0,KG-04,2,306.86,ADM,12775.74,767.85,13543.59,3920363.12,235620.669999999,4155983.79,13398.71213,1749212.45,287249.37,1618171.07,265730.23,208237.28,27383.39,3575620.8,580362.99,678.61,10973.68,5273.32,5700.36,89.24,1802.06,865.97,936.09,0,0,1,0,1,0,0
PA,2018-2019,104101252,1184,Butler Area SD,Summit El Sch,4204590,4204590,39501000600000.0,420459001184,238.0,KG-04,2,241.602,ADM,13050.69,784.37,13835.06,3153074.93,189505.3,3342580.23,13690.18213,1406858.94,231029.31,1301464.81,213721.87,167481.35,22023.95,2875805.1,466775.13,693.21,11209.85,5386.81,5823.04,91.16,1840.84,884.6,956.24,0,0,1,0,1,0,0
PA,2018-2019,104101307,6999,Butler County AVTS,BUTLER COUNTY AVTS,4280520,4280520,39501090200000.0,428052007097,0.0,09-12,4,NRD,ADM,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,0,0,1,0,1,1,1
PA,2018-2019,101631503,7221,California Area SD,California Area El Sch,4204710,4204710,39506300800000.0,420471000813,319.0,KG-04,2,319.932,ADM,14658.31,299.15,14957.46,4689661.41999999,95707.37,4785368.78999999,15775.42136,1520930.39,249656.06,2507479.84,411595.13,82212.45,13494.92,4110622.67999999,674746.11,256.97,12591.46,7837.54,4753.92,42.18,2066.85,1286.51,780.34,0,0,1,0,1,0,0
PA,2018-2019,101631503,8051,California Area SD,California Area Intermediate MS,4204710,4204710,39506300800000.0,420471006953,129.0,05-06,2,127.998,ADM,9733.62,198.64,9932.26,1245884.87,25426.2199999999,1271311.09,10750.22136,393327.39,77057.71,648458.67,127041.1,21260.94,4165.28,1063047,208264.09,166.1,8139.08,5066.16,3072.92,32.54,1594.54,992.52,602.02,0,0,1,0,1,0,0
PA,2018-2019,101631503,6939,California Area SD,California Area MS,4204710,4204710,39506300800000.0,420471006939,140.0,07-08,3,134.417,ADM,9775.19,199.489999999999,9974.68,1313951.99999999,26815.34,1340767.33999999,10792.64136,414547.68,81536.24,683443.47,134424.609999999,22407.98,4407.35999999999,1120399.13,220368.209999999,166.7,8168.54,5084.5,3084.04,32.79,1606.65,1000.06,606.59,0,0,1,0,1,0,0
