state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_ME,enrollmetric,pp_stloc_raw_ME,pp_fed_raw_ME,pp_total_raw_ME,pp_site_stloc_raw_ME,pp_site_fed_raw_ME,pp_site_raw_ME,pp_centshare_stloc_raw_ME,pp_centshare_fed_raw_ME,pp_centshare_raw_ME,schoolstloc_raw_ME,schoolfed_raw_ME,schooltot_raw_ME,pp_total_norm_NERDS,pp_salary_site_raw_ME,pp_salary_cent_raw_ME,pp_benefit_site_ME,pp_benefit_cent_ME,pp_nonperson_site_ME,pp_nonperson_cent_raw_ME,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
ME,2018-2019,1446,273,RSU 04,Libby-Tozier School,2314783,2314783,20500110100000.0,231478300205.0,166.0,PK-02,2.0,166,October Count Day,14313.41,741.39,15054.8,11333.12,0,11333.12,2980.29,741.39,3721.68,2376026.06,123070.739999999,2499096.8,14704.25923,7160.54,1555.79,2834.42,575.97,1338.16,1589.92,1,0,0,1,0,0,0
ME,2018-2019,1446,1057,RSU 04,Oak Hill High School,2314783,2314783,20500110100000.0,231478300207.0,400.0,09-12,4.0,400,October Count Day,14713.02,491.52,15204.54,12277.17,147.61,12424.78,2435.85,343.91,2779.75999999999,5885208,196608,6081816,14853.99923,7209.98,1064.63,2899.7,439.91,2315.1,1275.23,1,0,0,1,0,0,0
ME,2018-2019,1446,1447,RSU 04,Oak Hill Middle School,2314783,2314783,20500110100000.0,231478323122.0,317.0,06-08,3.0,317,October Count Day,13141.1199999999,827.11,13968.23,10160.83,85.72,10246.55,2980.29,741.39,3721.68,4165735.03999999,262193.87,4427928.91,13617.68923,6363.57,1555.79,2600.77,575.97,1282.2,1589.92,1,0,0,1,0,0,0
ME,2018-2019,1446,489,RSU 04,Sabattus Primary School,2314783,2314783,20500110100000.0,231478300609.0,220.0,PK-02,2.0,221,October Count Day,11288.43,741.39,12029.82,8308.14,0,8308.14,2980.29,741.39,3721.68,2494743.03,163847.19,2658590.21999999,11679.27923,4767.54,1555.79,2443.33,575.97,1097.27,1589.92,1,0,0,1,0,0,0
ME,2018-2019,1449,156,RSU 05,Durham Community School,2314789,2314789,20500310100000.0,231478900132.0,423.0,PK-08,3.0,423,October Count Day,14658.81,396.42,15055.23,12343.68,0,12343.68,2315.13,396.42,2711.55,6200676.63,167685.66,6368362.29,14953.22586,8229.89,1374.89,3068.63,437.49,1045.17,899.16,1,0,0,1,0,0,0
ME,2018-2019,1449,185,RSU 05,Freeport High School,2314789,2314789,20500310100000.0,231478900149.0,582.0,09-12,4.0,582,October Count Day,14861.5099999999,24.01,14885.5199999999,12630.8,0,12630.8,2230.71,24.01,2254.72,8649398.81999999,13973.82,8663372.63999999,14783.51586,8107.69,1179.06,2988.04,373.02,1535.07,702.65,1,0,0,1,0,0,0
ME,2018-2019,1449,186,RSU 05,Freeport Middle School,2314789,2314789,20500310100000.0,231478900979.0,351.0,06-08,3.0,351,October Count Day,16425.6,396.42,16822.0199999999,14110.47,0,14110.47,2315.13,396.42,2711.55,5765385.6,139143.42,5904529.01999999,16720.01586,9477.42,1374.89,3472.83,437.49,1160.22,899.16,1,0,0,1,0,0,0
ME,2018-2019,1449,187,RSU 05,Mast Landing School,2314789,2314789,20500310100000.0,231478901044.0,257.0,03-05,2.0,257,October Count Day,14763.8,396.42,15160.22,12448.67,0,12448.67,2315.13,396.42,2711.55,3794296.6,101879.94,3896176.54,15058.21586,8327.07,1374.89,3161.85,437.49,959.74,899.16,1,0,0,1,0,0,0
ME,2018-2019,1449,184,RSU 05,Morse Street School,2314789,2314789,20500310100000.0,231478900153.0,271.0,PK-02,2.0,272,October Count Day,15621.7,396.42,16018.12,13306.57,0,13306.57,2315.13,396.42,2711.55,4249102.4,107826.24,4356928.64,15916.11586,9367,1374.89,3011.36,437.49,928.21,899.16,1,0,0,1,0,0,0
ME,2018-2019,1449,931,RSU 05,Pownal Elementary School,2314789,2314789,20500310100000.0,231478900683.0,110.0,PK-05,2.0,111,October Count Day,18279.5,396.42,18675.92,15964.37,0,15964.37,2315.13,396.42,2711.55,2029024.5,44002.62,2073027.11999999,18573.91586,10522.25,1374.89,3520.47,437.49,1921.65,899.16,1,0,0,1,0,0,0
ME,2018-2019,587,597,RSU 06/MSAD 06,Bonny Eagle High School,2311790,2311790,20501650100000.0,231179000531.0,1146.0,09-12,4.0,1146,October Count Day,12850.82,0,12850.82,8589.49,0,8589.49,4261.33,0,4261.33,14727039.7199999,0,14727039.7199999,12848.77464,5034.1,2679.43,2265.1,876.28,1290.28,705.61,1,0,0,1,0,0,0
ME,2018-2019,587,592,RSU 06/MSAD 06,Bonny Eagle Middle School,2311790,2311790,20501650100000.0,231179000532.0,809.0,06-08,3.0,809,October Count Day,13266.93,0,13266.93,8321.1,0,8321.1,4945.83,0,4945.83,10732946.37,0,10732946.37,13264.88464,5095.74,3013.65,2411.47,962.99,813.9,969.19,1,0,0,1,0,0,0
ME,2018-2019,587,600,RSU 06/MSAD 06,Buxton Center Elementary School,2311790,2311790,20501650100000.0,231179023123.0,571.0,PK-05,2.0,571,October Count Day,13421.46,0,13421.46,8475.63,0,8475.63,4945.83,0,4945.83,7663653.65999999,0,7663653.65999999,13419.41464,5186.55,3013.65,2459.2,962.99,829.87,969.19,1,0,0,1,0,0,0
ME,2018-2019,587,599,RSU 06/MSAD 06,Edna Libby Elementary School,2311790,2311790,20501650100000.0,231179000930.0,261.0,PK-03,2.0,262,October Count Day,14539.21,0,14539.21,9593.38,0,9593.38,4945.83,0,4945.83,3809273.01999999,0,3809273.01999999,14537.16464,6219.95,3013.65,2565.84,962.99,807.59,969.19,1,0,0,1,0,0,0
ME,2018-2019,587,596,RSU 06/MSAD 06,George E Jack School,2311790,2311790,20501650100000.0,231179000535.0,181.0,04-05,2.0,181,October Count Day,12502.5299999999,0,12502.5299999999,7556.7,0,7556.7,4945.83,0,4945.83,2262957.92999999,0,2262957.92999999,12500.48464,4619.34,3013.65,2057.85,962.99,879.52,969.19,1,0,0,1,0,0,0
ME,2018-2019,587,595,RSU 06/MSAD 06,H B Emery Jr Memorial School,2311790,2311790,20501650100000.0,231179000536.0,197.0,PK-05,2.0,198,October Count Day,14679.8,0,14679.8,9733.97,0,9733.97,4945.83,0,4945.83,2906600.4,0,2906600.4,14677.75464,6011.21,3013.65,2894.13,962.99,828.63,969.19,1,0,0,1,0,0,0
ME,2018-2019,587,593,RSU 06/MSAD 06,Hollis School,2311790,2311790,20501650100000.0,231179000538.0,293.0,PK-05,2.0,293,October Count Day,13596.35,0,13596.35,8650.52,0,8650.52,4945.83,0,4945.83,3983730.55,0,3983730.55,13594.30464,5249.37,3013.65,2633.37,962.99,767.79,969.19,1,0,0,1,0,0,0
ME,2018-2019,587,598,RSU 06/MSAD 06,Steep Falls Elementary School,2311790,2311790,20501650100000.0,231179000543.0,102.0,KG-03,2.0,102,October Count Day,15343.92,0,15343.92,10398.09,0,10398.09,4945.83,0,4945.83,1565079.84,0,1565079.84,15341.87464,6352.46,3013.65,2845.42,962.99,1200.22,969.19,1,0,0,1,0,0,0
ME,2018-2019,601,602,RSU 07/MSAD 07,North Haven Community School,2311820,2311820,20500750200000.0,231182000544.0,60.0,KG-12,4.0,61,October Count Day,33328.92,338.1,33667.02,23884.8,0,23884.8,9444.12,338.1,9782.22,2033064.11999999,20624.1,2053688.21999999,33322.21633,14332.65,4747.36,6488.76,1332.55,3063.39,3702.31,1,0,0,1,0,0,0
ME,2018-2019,603,605,RSU 08/MSAD 08,Vinalhaven School,2311850,2311850,20500750300000.0,231185000731.0,161.0,PK-12,4.0,161,October Count Day,22461.97,1291.58,23753.55,19228.68,871.85,20100.53,3233.29,419.73,3653.02,3616377.17,207944.379999999,3824321.55,23635.01288,12929.31,1712.49,4676.1,288.65,2495.12,1651.88,1,0,0,1,0,0,0
ME,2018-2019,1508,615,RSU 09,Academy Hill School,2314809,2314809,20500450100000.0,231480900933.0,190.0,02-05,2.0,190,October Count Day,11700.41,986.28,12686.69,9121.53,633.61,9755.14,2578.88,352.67,2931.55,2223077.9,187393.199999999,2410471.1,12549.49726,5939.7,1508.67,2235.23,442.39,1580.22,980.5,1,0,0,1,0,0,0
ME,2018-2019,1508,612,RSU 09,Cape Cod Hill Elem School,2314809,2314809,20500450100000.0,231480900163.0,172.0,PK-05,2.0,172,October Count Day,12059.29,910.06,12969.35,9480.41,557.39,10037.8,2578.88,352.67,2931.55,2074197.88,156530.319999999,2230728.2,12832.15726,6219.65,1508.67,2355.41,442.39,1462.73,980.5,1,0,0,1,0,0,0
ME,2018-2019,1508,610,RSU 09,Cascade Brook School,2314809,2314809,20500450100000.0,231480901050.0,317.0,03-05,2.0,317,October Count Day,11581.17,703.28,12284.45,9002.29,350.61,9352.9,2578.88,352.67,2931.55,3671230.89,222939.759999999,3894170.65,12147.25726,5627.01,1508.67,2509.59,442.39,1216.3,980.5,1,0,0,1,0,0,0
ME,2018-2019,1508,611,RSU 09,Foster Regional Applied Tech Ctr,2314809,2314809,20500450100000.0,231480900157.0,,,0.0,357,October Count Day,8213.75,629.76,8843.51,6458.70999999999,357.77,6816.48,1755.04,271.99,2027.03,2932308.75,224824.32,3157133.07,8706.317255,3768.83,972.22,1578.13,301.72,1469.52,753.08,1,0,0,1,0,0,0
ME,2018-2019,1508,614,RSU 09,Gerald D Cushing School,2314809,2314809,20500450100000.0,231480900548.0,124.0,PK-01,1.0,125,October Count Day,10707.92,1411.72,12119.64,8129.04,1059.05,9188.09,2578.88,352.67,2931.55,1338490,176465,1514955,11982.44726,6021.28,1508.67,2334.69,442.39,832.12,980.5,1,0,0,1,0,0,0
ME,2018-2019,1508,609,RSU 09,Mt Blue High School,2314809,2314809,20500450100000.0,231480900549.0,715.0,09-12,4.0,716,October Count Day,11591.21,271.99,11863.2,9836.17,0,9836.17,1755.04,271.99,2027.03,8299306.36,194744.84,8494051.2,11726.00726,6006.4,972.22,2297.69,301.72,1532.08,753.08,1,0,0,1,0,0,0
ME,2018-2019,1508,608,RSU 09,Mt Blue Middle School,2314809,2314809,20500450100000.0,231480900550.0,549.0,06-08,3.0,549,October Count Day,10683.25,352.67,11035.92,8104.37,0,8104.37,2578.88,352.67,2931.55,5865104.25,193615.83,6058720.08,10898.72726,5143.67,1508.67,1992.21,442.39,968.49,980.5,1,0,0,1,0,0,0
ME,2018-2019,1508,607,RSU 09,W G Mallett School,2314809,2314809,20500450100000.0,231480900553.0,354.0,PK-02,2.0,356,October Count Day,10368.82,1159.8,11528.6199999999,7789.94,807.13,8597.07,2578.88,352.67,2931.55,3691299.92,412888.8,4104188.71999999,11391.42726,5585.05,1508.67,2389.67,442.39,622.35,980.5,1,0,0,1,0,0,0
ME,2018-2019,1450,763,RSU 10,Buckfield Jr-Sr High School,2314795,2314795,20500910100000.0,231479501053.0,233.0,07-12,4.0,233,October Count Day,16326.84,416.849999999999,16743.69,13699.41,96.45,13795.86,2627.43,320.4,2947.83,3804153.72,97126.0499999999,3901279.76999999,16887.00284,8300.76,1409.47,3585.86,453.34,1909.23,1085.02,1,0,0,1,0,0,0
ME,2018-2019,1450,764,RSU 10,Hartford-Sumner Elementary School,2314795,2314795,20500910100000.0,231479500470.0,319.0,PK-06,2.0,319,October Count Day,12926.13,1623.44,14549.57,10255.84,931.52,11187.36,2670.29,691.92,3362.21,4123435.46999999,517877.36,4641312.83,14692.88284,6905.52,1605.46,3212.87,521.85,1068.96,1234.91,1,0,0,1,0,0,0
ME,2018-2019,1450,785,RSU 10,Meroby Elementary School,2314795,2314795,20500910100000.0,231479500823.0,286.0,PK-04,2.0,287,October Count Day,14091.2599999999,1957.15999999999,16048.4199999999,11420.97,1265.24,12686.21,2670.29,691.92,3362.21,4044191.61999999,561704.919999999,4605896.53999999,16191.73284,7824.96,1605.46,3485.34,521.85,1375.91,1234.91,1,0,0,1,0,0,0
ME,2018-2019,1450,787,RSU 10,Mountain Valley High School,2314795,2314795,20500910100000.0,231479500303.0,404.0,09-12,4.0,404,October Count Day,14910.05,166.1,15076.15,12306.78,55.14,12361.92,2603.27,110.96,2714.23,6023660.2,67104.4,6090764.6,15219.46284,7395.86,1298.98,3126.59,414.72,1839.46,1000.52,1,0,0,1,0,0,0
ME,2018-2019,1450,784,RSU 10,Mountain Valley Middle School,2314795,2314795,20500910100000.0,231479500502.0,272.0,05-08,3.0,272,October Count Day,15363.7899999999,1448.04,16811.8299999999,12693.5,756.12,13449.62,2670.29,691.92,3362.21,4178950.88,393866.88,4572817.76,16955.14284,8157.01,1605.46,3465.66,521.85,1826.94,1234.91,1,0,0,1,0,0,0
ME,2018-2019,1450,788,RSU 10,Rumford Elementary,2314795,2314795,20500910100000.0,231479500302.0,304.0,PK-04,2.0,305,October Count Day,12644.7699999999,2442.67,15087.4399999999,9974.48,1750.75,11725.23,2670.29,691.92,3362.21,3856654.84999999,745014.35,4601669.19999999,15230.75284,7290.07,1605.46,3265.72,521.85,1169.45,1234.91,1,0,0,1,0,0,0
ME,2018-2019,617,619,RSU 11/MSAD 11,Gardiner Area High School,2310590,2310590,20500650100000.0,231059000329.0,620.0,09-12,4.0,620,October Count Day,13186.91,13.58,13200.49,11394.84,0.16,11395,1792.07,13.42,1805.49,8175884.2,8419.6,8184303.8,13316.02898,7154.37,806.57,2635.03,260.67,1605.61,738.26,1,0,0,1,0,0,0
ME,2018-2019,617,620,RSU 11/MSAD 11,Gardiner Regional Middle School,2310590,2310590,20500650100000.0,231059000330.0,458.0,06-08,3.0,458,October Count Day,12985.47,307.94,13293.41,11157.33,290.6,11447.93,1828.14,17.34,1845.48,5947345.26,141036.52,6088381.78,13408.94898,7513.83,809.74,2985.32,261.45,948.77,774.3,1,0,0,1,0,0,0
ME,2018-2019,617,625,RSU 11/MSAD 11,Helen Thompson School,2310590,2310590,20500650100000.0,231059000300.0,292.0,PK-05,2.0,293,October Count Day,10557.16,669.63,11226.79,8729.02,652.29,9381.31,1828.14,17.34,1845.48,3093247.88,196201.59,3289449.47,11342.32898,5921.81,809.74,2716.82,261.45,742.68,774.3,1,0,0,1,0,0,0
ME,2018-2019,617,621,RSU 11/MSAD 11,Laura E Richards School,2310590,2310590,20500650100000.0,231059000023.0,251.0,PK-02,2.0,253,October Count Day,11162.18,1163.23,12325.41,9334.04,1145.89,10479.93,1828.14,17.34,1845.48,2824031.54,294297.19,3118328.73,12440.94898,6699.06,809.74,2903.09,261.45,877.78,774.3,1,0,0,1,0,0,0
ME,2018-2019,617,623,RSU 11/MSAD 11,Pittston-Randolph Consolidated School,2310590,2310590,20500650100000.0,231059000332.0,237.0,KG-05,2.0,237,October Count Day,10482.37,1078.45999999999,11560.83,8654.23,1061.12,9715.34999999999,1828.14,17.34,1845.48,2484321.69,255595.019999999,2739916.71,11676.36898,5982.99,809.74,2558.24,261.45,1174.13,774.3,1,0,0,1,0,0,0
ME,2018-2019,617,622,RSU 11/MSAD 11,River View Community School,2310590,2310590,20500650100000.0,231059000024.0,173.0,03-05,2.0,173,October Count Day,12584.55,1414.55,13999.1,10756.41,1397.21,12153.6199999999,1828.14,17.34,1845.48,2177127.15,244717.15,2421844.3,14114.63898,7576.41,809.74,3219.84,261.45,1357.37,774.3,1,0,0,1,0,0,0
ME,2018-2019,1451,133,RSU 12,Chelsea Elementary School,2314780,2314780,20500810100000.0,231478000120.0,317.0,PK-08,3.0,318,October Count Day,15938.5,1094.71,17033.21,11914,0,11914,4024.5,1094.71,5119.21,5068443,348117.78,5416560.77999999,16908.1752,7523.94,2497.43,3461.84,1064.94,928.21,1556.84,1,0,0,1,0,0,0
ME,2018-2019,1451,348,RSU 12,Palermo Consolidated School,2314780,2314780,20500810100000.0,231478000258.0,118.0,KG-08,3.0,118,October Count Day,17140.64,1094.71,18235.35,13116.14,0,13116.14,4024.5,1094.71,5119.21,2022595.52,129175.78,2151771.3,18110.3152,8343.99,2497.43,3391.33,1064.94,1380.82,1556.84,1,0,0,1,0,0,0
ME,2018-2019,1451,439,RSU 12,Somerville Elementary School,2314780,2314780,20500810100000.0,231478000571.0,16.0,PK-PK,1.0,17,October Count Day,12746.11,5225.9,17972.01,8721.61,4131.19,12852.8,4024.5,1094.71,5119.21,216683.87,88840.2999999999,305524.17,17846.9752,4297.79,2497.43,3145.33,1064.94,5409.68,1556.84,1,0,0,1,0,0,0
ME,2018-2019,1451,506,RSU 12,Whitefield Elementary School,2314780,2314780,20500810100000.0,231478000625.0,164.0,PK-08,3.0,165,October Count Day,16021.96,1098.43,17120.39,11997.46,3.72,12001.1799999999,4024.5,1094.71,5119.21,2643623.4,181240.95,2824864.35,16995.3552,7569.04,2497.43,3429.28,1064.94,1002.86,1556.84,1,0,0,1,0,0,0
ME,2018-2019,1451,517,RSU 12,Windsor Elementary School,2314780,2314780,20500810100000.0,231478000633.0,339.0,PK-08,3.0,340,October Count Day,14413.23,1094.71,15507.9399999999,10388.73,0,10388.73,4024.5,1094.71,5119.21,4900498.2,372201.4,5272699.6,15382.9052,6750.63,2497.43,2837.94,1064.94,800.15,1556.84,1,0,0,1,0,0,0
ME,2018-2019,1452,2013,RSU 13,Ash Point Community School,2314787,2314787,20500710100000.0,231478723176.0,162.0,PK-05,2.0,163,October Count Day,11154.58,895.99,12050.57,7917.03,642.26,8559.28999999999,3237.55,253.73,3491.28,1818196.54,146046.37,1964242.91,12759.61353,4791.4,1939.52,2871.96,667.61,895.93,884.14,1,0,0,1,0,0,0
ME,2018-2019,1452,834,RSU 13,Cushing Community School,2314787,2314787,20500710100000.0,231478700707.0,88.0,KG-05,2.0,88,October Count Day,16759.67,1443.37,18203.04,13522.12,1189.64,14711.76,3237.55,253.73,3491.28,1474850.96,127016.56,1601867.52,18912.08353,8650.94,1939.52,4422.39,667.61,1638.43,884.14,1,0,0,1,0,0,0
ME,2018-2019,1452,1768,RSU 13,Oceanside High School,2314787,2314787,20500710100000.0,231478723156.0,491.0,09-12,4.0,491,October Count Day,16928.56,17.65,16946.21,14644.4,3.9,14648.3,2284.16,13.75,2297.91,8311922.96,8666.15,8320589.11,17655.25353,8890.94,1215.05,3873.42,481.61,1883.94,601.26,1,0,0,1,0,0,0
ME,2018-2019,1452,1767,RSU 13,Oceanside Middle School,2314787,2314787,20500710100000.0,231478723154.0,364.0,06-08,3.0,364,October Count Day,18659.52,258.39,18917.91,15421.97,4.66,15426.63,3237.55,253.73,3491.28,6792065.28,94053.9599999999,6886119.24,19626.95353,9392.99,1939.52,4383.33,667.61,1650.32,884.14,1,0,0,1,0,0,0
ME,2018-2019,1452,583,RSU 13,South School,2314787,2314787,20500710100000.0,231478700530.0,356.0,PK-05,2.0,359,October Count Day,18610.33,1952.04,20562.37,15372.78,1698.31,17071.09,3237.55,253.73,3491.28,6681108.47,700782.36,7381890.83,21271.41353,9941.95,1939.52,5199.35,667.61,1929.78,884.14,1,0,0,1,0,0,0
ME,2018-2019,1452,838,RSU 13,Thomaston Grammar School,2314787,2314787,20500710100000.0,231478723157.0,185.0,KG-05,2.0,185,October Count Day,18769.05,1174.17,19943.22,15531.5,920.44,16451.94,3237.55,253.73,3491.28,3472274.25,217221.45,3689495.7,20652.26353,10248.53,1939.52,4840.02,667.61,1363.38,884.14,1,0,0,1,0,0,0
ME,2018-2019,1455,395,RSU 14,Jordan-Small Middle School,2314793,2314793,20500310200000.0,231479300292.0,184.0,05-08,3.0,184,October Count Day,18066.38,242.84,18309.22,15783.79,113.25,15897.04,2282.58999999999,129.59,2412.18,3324213.92,44682.56,3368896.48,18654.08047,10227.28,1162.12,3996.63,430.74,1673.13,819.32,1,0,0,1,0,0,0
ME,2018-2019,1455,512,RSU 14,Manchester School,2314793,2314793,20500310200000.0,231479300631.0,417.0,04-05,2.0,417,October Count Day,12168.46,499.46,12667.92,9885.87,369.87,10255.74,2282.58999999999,129.59,2412.18,5074247.82,208274.82,5282522.64,13012.78047,6429.41,1162.12,2962.1,430.74,864.23,819.32,1,0,0,1,0,0,0
ME,2018-2019,1455,396,RSU 14,Raymond Elementary School,2314793,2314793,20500310200000.0,231479300503.0,225.0,KG-04,2.0,225,October Count Day,15509.72,728.64,16238.3599999999,13227.13,599.05,13826.1799999999,2282.58999999999,129.59,2412.18,3489687,163944,3653630.99999999,16583.22047,8580.5,1162.12,3599.35,430.74,1646.32,819.32,1,0,0,1,0,0,0
ME,2018-2019,1455,511,RSU 14,Windham High School,2314793,2314793,20500310200000.0,231479300632.0,928.0,09-12,4.0,928,October Count Day,15187.29,88.2899999999999,15275.58,12907.78,32.16,12939.94,2279.50999999999,56.13,2335.64,14093805.12,81933.12,14175738.24,15620.44047,7843.56,1105.58,3191.2,415.65,1905.18,814.41,1,0,0,1,0,0,0
ME,2018-2019,1455,513,RSU 14,Windham Middle School,2314793,2314793,20500310200000.0,231479300629.0,636.0,06-08,3.0,636,October Count Day,13000.98,224.7,13225.68,10718.39,95.11,10813.5,2282.58999999999,129.59,2412.18,8268623.27999999,142909.199999999,8411532.48,13570.54047,6645.12,1162.12,2798.14,430.74,1370.24,819.32,1,0,0,1,0,0,0
ME,2018-2019,1455,514,RSU 14,Windham Primary School,2314793,2314793,20500310200000.0,231479301034.0,735.0,KG-03,2.0,735,October Count Day,13086.91,791.8,13878.71,10804.32,662.21,11466.5299999999,2282.58999999999,129.59,2412.18,9618878.85,581973,10200851.85,14223.57047,7363.53,1162.12,3013.56,430.74,1089.44,819.32,1,0,0,1,0,0,0
ME,2018-2019,635,640,RSU 15/MSAD 15,Burchard A Dunn School,2310710,2310710,20500350100000.0,231071000420.0,351.0,PK-04,2.0,354,October Count Day,12760.82,1152.41,13913.23,10560.24,789.24,11349.48,2200.58,363.17,2563.75,4517330.28,407953.14,4925283.42,13642.78827,6963.11,1407.74,3059.03,490,1327.34,666.01,1,0,0,1,0,0,0
ME,2018-2019,635,637,RSU 15/MSAD 15,Gray-New Gloucester High School,2310710,2310710,20500350100000.0,231071000346.0,616.0,09-12,4.0,616,October Count Day,14030.88,105.14,14136.0199999999,11928.37,0,11928.37,2102.50999999999,105.14,2207.64999999999,8643022.08,64766.24,8707788.31999999,13865.57827,7264.86,1227.95,2783.95,409.1,1879.56,570.61,1,0,0,1,0,0,0
ME,2018-2019,635,638,RSU 15/MSAD 15,Gray-New Gloucester Middle School,2310710,2310710,20500350100000.0,231071001019.0,588.0,05-08,3.0,587,October Count Day,13231.96,363.17,13595.13,11031.38,0,11031.38,2200.58,363.17,2563.75,7767160.52,213180.79,7980341.31,13324.68827,6966.2,1407.74,2762.82,490,1302.35,666.01,1,0,0,1,0,0,0
ME,2018-2019,635,639,RSU 15/MSAD 15,Memorial School,2310710,2310710,20500350100000.0,231071000347.0,167.0,KG-02,2.0,167,October Count Day,16365.62,1285.77,17651.39,14165.04,922.6,15087.64,2200.58,363.17,2563.75,2733058.54,214723.59,2947782.13,17380.94827,9823.17,1407.74,3642.79,490,1621.68,666.01,1,0,0,1,0,0,0
ME,2018-2019,635,636,RSU 15/MSAD 15,Russell School,2310710,2310710,20500350100000.0,231071000348.0,218.0,KG-02,2.0,218,October Count Day,15196.28,415.93,15612.21,12995.7,52.76,13048.46,2200.58,363.17,2563.75,3312789.04,90672.74,3403461.78,15341.76827,8311.44,1407.74,3303.25,490,1433.77,666.01,1,0,0,1,0,0,0
ME,2018-2019,1456,363,RSU 16,Bruce M Whittier Middle School,2314775,2314775,20500110200000.0,231477500438.0,268.0,07-08,3.0,268,October Count Day,11616.2899999999,379.11,11995.4,8969.07,0,8969.07,2647.22,379.11,3026.33,3113165.71999999,101601.48,3214767.19999999,12039.99685,5618.53,1505.91,2487.22,537.72,863.32,982.69,1,0,0,1,0,0,0
ME,2018-2019,1456,292,RSU 16,Elm Street School-Mechanic Falls,2314775,2314775,20500110200000.0,231477500218.0,288.0,PK-06,2.0,291,October Count Day,11720.0999999999,1047.37,12767.4699999999,9072.88,668.26,9741.14,2647.22,379.11,3026.33,3410549.09999999,304784.67,3715333.76999999,12812.06685,5811.58,1505.91,2826.44,537.72,1103.13,982.69,1,0,0,1,0,0,0
ME,2018-2019,1456,303,RSU 16,Minot Consolidated School,2314775,2314775,20500110200000.0,231477500228.0,261.0,PK-06,2.0,261,October Count Day,10610.74,594.44,11205.18,7963.52,215.33,8178.85,2647.22,379.11,3026.33,2769403.14,155148.84,2924551.98,11249.77685,5166.26,1505.91,2156.83,537.72,855.76,982.69,1,0,0,1,0,0,0
ME,2018-2019,1456,361,RSU 16,Poland Community School,2314775,2314775,20500110200000.0,231477500265.0,472.0,PK-06,2.0,474,October Count Day,10795.02,771.819999999999,11566.84,8147.8,392.71,8540.51,2647.22,379.11,3026.33,5116839.48,365842.68,5482682.16,11611.43685,5234.46,1505.91,2515.44,537.72,790.61,982.69,1,0,0,1,0,0,0
ME,2018-2019,1456,362,RSU 16,Poland Regional H S,2314775,2314775,20500110200000.0,231477500436.0,461.0,09-12,4.0,460,October Count Day,14878.15,166.579999999999,15044.73,12070.94,14.32,12085.26,2807.21,152.26,2959.47,6843949,76626.7999999999,6920575.8,15089.32685,7382.76,1453.73,3122.98,499.21,1579.52,1006.52,1,0,0,1,0,0,0
