state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_CO,enrollmetric,pp_stloc_raw_CO,pp_fed_raw_CO,pp_total_raw_CO,pp_site_stloc_raw_CO,pp_site_fed_raw_CO,pp_site_raw_CO,pp_centshare_stloc_raw_CO,pp_centshare_fed_raw_CO,pp_centshare_raw_CO,schoolstloc_raw_CO,schoolfed_raw_CO,schooltot_raw_CO,pp_total_norm_NERDS,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
CO,2018-2019,180,9053,ADAMS-ARAPAHOE 28J (Aurora),VEGA COLLEGIATE ACADEMY,802340,802340,6500350100000.0,80234006732,202.0,KG-07,3.0,202,School Membership,8956,2156,11112,8956,2156,11112,0,0,0,1809112,435512,2244624,11315.82281,1,0,0,0,0,0,0
CO,2018-2019,180,9140,ADAMS-ARAPAHOE 28J (Aurora),VIRGINIA COURT ELEMENTARY SCHOOL,802340,802340,6500350100000.0,80234000081,462.0,PK-05,2.0,462,School Membership,12047,608,12655,7860,41,7901,4187,567,4754,5565714,280896,5846610,12858.82281,1,0,0,0,0,0,0
CO,2018-2019,180,9125,ADAMS-ARAPAHOE 28J (Aurora),VISTA PEAK 9-12 PREPARATORY,802340,802340,6500350100000.0,80234006451,1389.0,09-12,4.0,1389,School Membership,11262,595,11857,7075,28,7103,4187,567,4754,15642918,826455,16469373,12060.82281,1,0,0,0,0,0,0
CO,2018-2019,180,9083,ADAMS-ARAPAHOE 28J (Aurora),VISTA PEAK P-8 EXPLORATORY,802340,802340,6500350100000.0,80234006483,1150.0,PK-08,3.0,1150,School Membership,10049,583,10632,5862,16,5878,4187,567,4754,11556350,670450,12226800,10835.82281,1,0,0,0,0,0,0
CO,2018-2019,180,9514,ADAMS-ARAPAHOE 28J (Aurora),WHEELING ELEMENTARY SCHOOL,802340,802340,6500350100000.0,80234000083,480.0,PK-05,2.0,480,School Membership,11803,619,12423,7616,52,7669,4187,567,4754,5665440,297120,5963040,12626.82281,1,0,0,0,0,0,0
CO,2018-2019,180,8356,ADAMS-ARAPAHOE 28J (Aurora),WILLIAM SMITH HIGH SCHOOL,802340,802340,6500350100000.0,80234000084,359.0,09-12,4.0,359,School Membership,11512,567,12079,7325,0,7325,4187,567,4754,4132808,203553,4336361,12282.82281,1,0,0,0,0,0,0
CO,2018-2019,180,9756,ADAMS-ARAPAHOE 28J (Aurora),YALE ELEMENTARY SCHOOL,802340,802340,6500350100000.0,80234000085,474.0,PK-05,2.0,474,School Membership,10958,606,11565,6771,39,6811,4187,567,4754,5194092,287244,5481810,11768.82281,1,0,0,0,0,0,0
CO,2018-2019,960,44,AGATE 300,AGATE ELEMENTARY SCHOOL,801980,801980,6502000100000.0,80198000020,27.0,PK-05,2.0,27,School Membership,38462,1688,40150,38462,1688,40150,0,0,0,1038474,45576,1084050,,1,0,0,0,0,0,1
CO,2018-2019,960,48,AGATE 300,Agate Junior Senior High School,801980,801980,6502000100000.0,80198000021,20.0,06-12,4.0,NRD,School Membership,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,1
CO,2018-2019,1620,58,AGUILAR REORGANIZED 6,AGUILAR ELEMENTARY SCHOOL,802010,802010,6503600100000.0,80201000022,62.0,PK-05,2.0,62,School Membership,16925,2689,19615,8102,2654,10756,8823,35,8859,1049350,166718,1216130,19583.03448,1,0,0,0,0,0,0
CO,2018-2019,1620,66,AGUILAR REORGANIZED 6,AGUILAR JUNIOR-SENIOR HIGH SCHOOL,802010,802010,6503600100000.0,80201000023,54.0,06-12,4.0,54,School Membership,18388,2418,20807,9565,2383,11948,8823,35,8859,992952,130572,1123578,20775.03448,1,0,0,0,0,0,0
CO,2018-2019,3030,86,AKRON R-1,AKRON ELEMENTARY SCHOOL,802040,802040,6506100200000.0,80204000024,274.0,PK-08,3.0,274,School Membership,11088,293,11381,5855,47,5902,5233,246,5479,3038112,80282,3118394,10836.31926,1,0,0,0,0,0,0
CO,2018-2019,3030,90,AKRON R-1,AKRON HIGH SCHOOL,802040,802040,6506100200000.0,80204000025,105.0,09-12,4.0,105,School Membership,12523,326,12848,7290,80,7369,5233,246,5479,1314915,34230,1349040,12303.31926,1,0,0,0,0,0,0
CO,2018-2019,100,115,ALAMOSA RE-11J,ALAMOSA ELEMENTARY SCHOOL,802070,802070,6500200100000.0,80207006459,1151.0,KG-05,2.0,1151,School Membership,8131,620,8750,5283,524,5806,2848,96,2944,9358781,713620,10071250,8572.996142,1,0,0,0,0,0,0
CO,2018-2019,100,118,ALAMOSA RE-11J,ALAMOSA HIGH SCHOOL,802070,802070,6500200100000.0,80207000027,616.0,09-12,4.0,616,School Membership,9798,105,9902,6950,9,6959,2848,96,2944,6035568,64680,6099632,9724.996142,1,0,0,0,0,0,0
CO,2018-2019,100,368,ALAMOSA RE-11J,ALAMOSA OMBUDSMAN SCHOOL OF EXCELLENCE,802070,802070,6500200100000.0,80207006508,48.0,06-12,4.0,48,School Membership,10238,2005,12243,7390,1909,9299,2848,96,2944,491424,96240,587664,12065.99614,1,0,0,0,0,0,0
CO,2018-2019,100,114,ALAMOSA RE-11J,ORTEGA MIDDLE SCHOOL,802070,802070,6500200100000.0,80207000026,518.0,06-08,3.0,518,School Membership,9482,96,9578,6634,0,6634,2848,96,2944,4911676,49728,4961404,9400.996142,1,0,0,0,0,0,0
CO,2018-2019,220,6679,ARCHULETA COUNTY 50 JT,PAGOSA PEAK OPEN SCHOOL,802190,802190,6500400100000.0,80219006717,96.0,KG-06,2.0,96,School Membership,9062,1098,10160,9062,1098,10160,0,0,0,869952,105408,975360,9839.535756,1,0,0,0,0,0,0
CO,2018-2019,220,6652,ARCHULETA COUNTY 50 JT,PAGOSA SPRINGS ELEMENTARY SCHOOL,802190,802190,6500400100000.0,80219000038,572.0,KG-04,2.0,572,School Membership,10121,520,10640,7564,268,7832,2557,252,2809,5789212,297440,6086080,10319.53576,1,0,0,0,0,0,0
CO,2018-2019,220,6658,ARCHULETA COUNTY 50 JT,PAGOSA SPRINGS HIGH SCHOOL,802190,802190,6500400100000.0,80219000039,498.0,09-12,4.0,498,School Membership,10670,304,10974,8113,52,8165,2557,252,2809,5313660,151392,5465052,10653.53576,1,0,0,0,0,0,0
CO,2018-2019,220,6657,ARCHULETA COUNTY 50 JT,PAGOSA SPRINGS MIDDLE SCHOOL,802190,802190,6500400100000.0,80219000040,540.0,05-08,3.0,540,School Membership,9011,283,9293,6454,31,6485,2557,252,2809,4865940,152820,5018220,8972.535756,1,0,0,0,0,0,0
