state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_FL,enrollmetric,pp_stloc_raw_FL,pp_fed_raw_FL,pp_total_raw_FL,pp_site_stloc_raw_FL,pp_site_fed_raw_FL,pp_site_raw_FL,pp_centshare_stloc_raw_FL,pp_centshare_fed_raw_FL,pp_centshare_raw_FL,schoolstloc_raw_FL,schoolfed_raw_FL,schooltot_raw_FL,pp_total_norm_NERDS,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
FL,2018-2019,8,42,CHARLOTTE,CHARLOTTE HARBOR SCHOOL,1200240,1200240,10500800100000.0,120024002050,152.0,PK-12,4.0,152,October Count Day,27511,4430,31941,26461,4227,30688,1050,203,1253,4181672,673360,4855032,33420.0,1,0,0,0,0,0,0
FL,2018-2019,8,31,CHARLOTTE,CHARLOTTE HIGH SCHOOL,1200240,1200240,10500800100000.0,120024000296,1929.0,09-12,4.0,1929,October Count Day,6864,191,7055,6544,169,6713,320,22,342,13240656,368439,13609095,8534.0,1,0,0,0,0,0,0
FL,2018-2019,8,161,CHARLOTTE,CHARLOTTE TECHNICAL COLLEGE,1200240,1200240,10500800100000.0,120024002051,0.0,09-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,8,7004,CHARLOTTE,CHARLOTTE VIRTUAL FRANCHISE,1200240,1200240,10500800100000.0,120024007805,107.0,06-12,4.0,107,October Count Day,5326,7,5334,5113,3,5116,213,4,218,569882,749,570738,6813.0,1,0,0,0,0,0,0
FL,2018-2019,8,7001,CHARLOTTE,CHARLOTTE VIRTUAL INSTRUCTION PROGRAM,1200240,1200240,10500800100000.0,120024007716,0.0,KG-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,NRD,,1,0,0,0,0,1,0
FL,2018-2019,8,282,CHARLOTTE,CROSSROADS HOPE ACADEMY,1200240,1200240,10500800100000.0,120024008327,21.0,06-12,4.0,22,October Count Day,13031,829,13860,13031,829,13860,0,0,0,286682,18238,304920,15339.0,1,0,0,0,0,0,0
FL,2018-2019,8,251,CHARLOTTE,DEEP CREEK ELEMENTARY SCHOOL,1200240,1200240,10500800100000.0,120024002725,691.0,PK-05,2.0,691,October Count Day,7495,483,7978,7120,439,7559,375,44,419,5179045,333753,5512798,9457.0,1,0,0,0,0,0,0
FL,2018-2019,8,81,CHARLOTTE,EAST ELEMENTARY SCHOOL,1200240,1200240,10500800100000.0,120024000300,703.0,PK-05,2.0,703,October Count Day,7339,564,7903,6974,519,7493,365,45,409,5159317,396492,5555809,9382.0,1,0,0,0,0,0,0
FL,2018-2019,8,502,CHARLOTTE,FLORIDA SOUTHWESTERN COLLEGIATE HIGH SCHOOL,1200240,1200240,10500800100000.0,120024007659,372.0,09-12,4.0,372,October Count Day,5205,0,5205,5205,0,5205,0,0,0,1936260,0,1936260,6684.0,1,0,0,0,0,1,0
FL,2018-2019,8,301,CHARLOTTE,KINGSWAY ELEMENTARY SCHOOL,1200240,1200240,10500800100000.0,120024003333,620.0,PK-05,2.0,620,October Count Day,9062,879,9941,8639,815,9454,423,64,487,5618440,544980,6163420,11420.0,1,0,0,0,0,0,0
FL,2018-2019,8,181,CHARLOTTE,L. A. AINGER MIDDLE SCHOOL,1200240,1200240,10500800100000.0,120024002422,603.0,06-08,3.0,603,October Count Day,7849,312,8161,7497,280,7777,352,32,384,4732947,188136,4921083,9640.0,1,0,0,0,0,0,0
FL,2018-2019,8,51,CHARLOTTE,LEMON BAY HIGH SCHOOL,1200240,1200240,10500800100000.0,120024000298,1085.0,09-12,4.0,1085,October Count Day,7839,208,8048,7524,187,7711,315,21,336,8505315,225680,8732080,9527.0,1,0,0,0,0,0,0
FL,2018-2019,8,201,CHARLOTTE,LIBERTY ELEMENTARY SCHOOL,1200240,1200240,10500800100000.0,120024002549,563.0,PK-05,2.0,563,October Count Day,8475,678,9153,8108,632,8740,367,46,413,4771425,381714,5153139,10632.0,1,0,0,0,0,0,0
FL,2018-2019,8,141,CHARLOTTE,MEADOW PARK ELEMENTARY SCHOOL,1200240,1200240,10500800100000.0,120024000304,729.0,PK-05,2.0,729,October Count Day,7637,897,8534,7275,847,8122,362,50,412,5567373,653913,6221286,10013.0,1,0,0,0,0,0,0
FL,2018-2019,8,211,CHARLOTTE,MURDOCK MIDDLE SCHOOL,1200240,1200240,10500800100000.0,120024002668,683.0,06-08,3.0,683,October Count Day,6879,578,7457,6570,539,7108,309,39,348,4698357,394774,5093131,8936.0,1,0,0,0,0,0,0
FL,2018-2019,8,231,CHARLOTTE,MYAKKA RIVER ELEMENTARY SCHOOL,1200240,1200240,10500800100000.0,120024002724,537.0,PK-05,2.0,537,October Count Day,8240,547,8787,7866,501,8367,374,46,420,4424880,293739,4718619,10266.0,1,0,0,0,0,0,0
FL,2018-2019,8,111,CHARLOTTE,NEIL ARMSTRONG ELEMENTARY SCHOOL,1200240,1200240,10500800100000.0,120024000301,813.0,PK-05,2.0,813,October Count Day,7495,721,8216,7116,670,7786,379,51,430,6093435,586173,6679608,9695.0,1,0,0,0,0,0,0
FL,2018-2019,8,41,CHARLOTTE,PEACE RIVER ELEMENTARY SCHOOL,1200240,1200240,10500800100000.0,120024000297,615.0,PK-05,2.0,615,October Count Day,8042,1021,9063,7640,963,8603,402,58,460,4945830,627915,5573745,10542.0,1,0,0,0,0,0,0
FL,2018-2019,8,151,CHARLOTTE,PORT CHARLOTTE HIGH SCHOOL,1200240,1200240,10500800100000.0,120024002122,1680.0,09-12,4.0,1680,October Count Day,6919,185,7103,6617,163,6779,302,22,324,11623920,310800,11933040,8582.0,1,0,0,0,0,0,0
FL,2018-2019,8,131,CHARLOTTE,PORT CHARLOTTE MIDDLE SCHOOL,1200240,1200240,10500800100000.0,120024000303,826.0,06-08,3.0,826,October Count Day,6572,809,7381,6256,769,7025,316,40,356,5428472,668234,6096706,8860.0,1,0,0,0,0,0,0
FL,2018-2019,8,121,CHARLOTTE,PUNTA GORDA MIDDLE SCHOOL,1200240,1200240,10500800100000.0,120024000302,1169.0,06-08,3.0,1169,October Count Day,6365,196,6561,6036,165,6201,329,31,360,7440685,229124,7669809,8040.0,1,0,0,0,0,0,0
FL,2018-2019,8,21,CHARLOTTE,SALLIE JONES ELEMENTARY SCHOOL,1200240,1200240,10500800100000.0,120024000295,670.0,PK-05,2.0,670,October Count Day,7523,612,8135,7172,572,7744,351,40,391,5040410,410040,5450450,9614.0,1,0,0,0,0,0,0
FL,2018-2019,8,171,CHARLOTTE,THE ACADEMY,1200240,1200240,10500800100000.0,120024008540,316.0,06-12,4.0,316,October Count Day,10761,540,11302,10317,483,10800,444,57,502,3400476,170640,3571432,12781.0,1,0,0,0,0,0,0
FL,2018-2019,8,191,CHARLOTTE,VINELAND ELEMENTARY SCHOOL,1200240,1200240,10500800100000.0,120024002548,595.0,PK-05,2.0,595,October Count Day,8203,820,9023,7809,764,8573,394,56,450,4880785,487900,5368685,10502.0,1,0,0,0,0,0,0
FL,2018-2019,9,215,CITRUS,ACADEMY OF ENVIRONMENTAL SCIENCE,1200270,1200270,10500900100000.0,120027004326,123.0,09-12,4.0,123,October Count Day,6081,0,6081,6081,0,6081,0,0,0,747963,0,747963,7394.0,1,0,0,0,0,0,0
FL,2018-2019,9,35,CITRUS,CENTRAL RIDGE ELEMENTARY SCHOOL,1200270,1200270,10500900100000.0,120027006894,785.0,PK-05,2.0,785,October Count Day,6429,544,6973,6260,542,6802,169,2,171,5046765,427040,5473805,8286.0,1,0,0,0,0,0,0
