state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_GA,enrollmetric,pp_stloc_raw_GA,pp_fed_raw_GA,pp_total_raw_GA,pp_site_stloc_raw_GA,pp_site_fed_raw_GA,pp_site_raw_GA,pp_centshare_stloc_raw_GA,pp_centshare_fed_raw_GA,pp_centshare_raw_GA,schoolstloc_raw_GA,schoolfed_raw_GA,schooltot_raw_GA,pp_total_norm_NERDS,distexclu_raw_GA,disttotwexclu_raw_GA,schoolexclu_raw_GA,charter_fed_dist_raw_GA,charter_state_dist_raw_GA,note_raw_GA,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
GA,2018-2019,761,123,Atlanta Public Schools,Kindezi,1300120,1300120,11506000100000.0,130012004012,414.0,KG-08,3.0,414,Four Quarter ADA,18425.560546875,812.27001953125,19237.83984375,17861.6171875,787.90185546875,18649.51953125,563.94775390625,24.368091583252,588.315856933594,7628184,336279.78125,7964464,20450.16009,157537632,968419456,1939711.0600000003,10088.39,228702.36000000002,,1,0,0,1,0,0,0
GA,2018-2019,761,1417,Atlanta Public Schools,Kindezi Old 4th Ward,1300120,1300120,11506000100000.0,130012004277,497.0,KG-08,3.0,497,Four Quarter ADA,18743.0390625,1299.93994140625,20042.98046875,18170.55859375,1260.93701171875,19431.49609375,572.480407714844,38.998046875,611.478454589844,9315291,646067.75,9961359,21255.30071,157537632,968419456,1720267.6400000001,19382.03,279302.09999999998,,1,0,0,1,0,0,0
GA,2018-2019,761,373,Atlanta Public Schools,King Middle School,1300120,1300120,11506000100000.0,130012000025,790.0,06-08,3.0,790,Four Quarter ADA,14353.5,1355.46997070312,15708.9599609375,10025.646484375,953.688720703125,10979.3359375,4327.84765625,401.780334472656,4729.6279296875,11339261,1070820.625,12410081,16921.2802,157537632,968419456,281702.26,0,0,,1,0,0,1,0,0,0
GA,2018-2019,761,212,Atlanta Public Schools,KIPP Atlanta Collegiate Academy,1300120,1300120,11506000100000.0,130012004059,775.0,09-12,4.0,775,Four Quarter ADA,12673.4404296875,685.119995117188,13358.5595703125,12153.4580078125,664.568298339844,12818.0263671875,519.981506347656,20.5536651611328,540.535217285156,9821916,530969.5,10352885,14570.87981,157537632,968419456,3534336.89,15929.09,291307.10000000003,,1,0,0,1,0,0,0
GA,2018-2019,761,1419,Atlanta Public Schools,KIPP Soul Primary,1300120,1300120,11506000100000.0,130012004315,114.0,KG-01,1.0,114,Four Quarter ADA,20058.25,806.239990234375,20864.490234375,19441.923828125,782.057189941406,20223.98046875,616.323181152344,24.187370300293,640.510559082031,2286640,91911.8828125,2378552,22076.81048,157537632,968419456,212217.93000000005,2757.36,68547.81,,1,0,0,1,0,0,0
GA,2018-2019,761,115,Atlanta Public Schools,Kipp Strive Academy,1300120,1300120,11506000100000.0,130012003823,388.0,05-08,3.0,388,Four Quarter ADA,13098.080078125,825.780029296875,13923.8603515625,12701.4609375,801.010131835938,13502.4716796875,396.613037109375,24.7735061645508,421.386505126953,5082053,320404.03125,5402457,15136.1806,157537632,968419456,3740575.5999999996,9612.1200000000008,152417.54,,1,0,0,1,0,0,0
GA,2018-2019,761,213,Atlanta Public Schools,KIPP Strive Primary,1300120,1300120,11506000100000.0,130012004091,506.0,KG-04,2.0,506,Four Quarter ADA,11140.9599609375,1315.92004394531,12456.8798828125,10792.3408203125,1276.44262695312,12068.783203125,348.615112304688,39.4776077270508,388.092742919922,5637323.5,665855.6875,6303179,13669.20013,157537632,968419456,2522277,19975.670000000002,168894.57,,1,0,0,1,0,0,0
GA,2018-2019,761,122,Atlanta Public Schools,KIPP VISION,1300120,1300120,11506000100000.0,130012003992,365.0,05-08,3.0,365,Four Quarter ADA,10926.099609375,1188.7099609375,12114.8095703125,10594.62890625,1153.048828125,11747.677734375,331.468200683594,35.6613159179688,367.129486083984,3988025.25,433879.1875,4421904.5,13327.12981,157537632,968419456,1872930.35,13016.380000000001,119599.16,,1,0,0,1,0,0,0
GA,2018-2019,761,214,Atlanta Public Schools,KIPP Vision Primary,1300120,1300120,11506000100000.0,130012004124,498.0,KG-04,2.0,498,Four Quarter ADA,11876.2197265625,1032.48999023438,12908.7197265625,11505.5576171875,1001.51989746094,12507.078125,370.665954589844,30.9748382568359,401.640777587891,5914359.5,514182.375,6428542,14121.03997,157537632,968419456,2334201.7199999997,15425.470000000001,177209.31,,1,0,0,1,0,0,0
GA,2018-2019,761,215,Atlanta Public Schools,Kipp WAYS Primary School,1300120,1300120,11506000100000.0,130012004155,505.0,KG-04,2.0,505,Four Quarter ADA,11862.23046875,654.200012207031,12516.4296875,11491.951171875,634.574279785156,12126.525390625,370.281951904297,19.6259994506836,389.907958984375,5990427.5,330371.125,6320799,13728.74993,157537632,968419456,2027514.1700000002,9911.130000000001,179487.7,,1,0,0,1,0,0,0
GA,2018-2019,761,605,Atlanta Public Schools,KIPP West Atlanta Young Scholars Academy,1300120,1300120,11506000100000.0,130012003031,361.0,05-08,3.0,361,Four Quarter ADA,11668.7099609375,961.849975585938,12630.5595703125,11314.8154296875,932.99169921875,12247.806640625,353.897094726562,28.8554019927979,382.752471923828,4212405,347226.8125,4559632,13842.87981,157537632,968419456,1662599.89,10416.800000000001,126329.33,,1,0,0,1,0,0,0
GA,2018-2019,761,2564,Atlanta Public Schools,Lin Elementary School,1300120,1300120,11506000100000.0,130012000136,662.0,KG-05,2.0,662,Four Quarter ADA,13299.990234375,492.809997558594,13792.7900390625,8959.412109375,91.2261505126953,9050.638671875,4340.572265625,401.583190917969,4742.1552734375,8804590,326239.78125,9130830,15005.11028,157537632,968419456,177018.90999999997,0,0,,1,0,0,1,0,0,0
GA,2018-2019,761,173,Atlanta Public Schools,Long Middle School,1300120,1300120,11506000100000.0,130012000017,740.0,06-08,3.0,740,Four Quarter ADA,14603.509765625,1214.86999511719,15818.3798828125,10288.1279296875,814.251159667969,11102.37890625,4315.37890625,400.622802734375,4716.001953125,10806595,899006.75,11705602,17030.70013,157537632,968419456,282232.44,0,0,,1,0,0,1,0,0,0
GA,2018-2019,761,4063,Atlanta Public Schools,M. A. Jones Elementary School,1300120,1300120,11506000100000.0,130012000085,512.0,PK-05,2.0,473,Four Quarter ADA,15939.330078125,1156.7900390625,17096.119140625,11594.837890625,754.841979980469,12349.6796875,4344.49072265625,401.948486328125,4746.439453125,7539302.5,547161.875,8086464.5,18308.43938,157537632,968419456,1049398.9099999999,0,0,,1,0,0,1,0,0,0
GA,2018-2019,761,186,Atlanta Public Schools,"Maynard H. Jackson, Jr. High School",1300120,1300120,11506000100000.0,130012001939,1297.0,09-12,4.0,1297,Four Quarter ADA,13096.2802734375,846.200012207031,13942.48046875,8630.07421875,444.952728271484,9075.02734375,4466.20849609375,401.247253417969,4867.4560546875,16985880,1097521.375,18083402,15154.80071,157537632,968419456,118944.22000000002,0,0,,1,0,0,1,0,0,0
GA,2018-2019,761,182,Atlanta Public Schools,Mays High School,1300120,1300120,11506000100000.0,130012001865,1333.0,09-12,4.0,1333,Four Quarter ADA,14333.9697265625,1326.2900390625,15660.259765625,9867.3359375,924.999755859375,10792.3359375,4466.6376953125,401.289184570312,4867.92626953125,19107186,1767943.125,20875130,16872.58001,157537632,968419456,215089.59,0,0,,1,0,0,1,0,0,0
GA,2018-2019,761,1414,Atlanta Public Schools,Michael R. Hollis Innovation Academy,1300120,1300120,11506000100000.0,130012004237,660.0,PK-08,3.0,628,Four Quarter ADA,16700.279296875,1258.96997070312,17959.25,12377.5244140625,858.733154296875,13236.2578125,4322.7568359375,400.234436035156,4722.9912109375,10487777,790631.625,11278408,19171.57024,157537632,968419456,9393553.6699999999,0,0,,1,0,0,1,0,0,0
GA,2018-2019,761,513,Atlanta Public Schools,Miles Elementary School,1300120,1300120,11506000100000.0,130012000063,609.0,PK-05,2.0,564,Four Quarter ADA,14491.75,1262.41003417969,15754.16015625,10168.796875,862.464904785156,11031.26171875,4322.9580078125,399.943359375,4722.9013671875,8173349.5,711998.25,8885348,16966.4804,157537632,968419456,361308.24000000005,0,0,"This school was involved in a FY18 code change. Due to the code change calculations, some data is not displayed. Contact GOSA for more information.",1,0,0,1,0,0,0
GA,2018-2019,761,1664,Atlanta Public Schools,Morningside Elementary School,1300120,1300120,11506000100000.0,130012000130,938.0,KG-05,2.0,938,Four Quarter ADA,12478.3603515625,401.940002441406,12880.2998046875,8133.9033203125,0,8133.9033203125,4344.45166015625,401.941192626953,4746.39306640625,11704697,377020.84375,12081718,14092.62005,157537632,968419456,261127,0,0,,1,0,0,1,0,0,0
GA,2018-2019,761,192,Atlanta Public Schools,North Atlanta High School,1300120,1300120,11506000100000.0,130012002212,1978.0,09-12,4.0,1978,Four Quarter ADA,12747.4404296875,570.780029296875,13318.2197265625,8277.654296875,169.200012207031,8446.8544921875,4469.78857421875,401.578247070312,4871.3671875,25214442,1128999.375,26343442,14530.53997,157537632,968419456,231439.71000000002,0,0,,1,0,0,1,0,0,0
GA,2018-2019,761,101,Atlanta Public Schools,Parkside Elementary School,1300120,1300120,11506000100000.0,130012002517,581.0,PK-05,2.0,524,Four Quarter ADA,15606.6103515625,1132.2900390625,16738.900390625,11286.0283203125,732.566833496094,12018.5947265625,4320.578125,399.725280761719,4720.30322265625,8177861.5,593321.0625,8771182,17951.22063,157537632,968419456,424646.40000000002,0,0,,1,0,0,1,0,0,0
GA,2018-2019,761,296,Atlanta Public Schools,Perkerson Elementary School,1300120,1300120,11506000100000.0,130012000122,424.0,PK-05,2.0,383,Four Quarter ADA,16578.919921875,1273.71997070312,17852.640625,12259.1640625,874.074768066406,13133.2392578125,4319.75537109375,399.644958496094,4719.400390625,6349726,487834.65625,6837560.5,19064.96087,157537632,968419456,537085.43999999994,0,0,,1,0,0,1,0,0,0
GA,2018-2019,761,3065,Atlanta Public Schools,Peyton Forest Elementary School,1300120,1300120,11506000100000.0,130012000106,477.0,PK-05,2.0,457,Four Quarter ADA,15184.240234375,1239.61999511719,16423.869140625,10839.9970703125,837.705810546875,11677.703125,4344.24267578125,401.918701171875,4746.16064453125,6939197.5,566508.375,7505706,17636.18938,157537632,968419456,582972.86999999988,0,0,,1,0,0,1,0,0,0
GA,2018-2019,761,288,Atlanta Public Schools,Price Middle School,1300120,1300120,11506000100000.0,130012000060,381.0,06-08,3.0,381,Four Quarter ADA,14780.7001953125,695.409973144531,15476.1103515625,14337.283203125,674.5458984375,15011.8291015625,443.421142578125,20.8622570037842,464.283355712891,5631448,264950.5,5896398.5,16688.4306,157537632,968419456,14514.34,7948.52,168943.45,,1,0,0,1,0,0,0
GA,2018-2019,761,1066,Atlanta Public Schools,Rivers Elementary School,1300120,1300120,11506000100000.0,130012000036,804.0,PK-05,2.0,760,Four Quarter ADA,13469.0703125,492.019989013672,13961.08984375,9138.2109375,91.3372650146484,9229.548828125,4330.861328125,400.680053710938,4731.5419921875,10236496,373933.15625,10610429,15173.41009,157537632,968419456,288778.72000000003,0,0,,1,0,0,1,0,0,0
GA,2018-2019,761,3566,Atlanta Public Schools,Scott Elementary School,1300120,1300120,11506000100000.0,130012000099,400.0,PK-05,2.0,363,Four Quarter ADA,17344.9609375,2092.10009765625,19437.060546875,13027.1513671875,1692.63134765625,14719.7822265625,4317.80517578125,399.471130371094,4717.2763671875,6296219.5,759433.1875,7055652.5,20649.38079,157537632,968419456,2478327.4399999995,0,0,,1,0,0,1,0,0,0
GA,2018-2019,761,4066,Atlanta Public Schools,Slater Elementary School,1300120,1300120,11506000100000.0,130012000059,573.0,PK-05,2.0,529,Four Quarter ADA,16940.349609375,838.049987792969,17778.390625,16417.701171875,812.907348632812,17230.607421875,522.644409179688,25.1414737701416,547.785888671875,8961443,443327.84375,9404771,18990.71087,157537632,968419456,331423.66000000003,13299.84,268607.12,,1,0,0,1,0,0,0
GA,2018-2019,761,1567,Atlanta Public Schools,Smith Elementary School,1300120,1300120,11506000100000.0,130012000124,979.0,KG-05,2.0,979,Four Quarter ADA,12483.9501953125,437.070007324219,12921.0302734375,8143.54150390625,35.5085411071777,8179.0498046875,4340.4091796875,401.565765380859,4741.97509765625,12221788,427895.75,12649684,14133.35052,157537632,968419456,870623.56,0,0,,1,0,0,1,0,0,0
GA,2018-2019,761,1412,Atlanta Public Schools,South Atlanta High School,1300120,1300120,11506000100000.0,130012004240,823.0,09-12,4.0,823,Four Quarter ADA,15929.6103515625,1181.51000976562,17111.119140625,11462.46875,780.179260253906,12242.6474609375,4467.14013671875,401.331787109375,4868.47216796875,13110068,972383.5625,14082452,18323.43938,157537632,968419456,394659.47,0,0,,1,0,0,1,0,0,0
GA,2018-2019,761,116,Atlanta Public Schools,Springdale Park Elementary School,1300120,1300120,11506000100000.0,130012003841,739.0,KG-05,2.0,739,Four Quarter ADA,12192.240234375,580.900024414062,12773.150390625,7856.17529296875,179.739364624023,8035.9150390625,4336.06494140625,401.164916992188,4737.22998046875,9010066,429288.25,9439355,13985.47063,157537632,968419456,408173.72,0,0,,1,0,0,1,0,0,0
GA,2018-2019,761,3067,Atlanta Public Schools,Sutton Middle School,1300120,1300120,11506000100000.0,130012000107,1614.0,06-08,3.0,1614,Four Quarter ADA,12060.6103515625,401.299987792969,12461.919921875,7737.91259765625,0,7737.91259765625,4322.70263671875,401.302673339844,4724.00537109375,19465832,647702.5,20113536,13674.24017,157537632,968419456,-736753.60000000009,0,0,,1,0,0,1,0,0,0
GA,2018-2019,761,188,Atlanta Public Schools,Sylvan Hills Middle School,1300120,1300120,11506000100000.0,130012000058,550.0,06-08,3.0,550,Four Quarter ADA,14769.8896484375,1212.06994628906,15981.9599609375,10446.837890625,810.734802246094,11257.572265625,4323.0546875,401.335327148438,4724.39013671875,8123441,666638.5625,8790079,17194.2802,157537632,968419456,222364.51,0,0,,1,0,0,1,0,0,0
GA,2018-2019,761,2062,Atlanta Public Schools,The John Hope-Charles Walter Hill Elementary Schools,1300120,1300120,11506000100000.0,130012000143,446.0,PK-05,2.0,405,Four Quarter ADA,14894.849609375,1060.56994628906,15955.419921875,10551.8212890625,658.765808105469,11210.5869140625,4343.0234375,401.805480957031,4744.8291015625,6032412.5,429531.34375,6461943.5,17167.74017,157537632,968419456,205409.07,0,0,,1,0,0,1,0,0,0
GA,2018-2019,761,1409,Atlanta Public Schools,Therrell High School,1300120,1300120,11506000100000.0,130012004215,851.0,09-12,4.0,851,Four Quarter ADA,15332.7802734375,1057.06994628906,16389.849609375,10865.259765625,655.692321777344,11520.9521484375,4467.515625,401.380065917969,4868.8955078125,13048192,899568.5625,13947760,17602.16985,157537632,968419456,236204.77,0,0,,1,0,0,1,0,0,0
GA,2018-2019,761,5067,Atlanta Public Schools,Thomasville Heights Elementary School,1300120,1300120,11506000100000.0,130012000069,462.0,PK-05,2.0,417,Four Quarter ADA,20958.650390625,1551.31005859375,22509.9609375,16615.35546875,1149.47485351562,17764.830078125,4343.29443359375,401.834106445312,4745.12841796875,8739758,646895.8125,9386653,23722.28118,157537632,968419456,23123.55,0,0,,1,0,0,1,0,0,0
GA,2018-2019,761,5567,Atlanta Public Schools,Toomer Elementary School,1300120,1300120,11506000100000.0,130012000052,488.0,PK-05,2.0,424,Four Quarter ADA,17452.05078125,1328.40002441406,18780.44921875,13098.30859375,925.596557617188,14023.9052734375,4353.7421875,402.800048828125,4756.5419921875,7399669.5,563240.125,7962909.5,19992.76946,157537632,968419456,533821.08000000007,0,0,"This school was involved in a FY18 code change. Due to the code change calculations, some data is not displayed. Contact GOSA for more information.",1,0,0,1,0,0,0
GA,2018-2019,761,1068,Atlanta Public Schools,Towns Elementary School,1300120,1300120,11506000100000.0,130012000034,,,,323,Four Quarter ADA,17717.30078125,1311.88000488281,19029.1796875,13403.8681640625,912.820678710938,14316.6884765625,4313.43359375,399.058929443359,4712.49267578125,5722689,423737.125,6146426,20241.49993,157537632,968419456,277932.42,0,0,,1,0,0,1,0,0,0
GA,2018-2019,761,1416,Atlanta Public Schools,Tuskegee Airman Global Academy,1300120,1300120,11506000100000.0,130012004244,644.0,PK-05,2.0,624,Four Quarter ADA,14309.5302734375,1010.76000976562,15320.2900390625,9983.6689453125,610.545532226562,10594.21484375,4325.8564453125,400.218017578125,4726.07470703125,8929144,630716.4375,9559861,16532.61028,157537632,968419456,24367240.32,0,0,,1,0,0,1,0,0,0
GA,2018-2019,761,1208,Atlanta Public Schools,Wesley International Academy Charter Facility,1300120,1300120,11506000100000.0,130012003589,799.0,KG-08,3.0,799,Four Quarter ADA,13835.259765625,69.129997253418,13904.3798828125,13410.345703125,67.0530776977539,13477.3984375,424.911285400391,2.0738046169281,426.985107421875,11054370,55232.37890625,11109602,15116.70013,157537632,968419456,3747800.14,1656.97,331387.61,,1,0,0,1,0,0,0
GA,2018-2019,761,2569,Atlanta Public Schools,West Manor Elementary School,1300120,1300120,11506000100000.0,130012000121,278.0,KG-05,2.0,278,Four Quarter ADA,17224.30078125,1034.17004394531,18258.4609375,12901.8623046875,634.263366699219,13536.125,4322.43505859375,399.902221679688,4722.337890625,4788354.5,287498.03125,5075853,19470.78118,157537632,968419456,12682.14,0,0,,1,0,0,1,0,0,0
GA,2018-2019,761,314,Atlanta Public Schools,Westside Atlanta Charter School,1300120,1300120,11506000100000.0,130012004139,311.0,KG-08,3.0,311,Four Quarter ADA,14222.2900390625,14.4499998092651,14236.740234375,13784.2958984375,14.0175886154175,13798.3134765625,437.990417480469,0.433536976575851,438.423919677734,4423131,4494.2998046875,4427625.5,15449.06048,157537632,968419456,1578644.45,134.83000000000001,132585.03,,1,0,0,1,0,0,0
GA,2018-2019,761,1415,Atlanta Public Schools,Woodson Park Academy,1300120,1300120,11506000100000.0,130012004224,565.0,KG-05,2.0,539,Four Quarter ADA,14724.1103515625,1134.46997070312,15858.580078125,10394.599609375,733.913696289062,11128.513671875,4329.51416015625,400.558135986328,4730.072265625,7936297.5,611480.3125,8547777,17070.90032,157537632,968419456,250455.69,0,0,,1,0,0,1,0,0,0
GA,2018-2019,761,282,Atlanta Public Schools,Young Middle School,1300120,1300120,11506000100000.0,130012001866,798.0,06-08,3.0,798,Four Quarter ADA,14904.9501953125,1272.77001953125,16177.7197265625,10576.9921875,870.9775390625,11447.9697265625,4327.9580078125,401.79052734375,4729.74853515625,11894150,1015668.9375,12909819,17390.03997,157537632,968419456,190335.8,0,0,,1,0,0,1,0,0,0
GA,2018-2019,603,3050,Bacon County,Bacon County Elementary School,1300150,1300150,11500300100000.0,130015000151,495.0,03-05,2.0,495,Four Quarter ADA,9016.3798828125,769.830017089844,9786.2099609375,7931.533203125,702.576477050781,8634.109375,1084.84545898438,67.2524337768555,1152.09790039062,4463107.5,381065.3125,4844172.5,11462.50515,3686647.5,23890700,597990.48,0,0,,1,0,0,1,0,0,0
GA,2018-2019,603,302,Bacon County,Bacon County High School,1300150,1300150,11500300100000.0,130015002357,591.0,09-12,4.0,591,Four Quarter ADA,8885.7900390625,312.459991455078,9198.25,7800.85302734375,245.199356079102,8046.052734375,1084.93884277344,67.2582244873047,1152.19714355469,5251503,184662.421875,5436165.5,10874.54519,3686647.5,23890700,1921829.11,0,0,,1,0,0,1,0,0,0
GA,2018-2019,603,202,Bacon County,Bacon County Middle School,1300150,1300150,11500300100000.0,130015002349,494.0,06-08,3.0,494,Four Quarter ADA,8644.3798828125,874.070007324219,9518.4501953125,7559.59130859375,806.821655273438,8366.4130859375,1084.79272460938,67.2491683959961,1152.0419921875,4270325.5,431791,4702116.5,11194.74538,3686647.5,23890700,69108.950000000012,0,0,,1,0,0,1,0,0,0
GA,2018-2019,603,102,Bacon County,Bacon County Primary School,1300150,1300150,11500300100000.0,130015000153,561.0,PK-02,2.0,468,Four Quarter ADA,10237.509765625,919.75,11157.259765625,9152.7412109375,852.503234863281,10005.244140625,1084.76782226562,67.2476196289062,1152.01538085938,4791154,430443.40625,5221597.5,12833.55495,3686647.5,23890700,1097718.8999999999,0,0,,1,0,0,1,0,0,0
GA,2018-2019,604,105,Baker County,Baker County K12 School,1300180,1300180,11500400100000.0,130018001867,281.0,PK-12,4.0,271,Four Quarter ADA,15669.3095703125,1429.2900390625,17098.599609375,12993.341796875,1368.43322753906,14361.775390625,2675.96704101562,60.8612213134766,2736.828125,4246382.5,387338.8125,4633721.5,19647.63342,1216095.5,5849817,1216095.5399999998,0,0,,1,0,0,1,0,0,0
GA,2018-2019,605,189,Baldwin County,Baldwin High School,1300210,1300210,11500500100000.0,130021000158,1204.0,09-12,4.0,1204,Four Quarter ADA,8556.0498046875,1275.73999023438,9831.7900390625,6830.630859375,1055.8408203125,7886.4716796875,1725.41528320312,219.900131225586,1945.3154296875,10301480,1535992,11837472,12074.25763,3937740,49795184,1163856.53,0,0,,1,0,0,1,0,0,0
GA,2018-2019,605,300,Baldwin County,Lakeview Academy,1300210,1300210,11500500100000.0,130021004295,680.0,03-05,2.0,680,Four Quarter ADA,7822.25,1082.83996582031,8905.08984375,6096.4208984375,862.888488769531,6959.3095703125,1725.82873535156,219.95280456543,1945.78149414062,5319129.5,736332.125,6055462,11147.55743,3937740,49795184,523371.81000000011,0,0,"This school was involved in a FY18 code change. Due to the code change calculations, some data is not displayed. Contact GOSA for more information.",1,0,0,1,0,0,0
GA,2018-2019,605,302,Baldwin County,Lakeview Primary,1300210,1300210,11500500100000.0,130021004292,969.0,PK-02,2.0,687,Four Quarter ADA,8650.8701171875,998.700012207031,9649.5595703125,6925.55322265625,778.80859375,7704.36181640625,1725.31408691406,219.88720703125,1945.20129394531,5943146,686104,6629250,11892.02716,3937740,49795184,523967.32,0,0,"This school was involved in a FY18 code change. Due to the code change calculations, some data is not displayed. Contact GOSA for more information.",1,0,0,1,0,0,0
GA,2018-2019,605,303,Baldwin County,Midway Hills Academy,1300210,1300210,11500500100000.0,130021004290,564.0,03-05,2.0,564,Four Quarter ADA,8345.330078125,1679.5,10024.830078125,6619.5126953125,1459.54516601562,8079.0576171875,1725.81994628906,219.951690673828,1945.771484375,4706767.5,947236.1875,5654003.5,12267.29767,3937740,49795184,510394.68000000011,0,0,"This school was involved in a FY18 code change. Due to the code change calculations, some data is not displayed. Contact GOSA for more information.",1,0,0,1,0,0,0
GA,2018-2019,605,301,Baldwin County,Midway Hills Primary,1300210,1300210,11500500100000.0,130021004289,558.0,KG-02,2.0,558,Four Quarter ADA,9181.8095703125,927.820007324219,10109.6298828125,7456.95166015625,707.989135742188,8164.9404296875,1724.86169433594,219.829574584961,1944.69128417969,5123451.5,517722.84375,5641174.5,12352.09747,3937740,49795184,450108.14000000007,0,0,"This school was involved in a FY18 code change. Due to the code change calculations, some data is not displayed. Contact GOSA for more information.",1,0,0,1,0,0,0
GA,2018-2019,605,100,Baldwin County,Oak Hill MS,1300210,1300210,11500500100000.0,130021002347,1162.0,06-08,3.0,1162,Four Quarter ADA,7690.14013671875,950.210021972656,8640.349609375,5965.07421875,730.353210449219,6695.42724609375,1725.06323242188,219.855239868164,1944.91845703125,8935940,1104142.25,10040082,10882.8172,3937740,49795184,766041.54000000015,0,0,,1,0,0,1,0,0,0
GA,2018-2019,606,107,Banks County,Banks County Elementary School,1300240,1300240,11500600100000.0,130024003545,606.0,03-05,2.0,606,Four Quarter ADA,9730.8203125,654.190002441406,10385.009765625,8496.513671875,574.885925292969,9071.3994140625,1234.30200195312,79.3044967651367,1313.60656738281,5896874.5,396439.375,6293314,11799.82449,6209320,33206580,789916.12000000011,0,0,,1,0,0,1,0,0,0
