state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_OH,enrollmetric,pp_stloc_raw_OH,pp_fed_raw_OH,pp_total_raw_OH,pp_site_stloc_raw_OH,pp_site_fed_raw_OH,pp_site_raw_OH,pp_centshare_stloc_raw_OH,pp_centshare_fed_raw_OH,pp_centshare_raw_OH,schoolstloc_raw_OH,schoolfed_raw_OH,schooltot_raw_OH,pp_total_norm_NERDS,generaladmin_raw_OH,nonspecified_supportservices_raw_OH,schooladmin_raw_OH,cent_total_raw_OH,instruction_raw_OH,food_raw_OH,ops_maintenance_raw_OH,transportation_raw_OH,pupil_support_services_raw_OH,staff_support_services_raw_OH,pp_generaladmin_raw_OH,pp_nonspecified_supportservices_raw_OH,pp_schooladmin_raw_OH,pp_instruction_raw_OH,pp_food_raw_OH,pp_ops_maintenance_raw_OH,pp_transportation_raw_OH,pp_pupil_support_services_raw_OH,pp_staff_support_services_raw_OH,pp_noninstruction_raw_OH,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
OH,2018-2019,44115,12724,Heath City - 044115 (Licking),Heath Middle School - 012724 (Licking),3904411.0,3904411.0,36504500800000.0,390441101055.0,421.0,06-08,3.0,389.926574999999,Weighted Enrollment,,,10359.2937721672,,,7954.51989903485,,,2404.7738731324,,,4039363.93999999,10696.16491,0,41,271740,937685,2265208,70641,173127,130561,114287,76074,0.0,0.105686564194811,696.900127927932,5809.31833127815,181.164774419389,443.998616919096,334.835705927456,293.097694097921,195.098961900712,1657.00491175806,0,0,0,0,0,0,0
OH,2018-2019,44115,121954,Heath City - 044115 (Licking),Stevenson Elementary School - 121954 (Licking),3904411.0,3904411.0,36504500800000.0,390441110729.0,386.0,03-05,2.0,383.339563999999,Weighted Enrollment,,,11167.1928807223,,,8762.43734132279,,,2404.75553939952,,,4280826.84999998,11504.06402,0,41,262927,921838,2514266,95419,154429,142204,113510,76193,0.0,0.105702629744735,685.88513863912,6558.84895825676,248.914041129341,402.851139049138,370.961683464532,296.109508800923,198.761169353236,1708.71770491187,0,0,0,0,0,0,0
OH,2018-2019,613,613,Heir Force Community School - 000613 (Allen),Heir Force Community School - 000613 (Allen),3900341.0,3900341.0,,390034104878.0,245.0,KG-08,3.0,241.122773,Weighted Enrollment,,,9563.44069583173,,,9563.44069583173,,,0.0,,,2305963.33999999,9522.774002,69381,138721,372259,0,977001,142178,465667,4375,37190,99192,287.742294669114,575.311441030914,1543.85782549041,4051.88368499726,589.648577075712,1931.24379836159,18.1424589041201,154.237111398847,411.373503903756,4945.94639553186,0,0,0,0,0,0,0
OH,2018-2019,45419,16030,Hicksville Exempted Village - 045419 (Defiance),Hicksville Elementary School - 016030 (Defiance),3904541.0,3904541.0,36502000400000.0,390454102206.0,518.0,KG-06,2.0,520.171744999999,Weighted Enrollment,,,11589.9435099074,,,10707.6614474705,,,882.282062436898,,,6028761.13999998,12111.95826,0,0,314950,458938,3859803,227141,337808,170505,406344,253273,0.0,0.0,605.473082741162,7420.24744154452,436.664452045545,649.415338774312,327.785816201916,781.172072312385,486.90324385074,2019.33868976293,0,0,0,0,0,0,0
OH,2018-2019,45419,16048,Hicksville Exempted Village - 045419 (Defiance),Hicksville High School - 016048 (Defiance),3904541.0,3904541.0,36502000400000.0,390454102207.0,389.0,07-12,4.0,382.009687,Weighted Enrollment,,,12394.3754337308,,,11512.0895350488,,,882.285898681935,,,4734771.47999999,12916.39019,0,0,240253,337042,2894807,183177,478690,133741,268851,198211,0.0,0.0,628.918684986121,7577.83582069216,479.50956803878,1253.08424443173,350.097247664821,703.781158303454,518.862810931807,2711.60974512145,0,0,0,0,0,0,0
OH,2018-2019,48496,350,Highland Local - 048496 (Medina),Granger Elementary School - 000350 (Medina),3904849.0,3904849.0,36505200400000.0,390484905299.0,497.0,PK-05,2.0,505.579875999999,Weighted Enrollment,,,10142.5568805669,,,9171.10401364154,,,971.452866925423,,,5127872.64999998,10465.46599,0,897,269775,491147,3190715,154531,301344,298867,377680,42917,0.0,1.77435859808628,533.594260385474,6311.00127094457,305.650595159369,596.036263120567,591.137254838046,747.023206279673,84.8868043157635,2028.19273210154,0,0,0,0,0,0,0
OH,2018-2019,48496,16154,Highland Local - 048496 (Medina),Highland High School - 016154 (Medina),3904849.0,3904849.0,36505200400000.0,390484903274.0,1046.0,09-12,4.0,1032.555145,Weighted Enrollment,,,9052.60774232061,,,8081.15052295824,,,971.457219362361,,,9347316.69999998,9375.51685,0,1832,506317,1003083,5237291,231653,1087757,423698,771869,83817,0.0,1.77435559628149,490.353006763624,5072.16581638358,224.34919928659,1053.46146912085,410.339333498744,747.532752839074,81.1745894695047,2180.27736426609,0,0,0,0,0,0,0
OH,2018-2019,48496,24497,Highland Local - 048496 (Medina),Highland Middle School - 024497 (Medina),3904849.0,3904849.0,36505200400000.0,390484903275.0,782.0,06-08,3.0,777.581886,Weighted Enrollment,,,10345.7256461861,,,9374.27535445442,,,971.450291731718,,,8044648.85999999,10668.63475,0,1380,388072,755382,4907110,297067,553590,549578,530787,61683,0.0,1.77434688852821,499.074961733355,6310.73041740068,382.03924930422,711.938215083369,706.778822777257,682.61245478653,79.3268864804805,2301.60559578672,0,0,0,0,0,0,0
OH,2018-2019,48496,16477,Highland Local - 048496 (Medina),Hinckley Elementary School - 016477 (Medina),3904849.0,3904849.0,36505200400000.0,390484903276.0,369.0,KG-05,2.0,370.69376,Weighted Enrollment,,,11042.2596808751,,,10070.8167841832,,,971.442896691866,,,4093296.75999999,11365.16879,0,658,214990,360108,2567157,132899,266476,266936,251194,32879,0.0,1.77432174741759,579.96773401311,6925.27672977284,358.513183496803,718.858769028104,720.098498555788,677.632582755101,88.6949648140826,2379.21250684122,0,0,0,0,0,0,0
OH,2018-2019,48496,34132,Highland Local - 048496 (Medina),Sharon Elementary School - 034132 (Medina),3904849.0,3904849.0,36505200400000.0,390484903277.0,546.0,KG-05,2.0,537.179587999999,Weighted Enrollment,,,10556.3197982124,,,9584.86631848715,,,971.453479725294,,,5670639.51999999,10879.22891,0,953,281353,521845,3610672,171500,283657,411179,345788,43692,0.0,1.77434143309257,523.759942270926,6721.53628071215,319.260958217943,528.048005427935,765.441221493323,643.709306393079,81.3362625387024,2138.28446884321,0,0,0,0,0,0,0
OH,2018-2019,48801,89649,Highland Local - 048801 (Morrow),Highland  Elementary School - 089649 (Morrow),3904880.0,3904880.0,36505950100000.0,390488004232.0,819.0,PK-05,2.0,831.868198999999,Weighted Enrollment,,,9492.45874465746,,,8544.57677134981,,,947.881973307648,,,7896474.55999999,9612.11696,0,0,448630,788513,4628908,0,699474,599292,634664,96994,0.0,0.0,539.303835077845,5564.47293641526,0.0,840.847253015378,720.417273698426,762.937615313264,116.597857829639,2100.56836179164,0,0,0,0,0,0,0
OH,2018-2019,48801,16162,Highland Local - 048801 (Morrow),Highland High School - 016162 (Morrow),3904880.0,3904880.0,36505950100000.0,390488003408.0,554.0,09-12,4.0,542.434711,Weighted Enrollment,,,9631.61690071119,,,8683.74518532607,,,947.871715385116,,,5224523.32999999,9751.275116,0,0,324430,514159,3005156,0,691662,309692,314883,64541,0.0,0.0,598.10020159274,5540.12532579243,0.0,1275.1067104922,570.929761167146,580.498746880525,118.984439401039,2444.13667325208,0,0,0,0,0,0,0
OH,2018-2019,48801,35295,Highland Local - 048801 (Morrow),Highland Middle School - 035295 (Morrow),3904880.0,3904880.0,36505950100000.0,390488003409.0,431.0,06-08,3.0,428.029187,Weighted Enrollment,,,9480.98590762688,,,8533.10419226152,,,947.881715365358,,,4058138.68999999,9600.644123,0,0,234837,405721,2348303,0,448953,312177,256196,51951,0.0,0.0,548.646300608467,5486.31479189291,0.0,1048.88517801006,729.336501998868,598.548691961046,121.372727790172,2326.86798061739,0,0,0,0,0,0,0
OH,2018-2019,47019,140806,Hilliard City - 047019 (Franklin),Alton Darby Elementary School - 140806 (Franklin),3904701.0,3904701.0,36502501200000.0,390470104609.0,521.0,KG-05,2.0,490.898262,Weighted Enrollment,,,14701.8309060543,,,13989.9448044898,,,711.886101564563,,,7217103.23999997,15076.81796,0,9040,276549,349464,4829000,174065,427623,366743,414089,370530,0.0,18.4157099338029,563.353491766894,9837.06964112246,354.584958787244,871.103328534495,747.085513209658,843.532727765086,754.799433370167,2554.54300223209,0,0,0,0,0,0,0
OH,2018-2019,47019,1347,Hilliard City - 047019 (Franklin),Avery Elementary School - 001347 (Franklin),3904701.0,3904701.0,36502501200000.0,390470102743.0,402.0,KG-06,2.0,399.924418,Weighted Enrollment,,,14239.5862910276,,,13527.7103285051,,,711.875962522498,,,5694758.26,14614.57335,0,7490,245072,284697,3939610,133878,344776,76868,351150,311217,0.0,18.7296390589483,612.79586584283,9850.88579912618,334.759004387674,862.10287364849,192.207418552772,878.040360116246,778.189367771986,2020.59480149071,0,0,0,0,0,0,0
OH,2018-2019,47019,1859,Hilliard City - 047019 (Franklin),Beacon Elementary School - 001859 (Franklin),3904701.0,3904701.0,36502501200000.0,390470102744.0,491.0,KG-05,2.0,465.04942,Weighted Enrollment,,,14598.0179697891,,,13886.133478029,,,711.884491760037,,,6788799.79,14973.00503,0,8794,269163,331061,4586191,163556,352411,315445,402676,359502,0.0,18.9088290874548,578.784164487292,9861.72927599825,351.697008889936,757.792558906964,678.303996164536,865.877050228339,773.040594266302,2385.48655753618,0,0,0,0,0,0,0
OH,2018-2019,47019,3657,Hilliard City - 047019 (Franklin),Britton Elementary School - 003657 (Franklin),3904701.0,3904701.0,36502501200000.0,390470102745.0,448.0,KG-06,2.0,444.268137,Weighted Enrollment,,,14558.6488458882,,,13846.7620287609,,,711.886817127288,,,6467943.79999998,14933.6359,0,8296,262936,316269,4301435,148462,373153,313691,401554,342151,0.0,18.6726422831444,591.839900505851,9682.06905191579,334.171050398781,839.926429385143,706.084420364361,903.85428653867,770.14424736924,2490.69444293728,0,0,0,0,0,0,0
OH,2018-2019,47019,3897,Hilliard City - 047019 (Franklin),Brown Elementary School - 003897 (Franklin),3904701.0,3904701.0,36502501200000.0,390470102746.0,557.0,KG-05,2.0,527.540698,Weighted Enrollment,,,14287.0552899029,,,13575.1723177952,,,711.882972107678,,,7537003.12,14662.04235,0,10019,295458,375547,4976131,184818,373646,450856,472051,398477,0.0,18.9921271249483,560.067538144706,9432.69639454433,350.338430192546,708.279212232455,854.637266298647,894.813559957794,755.347789299849,2492.3145739933,0,0,0,0,0,0,0
OH,2018-2019,47019,125344,Hilliard City - 047019 (Franklin),Darby Creek Elementary School - 125344 (Franklin),3904701.0,3904701.0,36502501200000.0,390470101424.0,415.0,KG-05,2.0,375.939474999999,Weighted Enrollment,,,14925.0286099909,,,14213.1438045977,,,711.884805393208,,,5610907.41999997,15300.01567,0,7479,236029,267626,3751418,136470,418902,115989,371381,305613,0.0,19.8943726247422,627.8376326402,9978.781770656,363.010588340051,1114.28117518119,308.531898652037,987.875348817784,812.931017685758,2433.55566743822,0,0,0,0,0,0,0
OH,2018-2019,47019,9091,Hilliard City - 047019 (Franklin),Hilliard Bradley High School - 009091 (Franklin),3904701.0,3904701.0,36502501200000.0,390470105403.0,1686.0,09-12,4.0,1631.15079899999,Weighted Enrollment,,,13567.1488090293,,,12855.2655480138,,,711.883261015405,,,22130065.6199999,13942.13587,0,30441,975687,1161189,13669155,572787,2125804,895205,1526432,1173365,0.0,18.6625172967837,598.158974999835,8380.06827350365,351.155399213338,1303.25393047856,548.817951441902,935.800761606961,719.347739472863,2820.04877343041,0,0,0,0,0,0,0
OH,2018-2019,47019,9496,Hilliard City - 047019 (Franklin),Hilliard City School District Preschool - 009496 (Franklin),3904701.0,3904701.0,36502501200000.0,390470105444.0,339.0,PK-PK,1.0,367.084586999999,Weighted Enrollment,,,7770.62685554814,,,7058.75210173289,,,711.874753815256,,,2852477.34999999,8145.613912,0,6240,241844,261318,1449755,8300,143740,115691,386731,238857,0.0,17.0001144722537,658.824828294955,3949.37507959168,22.6113552405838,391.570785291511,315.161175644783,1053.5210240249,650.687739172224,1405.16825894408,0,0,0,0,0,0,0
OH,2018-2019,47019,118059,Hilliard City - 047019 (Franklin),Hilliard Crossing Elementary School - 118059 (Franklin),3904701.0,3904701.0,36502501200000.0,390470100305.0,506.0,KG-05,2.0,486.520349,Weighted Enrollment,,,14282.0223332528,,,13570.1389542495,,,711.883379003331,,,6948494.48999999,14657.00939,0,9195,284900,346346,4616458,168221,423754,284773,439680,375168,0.0,18.8995794706214,585.587654423062,9488.72564012732,345.762577753967,870.988728161091,585.325897642978,903.724378443212,771.124498227309,2406.56443745171,0,0,0,0,0,0,0
OH,2018-2019,47019,123539,Hilliard City - 047019 (Franklin),Hilliard Darby High School - 123539 (Franklin),3904701.0,3904701.0,36502501200000.0,390470100663.0,1611.0,09-12,4.0,1569.76309999999,Weighted Enrollment,,,13286.0938634625,,,12574.2115928193,,,711.882270643259,,,20856019.8899998,13661.08092,0,29379,911037,1117487,13084912,675342,1723796,669479,1493616,1150972,0.0,18.7155437658076,580.366069249558,8335.59684897678,430.218897361009,1098.12466607222,426.484257401642,951.491266421028,733.214043571288,2553.90943385023,0,0,0,0,0,0,0
OH,2018-2019,47019,16303,Hilliard City - 047019 (Franklin),Hilliard Davidson High School - 016303 (Franklin),3904701.0,3904701.0,36502501200000.0,390470102748.0,1870.0,09-12,4.0,1846.78918499999,Weighted Enrollment,,,12968.4255867028,,,12256.5415824654,,,711.884004237333,,,23949948.1199999,13343.41264,0,34211,1092068,1314700,15385929,638775,1695052,766825,1696259,1326130,0.0,18.5243774859988,591.333422823787,8331.17756751431,345.884259659015,917.837522424091,415.22051148464,918.490802186502,718.073118887148,2288.80009387753,0,0,0,0,0,0,0
OH,2018-2019,47019,16311,Hilliard City - 047019 (Franklin),Hilliard Heritage Middle School - 016311 (Franklin),3904701.0,3904701.0,36502501200000.0,390470102749.0,775.0,06-08,3.0,775.013721000001,Weighted Enrollment,,,9667.86238356157,,,8955.98216125,,,711.880222311572,,,7492725.99999999,10042.84944,0,14613,469273,551717,3547153,260405,811315,534139,747559,556553,0.0,18.8554339156014,605.503176633435,4576.89034901615,336.000399662601,1046.83900170588,689.198933550234,964.575064600691,718.11980216541,2696.39694546775,0,0,0,0,0,0,0
OH,2018-2019,47019,122747,Hilliard City - 047019 (Franklin),Hilliard Horizon Elementary School - 122747 (Franklin),3904701.0,3904701.0,36502501200000.0,390470100662.0,606.0,KG-05,2.0,605.220933999999,Weighted Enrollment,,,14309.7976349905,,,13597.9148566595,,,711.882778330995,,,8660589.08999997,14684.78469,0,11410,375894,430846,5847432,201722,435664,355486,550812,451323,0.0,18.853115216269,621.085324190059,9661.64906318324,333.302499414205,719.842846678531,587.365885794029,910.100161869153,745.715960314089,2280.44967129309,0,0,0,0,0,0,0
OH,2018-2019,47019,140830,Hilliard City - 047019 (Franklin),Hilliard Memorial Middle School - 140830 (Franklin),3904701.0,3904701.0,36502501200000.0,390470104612.0,863.0,06-09,3.0,863.971978000001,Weighted Enrollment,,,9917.52450100874,,,9205.64254689286,,,711.881954115876,,,8568463.25999999,10292.51156,0,16181,515321,615046,4103388,290100,796784,768614,834694,628335,0.0,18.7284430653142,596.455455873591,4749.44614465262,335.77433919969,922.233869024856,889.628841642823,966.112514357495,727.262939076478,2762.82094880627,0,0,0,0,0,0,0
OH,2018-2019,47019,112698,Hilliard City - 047019 (Franklin),Hilliard Station Sixth Grade Elementary School - 112698 (Franklin),3904701.0,3904701.0,36502501200000.0,390470104495.0,783.0,06-06,2.0,788.41279,Weighted Enrollment,,,8966.56216092079,,,8254.681155033,,,711.881005887792,,,7069352.28999999,9341.549217,0,13986,448042,561256,3392930,263320,458162,671573,698325,561758,0.0,17.7394636127097,568.283525689633,4303.49402373342,333.986869999914,581.119961283226,851.803748642889,885.735859257178,712.517702814029,2352.93356922837,0,0,0,0,0,0,0
OH,2018-2019,47019,140814,Hilliard City - 047019 (Franklin),Hilliard Tharp Sixth Grade Elementary School - 140814 (Franklin),3904701.0,3904701.0,36502501200000.0,390470104610.0,544.0,04-06,2.0,543.453492,Weighted Enrollment,,,10222.5994713085,,,9510.72004520302,,,711.879426105516,,,5555507.37999997,10597.58653,0,10751,289762,386873,2811037,180999,551933,372645,528695,422811,0.0,19.7831280105197,533.186766237578,5172.54433245962,333.053246808468,1015.6036682528,685.697351264787,972.843744281247,778.007807888,2587.32416057415,0,0,0,0,0,0,0
OH,2018-2019,47019,119438,Hilliard City - 047019 (Franklin),Hilliard Weaver Middle School - 119438 (Franklin),3904701.0,3904701.0,36502501200000.0,390470100473.0,920.0,06-08,3.0,921.169536000001,Weighted Enrollment,,,9422.06941372406,,,8710.18534203891,,,711.884071685148,,,8679323.31,9797.05647,0,17210,578573,655766,4034789,371831,857939,628489,857167,677559,0.0,18.6828149731603,628.085316968189,4380.07179169242,403.6508975477,931.358622350271,682.272758095204,930.520568148704,735.542572263266,2664.05040993452,0,0,0,0,0,0,0
OH,2018-2019,47019,140822,Hilliard City - 047019 (Franklin),Hoffman Trails Elementary School - 140822 (Franklin),3904701.0,3904701.0,36502501200000.0,390470104611.0,579.0,KG-05,2.0,541.901166,Weighted Enrollment,,,14309.6049363363,,,13597.7228733255,,,711.882063010728,,,7754391.6,14684.59199,0,10202,307122,385770,5179361,192977,436179,321457,505426,415898,0.0,18.8257576105676,566.748863574137,9557.75943098822,356.111726838395,804.904819119727,593.201731549697,932.690537890444,767.480005754408,2339.79289869252,0,0,0,0,0,0,0
OH,2018-2019,47019,31195,Hilliard City - 047019 (Franklin),J W Reason Elementary School - 031195 (Franklin),3904701.0,3904701.0,36502501200000.0,390470102750.0,484.0,KG-05,2.0,481.191863999999,Weighted Enrollment,,,14662.8803557658,,,13950.9995123274,,,711.880843438367,,,7055658.72999993,15037.86741,0,9053,282757,342551,4815735,160787,342400,323517,411424,367434,0.0,18.8134934883271,587.617499700701,10007.9317633682,334.144199079808,711.56689382429,672.323960988667,855.009427175187,763.592274702299,2324.46604708179,0,0,0,0,0,0,0
OH,2018-2019,47019,118042,Hilliard City - 047019 (Franklin),Norwich Elementary School - 118042 (Franklin),3904701.0,3904701.0,36502501200000.0,390470100299.0,535.0,KG-05,2.0,539.813953,Weighted Enrollment,,,14086.9155155016,,,13375.0369916799,,,711.878523821705,,,7604313.54999998,14461.90257,0,10188,306355,384282,5092709,179872,429877,285899,502251,412880,0.0,18.8734839908815,567.520065565996,9434.19219102694,333.211079484638,796.342550263793,529.62525034991,930.415446300994,764.856924696794,2245.57242965521,0,0,0,0,0,0,0
OH,2018-2019,47019,31724,Hilliard City - 047019 (Franklin),Ridgewood Elementary School - 031724 (Franklin),3904701.0,3904701.0,36502501200000.0,390470102751.0,579.0,KG-05,2.0,541.901166999999,Weighted Enrollment,,,13842.4484514904,,,13130.5663897933,,,711.882061697054,,,7501238.96999999,14217.43551,0,10166,326518,385770,4969430,194544,360084,393117,452774,408836,0.0,18.760413557109,602.541957618629,9170.36207452938,359.003360478092,664.482459031133,725.440733365315,835.527966301647,754.447424912079,2370.22892405027,0,0,0,0,0,0,0
OH,2018-2019,47019,16287,Hilliard City - 047019 (Franklin),Scioto Darby Elementary School - 016287 (Franklin),3904701.0,3904701.0,36502501200000.0,390470102747.0,455.0,KG-05,2.0,419.026161999999,Weighted Enrollment,,,14723.5682386819,,,14011.6780822864,,,711.890156395532,,,6169560.28999998,15098.55529,0,7981,256251,298301,4120614,150502,386664,226037,394004,329205,0.0,19.0462570687889,611.540073719788,9833.78770512185,359.171917289498,922.768922480789,539.434456600827,940.28467845404,785.644071550834,2451.96162715969,0,0,0,0,0,0,0
OH,2018-2019,47019,9090,Hilliard City - 047019 (Franklin),Washington Elementary School - 009090 (Franklin),3904701.0,3904701.0,36502501200000.0,390470105370.0,398.0,KG-07,3.0,371.659886,Weighted Enrollment,,,14835.987115381,,,14124.1032668238,,,711.883848557173,,,5513941.27999998,15210.97417,0,7150,230845,264579,3660533,133239,424341,138043,353500,301712,0.0,19.2391492042808,621.117744194755,9849.14610881624,358.497903645162,1141.74651606065,371.422354684788,951.137164154432,811.796326063553,2512.02366778963,0,0,0,0,0,0,0
OH,2018-2019,44123,95661,Hillsboro City - 044123 (Highland),Hillsboro Early Childhood Center - 095661 (Highland),3904412.0,3904412.0,36503600600000.0,390441204303.0,409.0,PK-01,1.0,410.775382,Weighted Enrollment,,,10839.2538236383,,,10053.6310377041,,,785.622785934136,,,4452498.62999999,11283.48946,0,793,233726,322714,2836889,120637,274605,256856,232933,173345,0.0,1.93044674717142,568.988284697158,6906.18076036503,293.68086620147,668.502987357698,625.295432139601,567.0579109826,421.994349213458,2158.39801714309,0,0,0,0,0,0,0
