state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_MD,enrollmetric,pp_stloc_raw_MD,pp_fed_raw_MD,pp_total_raw_MD,schoolstloc_raw_MD,schoolfed_raw_MD,schooltot_raw_MD,pp_total_norm_NERDS,pp_site_stloc_difference_MD,pp_site_fed_difference_MD,pp_site_difference_MD,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
MD,2018-2019,1,606,Allegany,Allegany High,2400030,2400030,21100100130100.0,240003000001.0,721.0,09-12,4.0,721,September Count Day,12443,395,12838,8971403,284795,9256198,,11224,315,11540,1,0,1,0,0,0,1
MD,2018-2019,1,2801,Allegany,Beall Elementary,2400030,2400030,21100100130100.0,240003000003.0,452.0,PK-05,2.0,452,September Count Day,15209,933,16142,6874468,421716,7296184,,13990,853,14844,1,0,1,0,0,0,1
MD,2018-2019,1,702,Allegany,Bel Air Elementary,2400030,2400030,21100100130100.0,240003000005.0,227.0,PK-05,2.0,227,September Count Day,16289,971,17260,3697603,220417,3918020,,15070,891,15962,1,0,1,0,0,0,1
MD,2018-2019,1,504,Allegany,Braddock Middle,2400030,2400030,21100100130100.0,240003000006.0,600.0,06-08,3.0,600,September Count Day,12113,481,12594,7267800,288600,7556400,,10894,401,11296,1,0,1,0,0,0,1
MD,2018-2019,1,2901,Allegany,Cash Valley Elementary,2400030,2400030,21100100130100.0,240003001338.0,269.0,PK-05,2.0,269,September Count Day,22716,2596,25312,6110604,698324,6808928,,21497,2516,24014,1,0,1,0,0,0,1
MD,2018-2019,1,601,Allegany,Center for Career & Technical Education,2400030,2400030,21100100130100.0,240003000030.0,219.0,11-12,4.0,219,September Count Day,24647,1252,25900,5397693,274188,5672100,,23428,1172,24602,1,0,1,0,0,0,1
MD,2018-2019,1,701,Allegany,Cresaptown Elementary,2400030,2400030,21100100130100.0,240003000010.0,321.0,PK-05,2.0,321,September Count Day,14655,828,15483,4704255,265788,4970043,,13436,748,14185,1,0,1,0,0,0,1
MD,2018-2019,1,301,Allegany,Flintstone Elementary,2400030,2400030,21100100130100.0,240003000014.0,226.0,PK-05,2.0,226,September Count Day,16421,1079,17500,3711146,243854,3955000,,15202,999,16202,1,0,1,0,0,0,1
MD,2018-2019,1,405,Allegany,Fort Hill High,2400030,2400030,21100100130100.0,240003000015.0,715.0,09-12,4.0,715,September Count Day,13315,804,14120,9520225,574860,10095800,,12096,724,12822,1,0,1,0,0,0,1
MD,2018-2019,1,1101,Allegany,Frost Elementary,2400030,2400030,21100100130100.0,240003000016.0,215.0,PK-05,2.0,215,September Count Day,15778,472,16250,3392270,101480,3493750,,14559,392,14952,1,0,1,0,0,0,1
MD,2018-2019,1,1001,Allegany,George's Creek Elementary,2400030,2400030,21100100130100.0,240003000017.0,302.0,PK-05,2.0,302,September Count Day,15123,1426,16549,4567146,430652,4997798,,13904,1346,15251,1,0,1,0,0,0,1
MD,2018-2019,1,402,Allegany,John Humbird Elementary,2400030,2400030,21100100130100.0,240003000019.0,273.0,PK-05,2.0,273,September Count Day,16281,2943,19224,4444713,803439,5248152,,15062,2863,17926,1,0,1,0,0,0,1
MD,2018-2019,1,1301,Allegany,Mount Savage Middle,2400030,2400030,21100100130100.0,240003000023.0,388.0,06-08,3.0,388,September Count Day,15600,917,16517,6052800,355796,6408596,,14381,837,15219,1,0,1,0,0,0,1
MD,2018-2019,1,2404,Allegany,Mountain Ridge High School,2400030,2400030,21100100130100.0,240003001636.0,792.0,09-12,4.0,792,September Count Day,12597,575,13172,9976824,455400,10432224,,11378,495,11874,1,0,1,0,0,0,1
MD,2018-2019,1,1302,Allegany,Mt. Savage Elementary,2400030,2400030,21100100130100.0,240003001546.0,186.0,PK-05,2.0,186,September Count Day,11439,952,12391,2127654,177072,2304726,,10220,872,11093,1,0,1,0,0,0,1
MD,2018-2019,1,502,Allegany,Northeast Elementary,2400030,2400030,21100100130100.0,240003000024.0,323.0,PK-05,2.0,323,September Count Day,13369,978,14347,4318187,315894,4634081,,12150,898,13049,1,0,1,0,0,0,1
MD,2018-2019,1,2902,Allegany,Parkside Elementary,2400030,2400030,21100100130100.0,240003000026.0,201.0,PK-05,2.0,201,September Count Day,17133,1023,18156,3443733,205623,3649356,,15914,943,16858,1,0,1,0,0,0,1
MD,2018-2019,1,401,Allegany,South Penn Elementary,2400030,2400030,21100100130100.0,240003001359.0,566.0,PK-05,2.0,566,September Count Day,15016,2277,17293,8499056,1288782,9787838,,13797,2197,15995,1,0,1,0,0,0,1
MD,2018-2019,1,406,Allegany,Washington Middle,2400030,2400030,21100100130100.0,240003000031.0,592.0,06-08,3.0,592,September Count Day,13909,706,14615,8234128,417952,8652080,,12690,626,13317,1,0,1,0,0,0,1
MD,2018-2019,1,603,Allegany,West Side Elementary,2400030,2400030,21100100130100.0,240003000032.0,405.0,PK-05,2.0,405,September Count Day,13818,1098,14916,5596290,444690,6040980,,12599,1018,13618,1,0,1,0,0,0,1
MD,2018-2019,1,801,Allegany,Westernport Elementary,2400030,2400030,21100100130100.0,240003000033.0,273.0,PK-05,2.0,273,September Count Day,15587,1516,17103,4255251,413868,4669119,,14368,1436,15805,1,0,1,0,0,0,1
MD,2018-2019,1,802,Allegany,Westmar Middle,2400030,2400030,21100100130100.0,240003000007.0,273.0,06-08,3.0,273,September Count Day,17134,764,17898,4677582,208572,4886154,,15915,684,16600,1,0,1,0,0,0,1
MD,2018-2019,2,4092,Anne Arundel,Annapolis Elementary,2400060,2400060,21100200230100.0,240006000035.0,236.0,PK-05,2.0,236,September Count Day,19476,1752,21228,4596336,413472,5009808,21483.87848,18557,1704,20261,1,0,1,0,0,0,0
MD,2018-2019,2,4013,Anne Arundel,Annapolis High,2400060,2400060,21100200230100.0,240006000037.0,1981.0,09-12,4.0,1981,September Count Day,13064,510,13574,25879784,1010310,26890094,13829.87848,12145,462,12607,1,0,1,0,0,0,0
MD,2018-2019,2,4033,Anne Arundel,Annapolis Middle,2400060,2400060,21100200230100.0,240006000036.0,1014.0,06-08,3.0,1014,September Count Day,13413,465,13878,13600782,471510,14072292,14133.87848,12494,417,12911,1,0,1,0,0,0,0
MD,2018-2019,2,2233,Anne Arundel,Anne Arundel Evening High,2400060,2400060,21100200230100.0,240006000899.0,278.0,09-12,4.0,278,September Count Day,9643,181,9824,2680754,50318,2731072,10079.87848,8724,133,8857,1,0,1,0,0,0,0
MD,2018-2019,2,2052,Anne Arundel,Arnold Elementary,2400060,2400060,21100200230100.0,240006000038.0,435.0,KG-05,2.0,435,September Count Day,11646,352,11998,5066010,153120,5219130,12253.87848,10727,304,11031,1,0,1,0,0,0,0
MD,2018-2019,2,3013,Anne Arundel,Arundel High,2400060,2400060,21100200230100.0,240006000040.0,2122.0,09-12,4.0,2122,September Count Day,10951,500,11450,23238022,1061000,24296900,11705.87848,10032,452,10483,1,0,1,0,0,0,0
MD,2018-2019,2,3023,Anne Arundel,Arundel Middle,2400060,2400060,21100200230100.0,240006000039.0,1043.0,06-08,3.0,1043,September Count Day,12147,339,12486,12669321,353577,13022898,12741.87848,11228,291,11519,1,0,1,0,0,0,0
MD,2018-2019,2,1082,Anne Arundel,Belle Grove Elementary,2400060,2400060,21100200230100.0,240006000043.0,290.0,PK-05,2.0,290,September Count Day,15670,1378,17047,4544300,399620,4943630,17302.87848,14751,1330,16080,1,0,1,0,0,0,0
MD,2018-2019,2,2062,Anne Arundel,Belvedere Elementary,2400060,2400060,21100200230100.0,240006000044.0,546.0,PK-05,2.0,546,September Count Day,12996,785,13781,7095816,428610,7524426,14036.87848,12077,737,12814,1,0,1,0,0,0,0
MD,2018-2019,2,2072,Anne Arundel,Benfield Elementary,2400060,2400060,21100200230100.0,240006000045.0,434.0,PK-05,2.0,434,September Count Day,12525,354,12879,5435850,153636,5589486,13134.87848,11606,306,11912,1,0,1,0,0,0,0
MD,2018-2019,2,2082,Anne Arundel,Bodkin Elementary,2400060,2400060,21100200230100.0,240006000046.0,565.0,KG-05,2.0,565,September Count Day,11256,299,11555,6359640,168935,6528575,11810.87848,10337,251,10588,1,0,1,0,0,0,0
MD,2018-2019,2,2322,Anne Arundel,Broadneck Elementary,2400060,2400060,21100200230100.0,240006000047.0,786.0,KG-05,2.0,786,September Count Day,10845,297,11141,8524170,233442,8756826,11396.87848,9926,249,10174,1,0,1,0,0,0,0
MD,2018-2019,2,2363,Anne Arundel,Broadneck High,2400060,2400060,21100200230100.0,240006001402.0,2153.0,09-12,4.0,2153,September Count Day,11305,349,11654,24339665,751397,25091062,11909.87848,10386,301,10687,1,0,1,0,0,0,0
MD,2018-2019,2,3062,Anne Arundel,Brock Bridge Elementary,2400060,2400060,21100200230100.0,240006000048.0,617.0,PK-05,2.0,617,September Count Day,12926,1159,14085,7975342,715103,8690445,14340.87848,12007,1111,13118,1,0,1,0,0,0,0
MD,2018-2019,2,1092,Anne Arundel,Brooklyn Park Elementary,2400060,2400060,21100200230100.0,240006000049.0,415.0,PK-05,2.0,415,September Count Day,14108,1200,15308,5854820,498000,6352820,15563.87848,13189,1152,14341,1,0,1,0,0,0,0
MD,2018-2019,2,1023,Anne Arundel,Brooklyn Park Middle,2400060,2400060,21100200230100.0,240006000050.0,796.0,06-08,3.0,796,September Count Day,15085,580,15665,12007660,461680,12469340,15920.87848,14166,532,14698,1,0,1,0,0,0,0
MD,2018-2019,2,2092,Anne Arundel,Cape St. Claire Elementary,2400060,2400060,21100200230100.0,240006000051.0,613.0,KG-05,2.0,613,September Count Day,11464,322,11786,7027432,197386,7224818,12041.87848,10545,274,10819,1,0,1,0,0,0,0
MD,2018-2019,2,4102,Anne Arundel,Carrie Weedon Early Education Center,2400060,2400060,21100200230100.0,240006001746.0,58.0,PK-PK,1.0,58,September Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,1,0,1,0,0,1,0
MD,2018-2019,2,9513,Anne Arundel,Center of Applied Technology-North,2400060,2400060,21100200230100.0,240006000905.0,0.0,UG-UG,0.0,NRD,September Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,1,0,1,0,0,1,0
MD,2018-2019,2,9543,Anne Arundel,Center of Applied Technology-South,2400060,2400060,21100200230100.0,240006000906.0,0.0,UG-UG,0.0,NRD,September Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,1,0,1,0,0,1,0
MD,2018-2019,2,4112,Anne Arundel,Central Elementary,2400060,2400060,21100200230100.0,240006000053.0,609.0,KG-05,2.0,609,September Count Day,13151,603,13754,8008959,367227,8376186,14009.87848,12232,555,12787,1,0,1,0,0,0,0
MD,2018-2019,2,4283,Anne Arundel,Central Middle,2400060,2400060,21100200230100.0,240006000054.0,1283.0,06-08,3.0,1283,September Count Day,10922,316,11237,14012926,405428,14417071,11492.87848,10003,268,10270,1,0,1,0,0,0,0
MD,2018-2019,2,4304,Anne Arundel,Central Special School,2400060,2400060,21100200230100.0,240006000056.0,139.0,PK-12,4.0,139,September Count Day,56019,8924,64943,7786641,1240436,9027077,65198.87848,55100,8876,63976,1,0,1,0,0,0,0
MD,2018-2019,2,2423,Anne Arundel,Chesapeake Bay Middle,2400060,2400060,21100200230100.0,240006000042.0,1027.0,06-08,3.0,1027,September Count Day,13734,523,14257,14104818,537121,14641939,14512.87848,12815,475,13290,1,0,1,0,0,0,0
MD,2018-2019,2,2273,Anne Arundel,Chesapeake High,2400060,2400060,21100200230100.0,240006000058.0,1379.0,09-12,4.0,1379,September Count Day,13505,464,13969,18623395,639856,19263251,14224.87848,12586,416,13002,1,0,1,0,0,0,0
MD,2018-2019,2,6223,Anne Arundel,Chesapeake Science Point,2400060,2400060,21100200230100.0,240006001401.0,463.0,06-12,4.0,463,September Count Day,13240,63,13303,6130120,29169,6159289,13558.87848,12321,15,12336,1,0,1,0,0,0,0
MD,2018-2019,2,1043,Anne Arundel,Corkran Middle School,2400060,2400060,21100200230100.0,240006000059.0,639.0,06-08,3.0,639,September Count Day,14972,662,15634,9567108,423018,9990126,15889.87848,14053,614,14667,1,0,1,0,0,0,0
MD,2018-2019,2,3072,Anne Arundel,Crofton Elementary,2400060,2400060,21100200230100.0,240006000060.0,749.0,PK-05,2.0,749,September Count Day,10691,458,11148,8007559,343042,8349852,11403.87848,9772,410,10181,1,0,1,0,0,0,0
MD,2018-2019,2,3362,Anne Arundel,Crofton Meadows Elementary,2400060,2400060,21100200230100.0,240006001517.0,536.0,KG-05,2.0,536,September Count Day,11620,358,11978,6228320,191888,6420208,12233.87848,10701,310,11011,1,0,1,0,0,0,0
MD,2018-2019,2,3263,Anne Arundel,Crofton Middle,2400060,2400060,21100200230100.0,240006001403.0,1279.0,06-08,3.0,1279,September Count Day,10548,300,10848,13490892,383700,13874592,11103.87848,9629,252,9881,1,0,1,0,0,0,0
MD,2018-2019,2,3082,Anne Arundel,Crofton Woods Elementary,2400060,2400060,21100200230100.0,240006000061.0,750.0,KG-05,2.0,750,September Count Day,10483,303,10786,7862250,227250,8089500,11041.87848,9564,255,9819,1,0,1,0,0,0,0
MD,2018-2019,2,4122,Anne Arundel,Davidsonville Elementary,2400060,2400060,21100200230100.0,240006000062.0,656.0,KG-05,2.0,656,September Count Day,10816,313,11128,7095296,205328,7299968,11383.87848,9897,265,10161,1,0,1,0,0,0,0
MD,2018-2019,2,4132,Anne Arundel,Deale Elementary,2400060,2400060,21100200230100.0,240006000063.0,217.0,KG-05,2.0,217,September Count Day,16140,552,16691,3502380,119784,3621947,16946.87848,15221,504,15724,1,0,1,0,0,0,0
MD,2018-2019,2,4142,Anne Arundel,Eastport Elementary,2400060,2400060,21100200230100.0,240006000064.0,241.0,PK-05,2.0,241,September Count Day,18844,2348,21192,4541404,565868,5107272,21447.87848,17925,2300,20225,1,0,1,0,0,0,0
MD,2018-2019,2,4152,Anne Arundel,Edgewater Elementary,2400060,2400060,21100200230100.0,240006000065.0,573.0,KG-05,2.0,573,September Count Day,11356,311,11667,6506988,178203,6685191,11922.87848,10437,263,10700,1,0,1,0,0,0,0
MD,2018-2019,2,1102,Anne Arundel,Ferndale Early Education Center,2400060,2400060,21100200230100.0,240006000066.0,125.0,PK-KG,1.0,125,September Count Day,39810,2070,41879,4976250,258750,5234875,42134.87848,38891,2022,40912,1,0,1,0,0,0,0
MD,2018-2019,2,2102,Anne Arundel,Folger Mckinsey Elementary,2400060,2400060,21100200230100.0,240006000067.0,616.0,KG-05,2.0,616,September Count Day,11028,289,11317,6793248,178024,6971272,11572.87848,10109,241,10350,1,0,1,0,0,0,0
MD,2018-2019,2,2112,Anne Arundel,Fort Smallwood Elementary,2400060,2400060,21100200230100.0,240006000068.0,456.0,PK-05,2.0,456,September Count Day,12358,482,12840,5635248,219792,5855040,13095.87848,11439,434,11873,1,0,1,0,0,0,0
MD,2018-2019,2,3272,Anne Arundel,Four Seasons Elementary,2400060,2400060,21100200230100.0,240006000069.0,681.0,PK-05,2.0,681,September Count Day,11543,617,12160,7860783,420177,8280960,12415.87848,10624,569,11193,1,0,1,0,0,0,0
MD,2018-2019,2,1122,Anne Arundel,Freetown Elementary,2400060,2400060,21100200230100.0,240006001515.0,497.0,PK-05,2.0,497,September Count Day,13381,1454,14835,6650357,722638,7372995,15090.87848,12462,1406,13868,1,0,1,0,0,0,0
MD,2018-2019,2,2033,Anne Arundel,George Fox Middle,2400060,2400060,21100200230100.0,240006000072.0,863.0,06-08,3.0,863,September Count Day,12737,374,13111,10992031,322762,11314793,13366.87848,11818,326,12144,1,0,1,0,0,0,0
MD,2018-2019,2,1112,Anne Arundel,George T. Cromwell Elementary,2400060,2400060,21100200230100.0,240006000071.0,321.0,01-05,2.0,321,September Count Day,14320,545,14866,4596720,174945,4771986,15121.87848,13401,497,13899,1,0,1,0,0,0,0
MD,2018-2019,2,4162,Anne Arundel,Georgetown East Elementary,2400060,2400060,21100200230100.0,240006000073.0,319.0,PK-05,2.0,319,September Count Day,21381,2180,23561,6820539,695420,7515959,23816.87848,20462,2132,22594,1,0,1,0,0,0,0
MD,2018-2019,2,4182,Anne Arundel,Germantown Elementary,2400060,2400060,21100200230100.0,240006000074.0,559.0,PK-05,2.0,559,September Count Day,15554,1576,17129,8694686,880984,9575111,17384.87848,14635,1528,16162,1,0,1,0,0,0,0
MD,2018-2019,2,1033,Anne Arundel,Glen Burnie High,2400060,2400060,21100200230100.0,240006000075.0,2035.0,09-12,4.0,2035,September Count Day,12717,392,13109,25879095,797720,26676815,13364.87848,11798,344,12142,1,0,1,0,0,0,0
MD,2018-2019,2,3372,Anne Arundel,Glen Burnie Park Elementary,2400060,2400060,21100200230100.0,240006000076.0,556.0,PK-05,2.0,556,September Count Day,12138,1126,13265,6748728,626056,7375340,13520.87848,11219,1078,12298,1,0,1,0,0,0,0
MD,2018-2019,2,1132,Anne Arundel,Glendale Elementary,2400060,2400060,21100200230100.0,240006000077.0,433.0,PK-05,2.0,433,September Count Day,15348,1452,16800,6645684,628716,7274400,17055.87848,14429,1404,15833,1,0,1,0,0,0,0
MD,2018-2019,2,3102,Anne Arundel,Hebron - Harman Elementary,2400060,2400060,21100200230100.0,240006000078.0,786.0,PK-05,2.0,786,September Count Day,11525,454,11979,9058650,356844,9415494,12234.87848,10606,406,11012,1,0,1,0,0,0,0
MD,2018-2019,2,2132,Anne Arundel,High Point Elementary,2400060,2400060,21100200230100.0,240006000079.0,675.0,PK-05,2.0,675,September Count Day,11846,435,12281,7996050,293625,8289675,12536.87848,10927,387,11314,1,0,1,0,0,0,0
MD,2018-2019,2,4192,Anne Arundel,Hillsmere Elementary,2400060,2400060,21100200230100.0,240006000080.0,405.0,PK-05,2.0,405,September Count Day,13373,632,14005,5416065,255960,5672025,14260.87848,12454,584,13038,1,0,1,0,0,0,0
MD,2018-2019,2,1142,Anne Arundel,Hilltop Elementary,2400060,2400060,21100200230100.0,240006000081.0,739.0,PK-05,2.0,739,September Count Day,12224,1589,13813,9033536,1174271,10207807,14068.87848,11305,1541,12846,1,0,1,0,0,0,0
MD,2018-2019,2,2142,Anne Arundel,Jacobsville Elementary,2400060,2400060,21100200230100.0,240006000082.0,572.0,PK-05,2.0,572,September Count Day,13006,478,13485,7439432,273416,7713420,13740.87848,12087,430,12518,1,0,1,0,0,0,0
MD,2018-2019,2,3112,Anne Arundel,Jessup Elementary,2400060,2400060,21100200230100.0,240006000083.0,538.0,PK-05,2.0,538,September Count Day,12701,523,13224,6833138,281374,7114512,13479.87848,11782,475,12257,1,0,1,0,0,0,0
MD,2018-2019,2,2152,Anne Arundel,Jones Elementary,2400060,2400060,21100200230100.0,240006000084.0,307.0,KG-05,2.0,307,September Count Day,13487,480,13968,4140509,147360,4288176,14223.87848,12568,432,13001,1,0,1,0,0,0,0
MD,2018-2019,2,2162,Anne Arundel,Lake Shore Elementary,2400060,2400060,21100200230100.0,240006000085.0,316.0,KG-05,2.0,316,September Count Day,13366,383,13749,4223656,121028,4344684,14004.87848,12447,335,12782,1,0,1,0,0,0,0
MD,2018-2019,2,1053,Anne Arundel,Lindale Middle,2400060,2400060,21100200230100.0,240006000087.0,1129.0,06-08,3.0,1129,September Count Day,12991,510,13501,14666839,575790,15242629,13756.87848,12072,462,12534,1,0,1,0,0,0,0
MD,2018-2019,2,1152,Anne Arundel,Linthicum Elementary,2400060,2400060,21100200230100.0,240006000088.0,481.0,KG-05,2.0,481,September Count Day,11927,449,12376,5736887,215969,5952856,12631.87848,11008,401,11409,1,0,1,0,0,0,0
MD,2018-2019,2,4202,Anne Arundel,Lothian Elementary,2400060,2400060,21100200230100.0,240006000089.0,482.0,PK-05,2.0,482,September Count Day,13832,910,14742,6667024,438620,7105644,14997.87848,12913,862,13775,1,0,1,0,0,0,0
MD,2018-2019,2,3033,Anne Arundel,MacArthur Middle,2400060,2400060,21100200230100.0,240006000090.0,957.0,06-08,3.0,957,September Count Day,14205,542,14747,13594185,518694,14112879,15002.87848,13286,494,13780,1,0,1,0,0,0,0
MD,2018-2019,2,2243,Anne Arundel,Magothy River Middle,2400060,2400060,21100200230100.0,240006000091.0,727.0,06-08,3.0,727,September Count Day,13169,476,13645,9573863,346052,9919915,13900.87848,12250,428,12678,1,0,1,0,0,0,0
MD,2018-2019,2,3122,Anne Arundel,Manor View Elementary,2400060,2400060,21100200230100.0,240006000092.0,286.0,01-05,2.0,286,September Count Day,15052,942,15994,4304872,269412,4574284,16249.87848,14133,894,15027,1,0,1,0,0,0,0
MD,2018-2019,2,1162,Anne Arundel,Marley Elementary,2400060,2400060,21100200230100.0,240006000093.0,852.0,PK-05,2.0,852,September Count Day,11774,1028,12802,10031448,875856,10907304,13057.87848,10855,980,11835,1,0,1,0,0,0,0
MD,2018-2019,2,1274,Anne Arundel,Marley Glen School,2400060,2400060,21100200230100.0,240006000094.0,136.0,PK-11,4.0,136,September Count Day,60616,15006,75622,8243776,2040816,10284592,75877.87848,59697,14958,74655,1,0,1,0,0,0,0
MD,2018-2019,2,1063,Anne Arundel,Marley Middle,2400060,2400060,21100200230100.0,240006000095.0,842.0,06-08,3.0,842,September Count Day,14158,610,14768,11921036,513620,12434656,15023.87848,13239,562,13801,1,0,1,0,0,0,0
MD,2018-2019,2,4064,Anne Arundel,Mary Moss at Adams Academy,2400060,2400060,21100200230100.0,240006001729.0,36.0,07-09,3.0,36,September Count Day,117736,5208,122945,4238496,187488,4426020,123200.8785,116817,5160,121978,1,0,1,0,0,0,0
MD,2018-2019,2,3132,Anne Arundel,Maryland City Elementary,2400060,2400060,21100200230100.0,240006000096.0,425.0,PK-05,2.0,425,September Count Day,13753,1529,15282,5845025,649825,6494850,15537.87848,12834,1481,14315,1,0,1,0,0,0,0
MD,2018-2019,2,4212,Anne Arundel,Mayo Elementary,2400060,2400060,21100200230100.0,240006000097.0,320.0,KG-05,2.0,320,September Count Day,13597,337,13934,4351040,107840,4458880,14189.87848,12678,289,12967,1,0,1,0,0,0,0
MD,2018-2019,2,3142,Anne Arundel,Meade Heights Elementary,2400060,2400060,21100200230100.0,240006000098.0,399.0,PK-05,2.0,399,September Count Day,15911,1866,17777,6348489,744534,7093023,18032.87848,14992,1818,16810,1,0,1,0,0,0,0
MD,2018-2019,2,3323,Anne Arundel,Meade High,2400060,2400060,21100200230100.0,240006000099.0,2039.0,09-12,4.0,2039,September Count Day,12612,494,13106,25715868,1007266,26723134,13361.87848,11693,446,12139,1,0,1,0,0,0,0
MD,2018-2019,2,3423,Anne Arundel,Meade Middle,2400060,2400060,21100200230100.0,240006000823.0,716.0,06-08,3.0,716,September Count Day,14503,784,15287,10384148,561344,10945492,15542.87848,13584,736,14320,1,0,1,0,0,0,0
MD,2018-2019,2,3162,Anne Arundel,Millersville Elementary,2400060,2400060,21100200230100.0,240006000100.0,337.0,KG-05,2.0,337,September Count Day,14988,490,15478,5050956,165130,5216086,15733.87848,14069,442,14511,1,0,1,0,0,0,0
MD,2018-2019,2,6233,Anne Arundel,Monarch Academy,2400060,2400060,21100200230100.0,240006001687.0,678.0,KG-08,3.0,678,September Count Day,13388,79,13467,9077064,53562,9130626,13722.87848,12469,31,12500,1,0,1,0,0,0,0
MD,2018-2019,2,6123,Anne Arundel,Monarch Academy Annapolis ES,2400060,2400060,21100200230100.0,240006001744.0,656.0,KG-05,2.0,656,September Count Day,13358,621,13979,8762848,407376,9170224,14234.87848,12439,573,13012,1,0,1,0,0,0,0
MD,2018-2019,2,6113,Anne Arundel,Monarch Global Academy PCS Laurel Campus,2400060,2400060,21100200230100.0,240006001724.0,826.0,KG-08,3.0,826,September Count Day,13261,98,13359,10953586,80948,11034534,13614.87848,12342,50,12392,1,0,1,0,0,0,0
MD,2018-2019,2,3282,Anne Arundel,Nantucket Elementary,2400060,2400060,21100200230100.0,240006001658.0,783.0,KG-05,2.0,783,September Count Day,10258,341,10599,8032014,267003,8299017,10854.87848,9339,293,9632,1,0,1,0,0,0,0
MD,2018-2019,2,1323,Anne Arundel,North County High,2400060,2400060,21100200230100.0,240006090441.0,2289.0,09-12,4.0,2289,September Count Day,11852,443,12295,27129228,1014027,28143255,12550.87848,10933,395,11328,1,0,1,0,0,0,0
MD,2018-2019,2,1172,Anne Arundel,North Glen Elementary,2400060,2400060,21100200230100.0,240006000102.0,278.0,PK-05,2.0,278,September Count Day,16353,1236,17589,4546134,343608,4889742,17844.87848,15434,1188,16622,1,0,1,0,0,0,0
MD,2018-2019,2,2023,Anne Arundel,Northeast High,2400060,2400060,21100200230100.0,240006000103.0,1375.0,09-12,4.0,1375,September Count Day,13148,422,13570,18078500,580250,18658750,13825.87848,12229,374,12603,1,0,1,0,0,0,0
MD,2018-2019,2,2172,Anne Arundel,Oak Hill Elementary,2400060,2400060,21100200230100.0,240006000104.0,684.0,PK-05,2.0,684,September Count Day,11432,324,11756,7819488,221616,8041104,12011.87848,10513,276,10789,1,0,1,0,0,0,0
MD,2018-2019,2,1182,Anne Arundel,Oakwood Elementary,2400060,2400060,21100200230100.0,240006000105.0,319.0,PK-05,2.0,319,September Count Day,17863,849,18712,5698297,270831,5969128,18967.87848,16944,801,17745,1,0,1,0,0,0,0
MD,2018-2019,2,3172,Anne Arundel,Odenton Elementary,2400060,2400060,21100200230100.0,240006000106.0,488.0,PK-05,2.0,488,September Count Day,14490,1058,15548,7071120,516304,7587424,15803.87848,13571,1010,14581,1,0,1,0,0,0,0
MD,2018-2019,2,3353,Anne Arundel,Old Mill High,2400060,2400060,21100200230100.0,240006000109.0,2204.0,09-12,4.0,2204,September Count Day,12185,433,12617,26855740,954332,27807868,12872.87848,11266,385,11650,1,0,1,0,0,0,0
MD,2018-2019,2,3333,Anne Arundel,Old Mill Middle North,2400060,2400060,21100200230100.0,240006000107.0,1064.0,06-08,3.0,1064,September Count Day,12282,450,12732,13068048,478800,13546848,12987.87848,11363,402,11765,1,0,1,0,0,0,0
MD,2018-2019,2,3343,Anne Arundel,Old Mill Middle South,2400060,2400060,21100200230100.0,240006000108.0,908.0,06-08,3.0,908,September Count Day,12907,463,13370,11719556,420404,12139960,13625.87848,11988,415,12403,1,0,1,0,0,0,0
MD,2018-2019,2,1192,Anne Arundel,Overlook Elementary,2400060,2400060,21100200230100.0,240006000110.0,384.0,PK-05,2.0,384,September Count Day,13757,1005,14761,5282688,385920,5668224,15016.87848,12838,957,13794,1,0,1,0,0,0,0
MD,2018-2019,2,1202,Anne Arundel,Park Elementary,2400060,2400060,21100200230100.0,240006000111.0,496.0,PK-05,2.0,496,September Count Day,14058,1602,15660,6972768,794592,7767360,15915.87848,13139,1554,14693,1,0,1,0,0,0,0
MD,2018-2019,2,2182,Anne Arundel,Pasadena Elementary,2400060,2400060,21100200230100.0,240006000113.0,370.0,KG-05,2.0,370,September Count Day,14592,475,15068,5399040,175750,5575160,15323.87848,13673,427,14101,1,0,1,0,0,0,0
MD,2018-2019,2,3182,Anne Arundel,Pershing Hill Elementary,2400060,2400060,21100200230100.0,240006000114.0,589.0,KG-05,2.0,589,September Count Day,12134,419,12552,7146926,246791,7393128,12807.87848,11215,371,11585,1,0,1,0,0,0,0
MD,2018-2019,2,4074,Anne Arundel,Phoenix Academy,2400060,2400060,21100200230100.0,240006001714.0,345.0,KG-12,4.0,345,September Count Day,21244,1739,22984,7329180,599955,7929480,23239.87848,20325,1691,22017,1,0,1,0,0,0,0
MD,2018-2019,2,3242,Anne Arundel,Piney Orchard Elementary,2400060,2400060,21100200230100.0,240006002944.0,624.0,KG-05,2.0,624,September Count Day,10955,330,11285,6835920,205920,7041840,11540.87848,10036,282,10318,1,0,1,0,0,0,0
