state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_OR,enrollmetric,pp_stloc_raw_OR,pp_fed_raw_OR,pp_total_raw_OR,schoolstloc_raw_OR,schoolfed_raw_OR,schooltot_raw_OR,pp_total_norm_NERDS,direct_class_expenditures_raw_OR,class_support_raw_OR,building_support_raw_OR,central_support_raw_OR,other_expenditure_raw_OR,direct_support_support_raw_OR,esd_internal_raw_OR,dist_notes_raw_OR,ode_notes_raw_OR,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
OR,2018-2019,2000,306,Glendale SD 77,Glendale Elementary School,4105640.0,4105640.0,38501001200000.0,410564000326.0,200.0,KG-08,3.0,196.320261437876,ADM,,,17378.6391085635,,,3411778.97322768,,1379321.26599408,417939.17552289,979689.345073841,237937.789585689,266220.793885177,130670.603165988,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,1992,282,Glide SD 12,Glide Elementary School,4105670.0,4105670.0,38501001300000.0,410567000302.0,414.0,KG-06,2.0,415.578801198703,ADM,,,13251.6149742272,,,5507090.26493612,,2772728.29940804,409259.866961302,1133961.30977935,307777.69450603,694916.11740052,188446.976880863,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,1992,285,Glide SD 12,Glide High School,4105670.0,4105670.0,38501001300000.0,410567000305.0,217.0,09-12,4.0,213.59409472994,ADM,,,16470.2397596856,,,3517945.95145511,,1467821.11813389,761815.846769966,676101.054522231,158187.804205757,357164.462145987,96855.6656772692,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,1992,284,Glide SD 12,Glide Middle School,4105670.0,4105670.0,38501001300000.0,410567000303.0,113.0,07-08,3.0,111.658536405804,ADM,,,13211.7642868558,,,1475206.26360878,,650766.432458061,187057.336268732,317344.425698423,82694.3212882131,186711.440453494,50632.3074418677,0,No notes provided,No notes provided,0,0,1,1,0,0,1
OR,2018-2019,2007,2007,Grant ESD,Grant ESD,,,,,,,,0,ADM,,,0,,,0,,0,0,0,0,0,0,2830822.18,No notes provided,No notes provided,0,0,1,1,0,1,0
OR,2018-2019,2054,435,Grants Pass SD 7,Allen Dale Elementary School,4105910.0,4105910.0,38501700100000.0,410591000457.0,462.0,KG-05,2.0,467.155688622708,ADM,,,11338.6790424234,,,5296928.41613517,10788.3757548051,3241180.6274155,669866.652172638,940490.801701455,170085.190643548,53580.3615811131,221724.782620924,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2054,442,Grants Pass SD 7,Grants Pass High School,4105910.0,4105910.0,38501700100000.0,410591000464.0,1899.0,09-12,4.0,1824.62690435999,ADM,,,13486.8030984783,,,24608383.7872891,12936.49981086,13452521.892967,5005894.61839692,4307771.7663116,664322.457030081,311855.5479562,866017.504627351,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2054,436,Grants Pass SD 7,Highland Elementary School,4105910.0,4105910.0,38501700100000.0,410591000458.0,471.0,KG-05,2.0,474.378391787732,ADM,,,10631.8305491172,,,5043510.67764989,10081.5272614989,3193182.32994381,538150.808746287,859901.015506176,172714.88107589,54408.7685910246,225152.873786681,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2054,437,Grants Pass SD 7,Lincoln Elementary School,4105910.0,4105910.0,38501700100000.0,410591000459.0,434.0,KG-05,2.0,430.827219845801,ADM,,,11901.3572806132,,,5127428.66959816,11351.0539929949,3176197.5055076,640179.507846376,900193.932470015,156961.746962879,49413.6725304166,204482.304280869,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2054,438,Grants Pass SD 7,North Middle School,4105910.0,4105910.0,38501700100000.0,410591000460.0,800.0,06-08,3.0,787.89958272401,ADM,,,11708.2342590233,,,9224912.88711941,11157.930971405,5390268.85002551,1528442.86254501,1555010.79515154,286863.788666859,90368.0412335848,373958.549496953,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2054,1351,Grants Pass SD 7,Parkside Elementary,4105910.0,4105910.0,38501700100000.0,410591000970.0,448.0,KG-05,2.0,443.548833105087,ADM,,,12975.8993092904,,,5755444.99712486,12425.5960216721,3812449.14367678,586553.152962423,933559.34894287,161490.24763205,50872.7763258498,210520.327584874,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2054,439,Grants Pass SD 7,Redwood Elementary School,4105910.0,4105910.0,38501700100000.0,410591000461.0,485.0,KG-05,2.0,478.706586826309,ADM,,,12031.8547220387,,,5759728.10717715,11481.5514344204,3781398.1296131,590218.001694157,931583.24326786,174416.389487382,54905.1903639119,227207.152750721,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2054,440,Grants Pass SD 7,Riverside Elementary School,4105910.0,4105910.0,38501700100000.0,410591000462.0,399.0,KG-05,2.0,382.007555003409,ADM,,,13317.6172929249,,,5087430.42054135,12767.3140053066,3355552.33241435,550407.98284504,817260.748572341,139083.884457427,43814.3073546738,181311.16489751,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2054,441,Grants Pass SD 7,South Middle School,4105910.0,4105910.0,38501700100000.0,410591000463.0,672.0,06-08,3.0,675.033189368452,ADM,,,11511.7369893917,,,7770804.53511986,10961.4337017734,4094817.4245396,1631109.86348826,1401294.67801077,245770.631720131,77422.8447741855,320389.092586882,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2100,3950,Greater Albany Public SD 8J,Albany Options School,4101120.0,4101120.0,38502200200000.0,410112001577.0,151.0,09-12,4.0,139.078672834908,ADM,,,15501.1233513098,,,2155875.66315036,14782.6747818113,1150659.03265722,517837.056607413,305630.847233534,46875.181179443,77321.6896369138,57551.855835847,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2100,632,Greater Albany Public SD 8J,Calapooia Middle School,4101120.0,4101120.0,38502200200000.0,410112000732.0,652.0,06-08,3.0,646.21271633204,ADM,,,12148.9726269563,,,7850820.60190903,11430.5240574578,4201695.58552723,1654993.59360269,1363253.85612145,217800.023116999,145669.60577743,267407.937763252,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2100,631,Greater Albany Public SD 8J,Central Elementary School,4101120.0,4101120.0,38502200200000.0,410112000669.0,142.0,03-05,2.0,136.103551812844,ADM,,,15094.2439554714,,,2054380.2142692,14375.7953859729,1135553.63416326,476672.703235438,309885.281973701,45872.4441379015,30075.4235545466,56320.7272043619,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2100,633,Greater Albany Public SD 8J,Clover Ridge Elementary School,4101120.0,4101120.0,38502200200000.0,410112000725.0,365.0,KG-02,2.0,360.771091215689,ADM,,,13007.622590912,,,4692774.19624517,12289.1740214135,2901763.34812723,666643.761890927,773761.354937156,121594.561699011,79721.236000278,149289.93359056,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2100,635,Greater Albany Public SD 8J,Fir Grove Primary School,4101120.0,4101120.0,38502200200000.0,410112000031.0,,,,127.57390110631,ADM,,,5789.83594784623,,,738631.958632293,5071.38737834776,301972.521743405,112978.304938232,199701.84985198,42997.6042065428,28190.5876751412,52791.0902169906,0,No notes provided,No notes provided,0,0,1,1,0,1,0
OR,2018-2019,2100,640,Greater Albany Public SD 8J,Lafayette Elementary School,4101120.0,4101120.0,38502200200000.0,410112000670.0,343.0,KG-05,2.0,332.421823979118,ADM,,,14570.3160737671,,,4843491.04519392,13851.8675042686,3016477.69312151,678974.942303848,824983.155257529,112039.703208263,73456.7689217602,137558.782381001,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2100,641,Greater Albany Public SD 8J,Liberty Elementary School,4101120.0,4101120.0,38502200200000.0,410112000671.0,351.0,KG-05,2.0,346.209619078439,ADM,,,12069.7097150525,,,4178649.60283566,11351.261145554,2476049.27215851,680583.990659276,685561.785780857,116686.752106355,76503.5209864351,143264.281144224,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2100,642,Greater Albany Public SD 8J,Memorial Middle School,4101120.0,4101120.0,38502200200000.0,410112000733.0,592.0,06-08,3.0,580.895639872542,ADM,,,12311.2771096825,,,7151567.19427719,11592.828540184,3861143.15612566,1470664.61147689,1233456.40298444,195785.506219897,150138.303028838,240379.214441465,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2100,637,Greater Albany Public SD 8J,North Albany Elementary School,4101120.0,4101120.0,38502200200000.0,410112000029.0,243.0,KG-05,2.0,241.532379632089,ADM,,,13491.8329663637,,,3258714.52196449,12773.3843968652,1918275.14038304,545512.30021723,540483.761272904,81406.2560792174,73089.0532284687,99948.010783621,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2100,638,Greater Albany Public SD 8J,North Albany Middle School,4101120.0,4101120.0,38502200200000.0,410112000734.0,602.0,06-08,3.0,593.571162099296,ADM,,,12715.1823110615,,,7547365.54068118,11996.733741563,4069670.62319725,1582507.67284692,1318340.99384924,200057.673826993,131164.131076085,245624.445884708,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2100,643,Greater Albany Public SD 8J,Oak Elementary School,4101120.0,4101120.0,38502200200000.0,410112000672.0,309.0,KG-05,2.0,319.807001391883,ADM,,,12485.1094654023,,,3992825.42017972,11766.6608959038,2431397.01681858,625179.35553619,625453.171091081,107787.993853622,70669.2139511282,132338.668929119,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2100,639,Greater Albany Public SD 8J,Oak Grove Elementary School,4101120.0,4101120.0,38502200200000.0,410112000017.0,267.0,KG-05,2.0,268.643274853785,ADM,,,11252.3943216842,,,3022880.06052337,10533.9457521857,1981872.14804949,356250.720863301,423683.413446089,90543.7327285842,59363.3315860724,111166.713849848,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2100,636,Greater Albany Public SD 8J,Periwinkle Elementary School,4101120.0,4101120.0,38502200200000.0,410112000680.0,449.0,KG-05,2.0,447.975243297696,ADM,,,12362.4450923466,,,5538069.34799837,11643.9965228481,3408429.87581101,814582.404202504,856916.874950019,150985.915133165,121778.575827637,185375.702074045,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2100,650,Greater Albany Public SD 8J,South Albany High School,4101120.0,4101120.0,38502200200000.0,410112000736.0,1410.0,09-12,4.0,1351.14327725693,ADM,,,13747.6754547374,,,18575079.2685785,13029.2268852389,9395754.51236951,4840220.93315697,2789458.72367295,455467.873026928,535063.4418931,559113.784459032,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2100,645,Greater Albany Public SD 8J,South Shore Elementary School,4101120.0,4101120.0,38502200200000.0,410112000674.0,429.0,KG-05,2.0,425.601000473925,ADM,,,13438.9388592622,,,5719625.8238099,12720.4902897637,3660214.69904024,793953.663315829,851848.517605151,143444.883393798,94046.9971870646,176117.063267803,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2100,644,Greater Albany Public SD 8J,Sunrise Elementary School,4101120.0,4101120.0,38502200200000.0,410112000673.0,329.0,KG-05,2.0,333.375621924887,ADM,,,14520.0371490033,,,4840626.41492143,13801.5885795048,2894921.83007318,863190.725949788,747052.631376092,112361.171989961,85146.5840107117,137953.471521705,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2100,647,Greater Albany Public SD 8J,Takena Elementary School,4101120.0,4101120.0,38502200200000.0,410112000675.0,143.0,KG-02,2.0,142.709213152626,ADM,,,14048.7606672477,,,2004887.58059248,13330.3120977492,1232318.4542724,313765.82258435,320115.173623709,48098.8212365662,31535.1067149466,59054.202160503,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2100,646,Greater Albany Public SD 8J,Tangent Elementary School,4101120.0,4101120.0,38502200200000.0,410112000692.0,134.0,KG-05,2.0,135.457959485308,ADM,,,16085.9620261058,,,2178971.59241444,15367.5134566073,1277765.22174943,439471.641820809,310256.535575805,45654.8532110938,49769.7640689152,56053.5759883936,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2100,4744,Greater Albany Public SD 8J,Timber Ridge School,4101120.0,4101120.0,38502200200000.0,410112001773.0,738.0,03-08,3.0,727.405919975561,ADM,,,5616.86020744295,,,4085737.36656915,4898.41163794448,1622601.41038663,622608.068786282,1133617.90838929,245165.441938958,160738.208870792,301006.3281972,0,No notes provided,Expenditure data incorrectly reported. No expenses reported specifically at the school; only proportional expenses reported at district are reflected.,0,0,1,1,0,1,0
OR,2018-2019,2100,648,Greater Albany Public SD 8J,Waverly Elementary School,4101120.0,4101120.0,38502200200000.0,410112000676.0,268.0,KG-05,2.0,272.857162867206,ADM,,,15211.5510797296,,,4150580.6704246,14493.1025102311,2679604.94494429,627639.881248241,564842.761759202,91963.9847346806,73618.6436691114,112910.45406906,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2100,649,Greater Albany Public SD 8J,West Albany High School,4101120.0,4101120.0,38502200200000.0,410112000735.0,1292.0,09-12,4.0,1245.75452700498,ADM,,,13348.075572283,,,16628425.5709761,12629.6270027845,8704058.04591324,4126223.8697409,2561595.87282613,420636.728859233,300407.968342293,515503.085294394,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2183,3553,Gresham-Barlow SD 10J,Center for Advanced Learning,4106000.0,4106000.0,38502600900000.0,410600001571.0,1.0,11-12,4.0,0.9627329192535,ADM,,,421876.128358779,,,406154.036618211,421279.196755212,400198.184651496,694.118289598401,4387.58341096323,295.619799560812,237.91011822155,340.620348371122,0,No notes provided,No notes provided,0,0,1,1,0,1,0
OR,2018-2019,2183,1312,Gresham-Barlow SD 10J,Clear Creek Middle School,4106000.0,4106000.0,38502600900000.0,410600000525.0,655.0,06-08,3.0,643.998973107543,ADM,,,11578.6584258508,,,7456644.13621091,10981.726822284,3875425.29717701,1626593.52535773,1369881.75449564,197748.351115946,159144.731381341,227850.476683218,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2183,90,Gresham-Barlow SD 10J,Deep Creek â€“ Damascus K-8 School,4106000.0,4106000.0,38502600900000.0,410600000098.0,429.0,KG-08,3.0,424.269909324506,ADM,,,12575.081292405,,,5335228.59967696,11978.1496888382,2928161.2738025,988849.612322507,1032985.58245943,130277.653382255,104845.385741569,150109.091968678,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2183,932,Gresham-Barlow SD 10J,Dexter McCarty Middle School,4106000.0,4106000.0,38502600900000.0,410600000988.0,513.0,06-08,3.0,508.197249317701,ADM,,,13405.2189027824,,,6812495.37289566,12808.2872992156,3691963.94504815,1459690.02568739,1199404.2248649,156048.646489771,125585.471574807,179803.059230658,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2183,933,Gresham-Barlow SD 10J,East Gresham Elementary School,4106000.0,4106000.0,38502600900000.0,410600000989.0,369.0,KG-05,2.0,369.756621370182,ADM,,,14546.2915303483,,,5378587.60972728,13949.3599267815,3187572.51727792,896434.099409984,958846.291837543,113538.631649256,91374.0869810412,130821.982571551,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2183,941,Gresham-Barlow SD 10J,East Orient Elementary School,4106000.0,4106000.0,38502600900000.0,410600000995.0,488.0,KG-05,2.0,487.514867987789,ADM,,,10915.3155799442,,,5321378.63400155,10318.3839763774,2982394.79231294,843835.659663373,1052490.36584111,149697.84939858,120474.450969925,172485.515815604,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2183,934,Gresham-Barlow SD 10J,Gordon Russell Middle School,4106000.0,4106000.0,38502600900000.0,410600000990.0,839.0,06-08,3.0,827.272616394409,ADM,,,11157.424200016,,,9230231.51016953,10560.4925964492,4961405.09266608,1820243.100112,1697429.42689877,254024.932719963,204435.230199104,292693.727573633,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2183,4601,Gresham-Barlow SD 10J,Gresham Arthur Academy,4106000.0,4106000.0,38502600900000.0,410600001733.0,171.0,KG-05,2.0,170.473936435077,ADM,,,3997.71997117915,,,681507.060252032,3400.78836761242,114218.174094275,122909.557586516,289590.981848349,52346.263342025,42127.4411208567,60314.6422600127,0,No notes provided,Expenditure data incorrectly reported. No expenses reported specifically at the school; only proportional expenses reported at district are reflected.,0,0,1,1,0,1,0
OR,2018-2019,2183,986,Gresham-Barlow SD 10J,Gresham High School,4106000.0,4106000.0,38502600900000.0,410600001040.0,1492.0,09-12,4.0,1439.53314132737,ADM,,,12630.6639050305,,,18182259.2882587,12033.7323014637,8848006.76102997,5144589.56472652,2882583.65373208,442027.576069919,355736.770798894,509314.961901278,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2183,936,Gresham-Barlow SD 10J,Hall Elementary School,4106000.0,4106000.0,38502600900000.0,410600001304.0,410.0,KG-05,2.0,409.914751451463,ADM,,,12074.6267872346,,,4949567.63835844,11477.6951836678,2879661.01441418,801289.334590946,896419.474242363,125869.713435231,101297.945700448,145030.155975267,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2183,935,Gresham-Barlow SD 10J,Highland Elementary School,4106000.0,4106000.0,38502600900000.0,410600000991.0,479.0,KG-05,2.0,479.786849593349,ADM,,,12978.3177171406,,,6226826.17052843,12381.3861135738,3915877.39112622,818811.315892403,1056496.5979267,147324.859753084,118564.706602541,169751.299227504,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2183,3543,Gresham-Barlow SD 10J,Hogan Cedars Elementary School,4106000.0,4106000.0,38502600900000.0,410600004182.0,556.0,KG-05,2.0,558.769308943029,ADM,,,12427.3825969055,,,6944039.98564351,11830.4509933387,4270806.76387268,1021672.29269456,1144204.91126223,171577.462250438,138082.815795152,197695.739768455,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2183,937,Gresham-Barlow SD 10J,Hollydale Elementary School,4106000.0,4106000.0,38502600900000.0,410600001303.0,442.0,KG-05,2.0,437.726916376243,ADM,,,12249.4407698502,,,5361909.93551996,11652.5091662834,3233817.94878614,771052.994642366,959588.055491594,134409.804311931,108170.875162943,154870.257125001,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2183,1313,Gresham-Barlow SD 10J,Kelly Creek Elementary School,4106000.0,4106000.0,38502600900000.0,410600000534.0,517.0,KG-05,2.0,507.76967276653,ADM,,,11512.2432770136,,,5845568.00157788,10915.3116734468,3398933.07716197,850409.108388012,1135176.87325598,155917.353488539,125479.809053246,179651.780230114,0,No notes provided,No notes provided,0,0,1,1,0,0,0
OR,2018-2019,2183,4667,Gresham-Barlow SD 10J,Lewis and Clark Montessori Charter School,4106000.0,4106000.0,38502600900000.0,410600001757.0,371.0,KG-08,3.0,368.90308802188,ADM,,,3997.71997117915,,,1474771.24241472,3400.78836761242,247166.446746805,265974.472633454,626670.620161511,113276.543013564,91163.1622107964,130519.997648599,0,No notes provided,Expenditure data incorrectly reported. No expenses reported specifically at the school; only proportional expenses reported at district are reflected.,0,0,1,1,0,1,0
