state,year,distid_stateassigned,schoolid_stateassigned,distname,schoolname,ncesdistid_admin,ncesdistid_geo,census_id,ncesid,ncesenroll,gradespan,level,enroll_raw_IN,enrollmetric,pp_stloc_raw_IN,pp_fed_raw_IN,pp_total_raw_IN,schoolstloc_raw_IN,schoolfed_raw_IN,schooltot_raw_IN,pp_total_norm_NERDS,pp_instruction_site_raw_IN,pp_otherinstruct_site_raw_IN,pp_instruction_centshare_raw_IN,pp_operations_site_raw_IN,pp_operations_centshare_raw_IN,pp_instruction_raw_IN,pp_noninstruction_raw_IN,countenroll,noaudit,nositecen,adfinvars,distflex,flag_nerds,flag_f33
IN,2018-2019,9950,7952,Dugger Union Community School Corp,Dugger Union Community School Corp,1800165,1800165,,180016502590.0,407.0,KG-12,4.0,407,October Count Day,6765.21,389.11,7154.32,2753440.47,158367.77,2911808.23999999,7329.238329,6301.77,0,0,852.54,0,6301.77,852.549999999999,1,0,1,1,0,0,0
IN,2018-2019,6470,6928,Duneland School Corporation,Bailly Elementary School,1802800,1802800,15506401400000.0,180280000331.0,450.0,KG-04,2.0,450,October Count Day,9581.13,306.62,9887.75,4311508.5,137979,4449487.5,9891.750504,5872.45,0,1205.72,420.08,2389.51,7078.17,2809.58,1,0,1,1,0,0,0
IN,2018-2019,6470,6819,Duneland School Corporation,Brummitt Elementary School,1802800,1802800,15506401400000.0,180280000332.0,333.0,KG-04,2.0,333,October Count Day,9575.37,251.15,9826.52,3188598.21,83632.95,3272231.16,9830.520504,5774.29,0,1205.72,457,2389.51,6980.01,2846.51,1,0,1,1,0,0,0
IN,2018-2019,6470,6930,Duneland School Corporation,Chesterton Middle School,1802800,1802800,15506401400000.0,180280001624.0,980.0,07-08,3.0,980,October Count Day,9025.42,17.42,9042.84,8844911.6,17071.6,8861983.2,9046.840504,5015.48,0,1205.72,432.13,2389.51,6221.2,2821.64,1,0,1,1,0,0,0
IN,2018-2019,6470,6925,Duneland School Corporation,Chesterton Senior High School,1802800,1802800,15506401400000.0,180280000333.0,2069.0,09-12,4.0,2069,October Count Day,9569.04,17.78,9586.81,19798343.76,36786.82,19835109.89,9590.810504,5478.24,0,1205.72,513.35,2389.51,6683.96,2902.84999999999,1,0,1,1,0,0,0
IN,2018-2019,6470,6817,Duneland School Corporation,Jackson Elementary School,1802800,1802800,15506401400000.0,180280000334.0,295.0,KG-04,2.0,295,October Count Day,10044.45,17.42,10061.87,2963112.75,5138.9,2968251.65,10065.8705,5835.28,0,1205.72,631.36,2389.51,7041,3020.87,1,0,1,1,0,0,0
IN,2018-2019,6470,6823,Duneland School Corporation,Liberty Elementary School,1802800,1802800,15506401400000.0,180280000335.0,502.0,KG-04,2.0,502,October Count Day,9496.32,258.63,9754.95,4767152.64,129832.26,4896984.9,9758.950504,5637.64,0,1205.72,522.08,2389.51,6843.36,2911.59,1,0,1,1,0,0,0
IN,2018-2019,6470,6821,Duneland School Corporation,Liberty Intermediate School,1802800,1802800,15506401400000.0,180280000336.0,366.0,05-06,2.0,366,October Count Day,10029.86,17.42,10047.27,3670928.76,6375.72,3677300.82,10051.2705,5815.46,0,1205.72,636.59,2389.51,7021.18,3026.09,1,0,1,1,0,0,0
IN,2018-2019,6470,6941,Duneland School Corporation,Newton Yost Elementary School,1802800,1802800,15506401400000.0,180280000337.0,379.0,KG-04,2.0,379,October Count Day,9969.77,295.71,10265.48,3778542.83,112074.09,3890616.92,10269.4805,6144.27,0,1205.72,525.98,2389.51,7349.99,2915.48999999999,1,0,1,1,0,0,0
IN,2018-2019,6470,6927,Duneland School Corporation,Westchester Intermediate School,1802800,1802800,15506401400000.0,180280000338.0,500.0,05-06,2.0,500,October Count Day,9141.66,17.42,9159.07,4570830,8710,4579535,9163.070504,5148.32,0,1205.72,415.52,2389.51,6354.04,2805.02999999999,1,0,1,1,0,0,0
IN,2018-2019,8690,8692,Dynamic Minds Academy,Dynamic Minds Academy,1800205,1800205,,180020502673.0,,KG-12,4.0,NRD,October Count Day,NRD,NRD,NRD,NRD,NRD,NRD,,NRD,NRD,NRD,NRD,NRD,NRD,NRD,1,0,1,1,0,1,0
IN,2018-2019,255,0291,East Allen County Schools,Cedarville Elementary School,1802850,1802850,15500270100000.0,180285000954.0,816.0,KG-03,2.0,816,October Count Day,6808.88,307.2,7116.08,5556046.08,250675.199999999,5806721.28,8471.003421,4447.44,0.77,958.82,375.53,1333.52,5406.25999999999,1709.82,1,0,1,1,0,0,0
IN,2018-2019,255,0318,East Allen County Schools,EACS Early Childhood Preschool,1802850,1802850,15500270100000.0,,,,,46,October Count Day,7355.07,293.84,7648.91,338333.22,13516.64,351849.86,9003.833421,4239.68,1116.88,958.82,0,1333.52,5198.5,2450.41,1,0,1,1,0,0,0
IN,2018-2019,255,0394,East Allen County Schools,East Allen University,1802850,1802850,15500270100000.0,180285002532.0,313.0,09-12,4.0,313,October Count Day,7684.76,205.86,7890.61,2405329.88,64434.18,2469760.92999999,9245.533421,4652.65,0,958.82,945.62,1333.52,5611.46999999999,2279.14,1,0,1,1,0,0,0
IN,2018-2019,255,0281,East Allen County Schools,Heritage Elementary School,1802850,1802850,15500270100000.0,180285000346.0,511.0,KG-06,2.0,511,October Count Day,7989.63,281.31,8270.94,4082700.93,143749.41,4226450.34,9625.863421,5041.28,462.93,958.82,474.38,1333.52,6000.09999999999,2270.84,1,0,1,1,0,0,0
IN,2018-2019,255,0081,East Allen County Schools,Heritage Jr/Sr High School,1802850,1802850,15500270100000.0,180285000344.0,800.0,07-12,4.0,800,October Count Day,8858.5,374.36,9232.87,7086800,299488,7386296,10587.79342,6296.63,18.06,958.82,625.83,1333.52,7255.45,1977.42,1,0,1,1,0,0,0
IN,2018-2019,255,0053,East Allen County Schools,Leo Elementary School,1802850,1802850,15500270100000.0,180285000348.0,577.0,04-06,2.0,577,October Count Day,7077.87,189.88,7267.75,4083930.98999999,109560.76,4193491.75,8622.673421,4557.61,0,958.82,417.8,1333.52,5516.42999999999,1751.32,1,0,1,1,0,0,0
IN,2018-2019,255,0049,East Allen County Schools,Leo Junior/Senior High School,1802850,1802850,15500270100000.0,180285000349.0,1416.0,07-12,4.0,1416,October Count Day,7353.19,263.51,7616.7,10412117.04,373130.16,10785247.2,8971.623421,4777.76,44.52,958.82,502.08,1333.52,5736.58,1880.12,1,0,1,1,0,0,0
IN,2018-2019,255,0297,East Allen County Schools,New Haven High School,1802850,1802850,15500270100000.0,180285000353.0,1063.0,07-12,4.0,1063,October Count Day,8386.15,450.4,8836.54,8914477.45,478775.199999999,9393242.02,10191.46342,5299.22,479.69,958.82,765.29,1333.52,6258.04,2578.5,1,0,1,1,0,0,0
IN,2018-2019,255,0305,East Allen County Schools,New Haven Intermediate School,1802850,1802850,15500270100000.0,180285000350.0,438.0,03-06,2.0,438,October Count Day,7743.28,394.4,8137.68,3391556.63999999,172747.199999999,3564303.84,9492.603421,4798.66,503.94,958.82,542.75,1333.52,5757.48,2380.2,1,0,1,1,0,0,0
IN,2018-2019,255,0301,East Allen County Schools,New Haven Middle School,1802850,1802850,15500270100000.0,180285000354.0,,,,451,October Count Day,9485.32,409.09,9894.4,4277879.32,184499.59,4462374.39999999,11249.32342,6101.04,642.93,958.82,858.09,1333.52,7059.86,2834.54,1,0,1,1,0,0,0
IN,2018-2019,255,0083,East Allen County Schools,New Haven Primary School,1802850,1802850,15500270100000.0,180285000345.0,450.0,PK-02,2.0,450,October Count Day,7879.47,382.07,8261.54,3545761.5,171931.5,3717693,9616.463421,4943.73,460.33,958.82,565.14,1333.52,5902.54999999999,2358.99,1,0,1,1,0,0,0
IN,2018-2019,255,0294,East Allen County Schools,Paul Harding Jr High School,1802850,1802850,15500270100000.0,180285002509.0,393.0,07-08,3.0,393,October Count Day,9127.29,1169.22,10296.51,3587024.97,459503.46,4046528.43,11651.43342,7113.22,9.52,958.82,881.42,1333.52,8072.04,2224.47,1,0,1,1,0,0,0
IN,2018-2019,255,0043,East Allen County Schools,Prince Chapman Academy,1802850,1802850,15500270100000.0,180285002519.0,826.0,03-06,2.0,826,October Count Day,7461.4,1144.85,8606.25,6163116.39999999,945646.1,7108762.5,9961.173421,5633.55,179.2,958.82,501.15,1333.52,6592.37,2013.88,1,0,1,1,0,0,0
IN,2018-2019,255,0310,East Allen County Schools,Southwick Elementary School,1802850,1802850,15500270100000.0,180285000356.0,596.0,PK-02,2.0,596,October Count Day,7512.08,1366.49,8878.57,4477199.68,814428.04,5291627.72,10233.49342,6188.05,0.23,958.82,397.95,1333.52,7146.87,1731.69999999999,1,0,1,1,0,0,0
IN,2018-2019,255,0323,East Allen County Schools,Woodlan Elementary School,1802850,1802850,15500270100000.0,180285002514.0,544.0,KG-06,2.0,544,October Count Day,7617.84,464.94,8082.77,4144104.96,252927.36,4397026.88,9437.693421,5055.83,364.1,958.82,370.5,1333.52,6014.65,2068.12,1,0,1,1,0,0,0
IN,2018-2019,255,0285,East Allen County Schools,Woodlan Jr/Sr High School,1802850,1802850,15500270100000.0,180285000361.0,706.0,07-12,4.0,706,October Count Day,9250.83,470.93,9721.75,6531085.97999999,332476.58,6863555.5,11076.67342,5941.16,535.33,958.82,952.93,1333.52,6899.98,2821.77,1,0,1,1,0,0,0
IN,2018-2019,9595,3971,East Chicago Lighthouse Charter,East Chicago Lighthouse,1800054,1800054,,180005402235.0,501.0,KG-08,3.0,501,October Count Day,7042.99,1401.73,8444.73,3528537.98999999,702266.73,4230809.72999999,9007.984032,6200.61,0,0,2244.12,0,6200.61,2244.12,1,0,1,1,0,0,0
IN,2018-2019,9555,3935,East Chicago Urban Enterprise Acad,East Chicago Urban Enterprise Acad,1800048,1800048,,180004802163.0,415.0,KG-08,3.0,415,October Count Day,7648.22,929.39,8577.61,3174011.3,385696.85,3559708.15,8783.13253,5749.84,0,0,2827.77,0,5749.84,2827.77,1,0,1,1,0,0,0
IN,2018-2019,2725,2189,East Gibson School Corporation,Barton Township Elementary,1802940,1802940,15502670100000.0,180294000383.0,117.0,KG-06,2.0,117,October Count Day,9454.3,282.02,9736.32,1106153.09999999,32996.34,1139149.44,10549.56638,6077.73,0.04,114.92,1910.6,1633.02,6192.65,3543.67,1,0,1,1,0,0,0
IN,2018-2019,2725,2201,East Gibson School Corporation,Francisco Elementary School,1802940,1802940,15502670100000.0,180294000382.0,75.0,KG-06,2.0,75,October Count Day,13613.36,542.78,14156.14,1021002,40708.5,1061710.5,14969.38638,9931.33,0.06,114.92,2476.8,1633.02,10046.25,4109.88999999999,1,0,1,1,0,0,0
IN,2018-2019,2725,2237,East Gibson School Corporation,Oakland City Elementary School,1802940,1802940,15502670100000.0,180294000384.0,277.0,PK-06,2.0,277,October Count Day,7658.56,1101.07,8759.63,2121421.12,304996.389999999,2426417.51,9572.876376,5911.48,22.52,114.92,1077.68,1633.02,6026.4,2733.22999999999,1,0,1,1,0,0,0
IN,2018-2019,2725,2233,East Gibson School Corporation,Waldo J Wood Memorial High,1802940,1802940,15502670100000.0,180294000386.0,245.0,09-12,4.0,245,October Count Day,9436.11,324.1,9760.21,2311846.95,79404.5,2391251.44999999,10573.45638,6520.2,14.12,114.92,1477.94,1633.02,6635.12,3125.08999999999,1,0,1,1,0,0,0
IN,2018-2019,2725,2194,East Gibson School Corporation,Waldo J Wood Memorial JHS,1802940,1802940,15502670100000.0,180294000622.0,136.0,07-08,3.0,136,October Count Day,8624.19,436.2,9060.38,1172889.84,59323.2,1232211.68,9873.626376,6182.53,0.12,114.92,1129.79,1633.02,6297.45,2762.92999999999,1,0,1,1,0,0,0
IN,2018-2019,6060,6457,East Noble School Corporation,Avilla Elementary School,1802970,1802970,15505750100000.0,180297000387.0,359.0,PK-05,2.0,359,October Count Day,8788.92,307.59,9096.51,3155222.28,110424.81,3265647.09,9951.498075,5104.89,0,2006.37,632.14,1353.1,7111.26,1985.25,1,0,1,1,0,0,0
IN,2018-2019,6060,6458,East Noble School Corporation,East Noble High School,1802970,1802970,15505750100000.0,180297000389.0,1191.0,09-12,4.0,1191,October Count Day,9240.31,307.59,9547.91,11005209.2099999,366339.689999999,11371560.81,10402.89808,5551.42,0,2006.37,637.01,1353.1,7557.79,1990.12,1,0,1,1,0,0,0
IN,2018-2019,6060,6461,East Noble School Corporation,East Noble Middle School,1802970,1802970,15505750100000.0,180297002335.0,802.0,06-08,3.0,802,October Count Day,9224.14,307.59,9531.73,7397760.27999999,246687.18,7644447.46,10386.71808,5578.77,0,2006.37,593.5,1353.1,7585.14,1946.58999999999,1,0,1,1,0,0,0
IN,2018-2019,6060,6477,East Noble School Corporation,North Side Elementary School,1802970,1802970,15505750100000.0,180297000392.0,362.0,PK-05,2.0,362,October Count Day,7726.41,586.88,8313.29,2796960.42,212450.56,3009410.98,9168.278075,4422.75,0,2006.37,531.07,1353.1,6429.12,1884.17,1,0,1,1,0,0,0
IN,2018-2019,6060,6465,East Noble School Corporation,Rome City Elementary School,1802970,1802970,15505750100000.0,180297000393.0,277.0,PK-05,2.0,277,October Count Day,8945.26,830.46,9775.72,2477837.02,230037.42,2707874.44,10630.70808,5812.12,0,2006.37,604.12,1353.1,7818.49,1957.22999999999,1,0,1,1,0,0,0
IN,2018-2019,6060,6478,East Noble School Corporation,South Side Elementary School,1802970,1802970,15505750100000.0,180297000888.0,342.0,PK-05,2.0,342,October Count Day,7943.17,626.41,8569.58,2716564.14,214232.22,2930796.36,9424.568075,4726.1,0,2006.37,484.01,1353.1,6732.47,1837.10999999999,1,0,1,1,0,0,0
IN,2018-2019,6060,6485,East Noble School Corporation,Wayne Center Elem School,1802970,1802970,15505750100000.0,180297000394.0,288.0,PK-05,2.0,288,October Count Day,9287.31,387.52,9674.83,2674745.28,111605.76,2786351.04,10529.81808,5665.81,0,2006.37,649.54,1353.1,7672.18,2002.64999999999,1,0,1,1,0,0,0
IN,2018-2019,6510,6835,East Porter County School Corp,Kouts Elementary School,1809000,1809000,15506400800000.0,180900001496.0,335.0,KG-05,2.0,335,October Count Day,7972.21,267.69,8239.9,2670690.35,89676.15,2760366.5,8882.192661,5640.92,0,761.3,2.34,1835.34,6402.22,1837.67999999999,1,0,1,1,0,0,0
IN,2018-2019,6510,6833,East Porter County School Corp,Kouts Middle/High School,1809000,1809000,15506400800000.0,180900001497.0,477.0,06-12,4.0,477,October Count Day,8031.01,20.9,8051.92,3830791.77,9969.3,3840765.84,8694.212661,5451.79,0,761.3,3.48,1835.34,6213.09,1838.83,1,0,1,1,0,0,0
IN,2018-2019,6510,6828,East Porter County School Corp,Morgan Township Elementary School,1809000,1809000,15506400800000.0,180900002378.0,382.0,KG-05,2.0,382,October Count Day,7429.62,20.9,7450.53,2838114.84,7983.79999999999,2846102.46,8092.822661,4853.23,0,761.3,0.65,1835.34,5614.53,1836,1,0,1,1,0,0,0
IN,2018-2019,6510,6825,East Porter County School Corp,Morgan Township Middle/High School,1809000,1809000,15506400800000.0,180900001214.0,418.0,06-12,4.0,418,October Count Day,8368.92,20.9,8389.82,3498208.56,8736.19999999999,3506944.76,9032.112661,5541.08,246.68,761.3,5.41,1835.34,6302.38,2087.43999999999,1,0,1,1,0,0,0
IN,2018-2019,6510,6852,East Porter County School Corp,Washington Twp Elementary School,1809000,1809000,15506400800000.0,180900002379.0,403.0,KG-05,2.0,403,October Count Day,7379.66,143.46,7523.13,2974002.98,57814.38,3031821.39,8165.422661,4914.03,0,761.3,12.45,1835.34,5675.33,1847.8,1,0,1,1,0,0,0
IN,2018-2019,6510,6849,East Porter County School Corp,Washington Twp Middle/High School,1809000,1809000,15506400800000.0,180900002009.0,473.0,06-12,4.0,473,October Count Day,8325.76,20.9,8346.67,3938084.48,9885.69999999999,3947974.91,8988.962661,5745.93,0,761.3,4.1,1835.34,6507.23,1839.43999999999,1,0,1,1,0,0,0
IN,2018-2019,8215,8904,East Washington School Corp,East Washington Elementary School,1803000,1803000,15508870100000.0,180300002195.0,510.0,PK-04,2.0,510,October Count Day,9275.17,849.46,10124.63,4730336.7,433224.6,5163561.3,11138.97023,7215.96,0,570.74,364.95,1972.97,7786.7,2337.92999999999,1,0,1,1,0,0,0
IN,2018-2019,8215,8906,East Washington School Corp,East Washington Middle School,1803000,1803000,15508870100000.0,180300000073.0,451.0,05-08,3.0,451,October Count Day,9176.55,271.89,9448.44,4138624.05,122622.39,4261246.44,10462.78023,6652.75,0,570.74,251.97,1972.97,7223.49,2224.95,1,0,1,1,0,0,0
IN,2018-2019,8215,8905,East Washington School Corp,Eastern High School,1803000,1803000,15508870100000.0,180300000395.0,448.0,09-12,4.0,448,October Count Day,9508.52,355.29,9863.81,4259816.96,159169.92,4418986.88,10878.15023,7056.99,0,570.74,263.1,1972.97,7627.73,2236.08,1,0,1,1,0,0,0
IN,2018-2019,2815,2291,Eastbrook Community Sch Corp,Early Childhood Center,1803030,1803030,15502770100000.0,180303002505.0,9.0,PK-PK,1.0,9,October Count Day,1773.18,257.6,2030.78,15958.62,2318.4,18277.02,3110.949376,0,0,914.5,0,1116.28,914.5,1116.28,1,0,1,1,0,1,0
IN,2018-2019,2815,2293,Eastbrook Community Sch Corp,Eastbrook High School,1803030,1803030,15502770100000.0,180303000399.0,500.0,09-12,4.0,500,October Count Day,8571.9,258.64,8830.55,4285950,129320,4415275,9910.719376,5742.64,0,914.5,1057.12,1116.28,6657.14,2173.40999999999,1,0,1,1,0,0,0
IN,2018-2019,2815,2299,Eastbrook Community Sch Corp,Eastbrook Junior High School,1803030,1803030,15502770100000.0,180303002273.0,262.0,07-08,3.0,262,October Count Day,7120.18,257.6,7377.78,1865487.16,67491.2,1932978.35999999,8457.949376,4849.05,0,914.5,497.94,1116.28,5763.55,1614.22999999999,1,0,1,1,0,0,0
IN,2018-2019,2815,2264,Eastbrook Community Sch Corp,Eastbrook North Elementary,1803030,1803030,15502770100000.0,180303002489.0,371.0,KG-06,2.0,371,October Count Day,7516.69,476.23,7992.92,2788691.98999999,176681.33,2965373.32,9073.089376,5385.45,0,914.5,576.69,1116.28,6299.95,1692.97,1,0,1,1,0,0,0
IN,2018-2019,2815,2263,Eastbrook Community Sch Corp,Eastbrook South Elementary,1803030,1803030,15502770100000.0,180303002473.0,493.0,KG-06,2.0,493,October Count Day,6658.23,416.85,7075.09,3282507.38999999,205507.05,3488019.37,8155.259376,4547.56,0,914.5,496.74,1116.28,5462.06,1613.02999999999,1,0,1,1,0,0,0
IN,2018-2019,2940,2433,Eastern Greene Schools,Eastern Greene Elementary School,1803090,1803090,15502800200000.0,180309000407.0,507.0,PK-04,2.0,507,October Count Day,6986.51,536.22,7522.73,3542160.57,271863.54,3814024.11,8504.950598,4471.35,476.42,280.45,0.12,2294.39,4751.8,2770.92999999999,1,0,1,1,0,0,0
IN,2018-2019,2940,2435,Eastern Greene Schools,Eastern Greene High School,1803090,1803090,15502800200000.0,180309000408.0,370.0,09-12,4.0,370,October Count Day,8340.13,16.7,8356.83,3085848.09999999,6179,3092027.1,9339.050598,5778.63,0,280.45,3.37,2294.39,6059.08,2297.75,1,0,1,1,0,0,0
IN,2018-2019,2940,2436,Eastern Greene Schools,Eastern Greene Middle School,1803090,1803090,15502800200000.0,180309002419.0,344.0,05-08,3.0,344,October Count Day,8820.92,76.34,8897.26,3034396.48,26260.96,3060657.44,9879.480598,6322.43,0,280.45,0,2294.39,6602.88,2294.38,1,0,1,1,0,0,0
IN,2018-2019,3145,2586,Eastern Hancock Co Com Sch Corp,Eastern Hancock Elementary School,1803120,1803120,15503070100000.0,180312000409.0,533.0,PK-05,2.0,533,October Count Day,7977.71,678.31,8656.02,4252119.43,361539.23,4613658.66,9788.496994,4796.05,0,1626.46,30.65,2202.87,6422.51,2233.51,1,0,1,1,0,0,0
IN,2018-2019,3145,2585,Eastern Hancock Co Com Sch Corp,Eastern Hancock High School,1803120,1803120,15503070100000.0,180312000410.0,394.0,09-12,4.0,394,October Count Day,8702.31,131.64,8833.95,3428710.13999999,51866.1599999999,3480576.3,9966.426994,4969.18,0,1626.46,35.45,2202.87,6595.64,2238.31,1,0,1,1,0,0,0
IN,2018-2019,3145,2582,Eastern Hancock Co Com Sch Corp,Eastern Hancock Middle School,1803120,1803120,15503070100000.0,180312000658.0,284.0,06-08,3.0,284,October Count Day,7265.74,263.61,7529.35,2063470.16,74865.24,2138335.4,8661.826994,3692.05,0,1626.46,7.98,2202.87,5318.51,2210.84,1,0,1,1,0,0,0
IN,2018-2019,3480,2909,Eastern Howard School Corporation,Eastern Elementary School,1803150,1803150,15503400200000.0,180315000412.0,657.0,KG-05,2.0,657,October Count Day,6832.84,190.5,7023.34,4489175.88,125158.5,4614334.38,7999.217771,4842.66,0,304.41,625.87,1250.4,5147.07,1876.27,1,0,1,1,0,0,0
IN,2018-2019,3480,2919,Eastern Howard School Corporation,Eastern High School,1803150,1803150,15503400200000.0,180315000413.0,529.0,09-12,4.0,529,October Count Day,8620.49,13.9,8634.39,4560239.21,7353.1,4567592.31,9610.267771,5917.74,0,304.41,1161.84,1250.4,6222.15,2412.24,1,0,1,1,0,0,0
IN,2018-2019,3480,2914,Eastern Howard School Corporation,Eastern Middle School,1803150,1803150,15503400200000.0,180315002589.0,344.0,06-08,3.0,344,October Count Day,6459.88,13.9,6473.78,2222198.72,4781.6,2226980.32,7449.657771,4918.98,0,304.41,0,1250.4,5223.38999999999,1250.39,1,0,1,1,0,0,0
IN,2018-2019,6620,6994,Eastern Pulaski Community Sch Corp,Eastern Pulaski Elementary School,1807110,1807110,15506650100000.0,180711001204.0,564.0,PK-05,2.0,564,October Count Day,7160,121.05,7281.06,4038240,68272.2,4106517.84,8278.760171,3575.9,0,1623.96,721.01,1360.19,5199.86,2081.2,1,0,1,1,0,0,0
IN,2018-2019,6620,6997,Eastern Pulaski Community Sch Corp,Winamac Community High School,1807110,1807110,15506650100000.0,180711001205.0,376.0,09-12,4.0,376,October Count Day,8799.6,121.05,8920.66,3308649.6,45514.7999999999,3354168.16,9918.360171,4913.8,0,1623.96,1022.71,1360.19,6537.76,2382.89999999999,1,0,1,1,0,0,0
IN,2018-2019,6620,6996,Eastern Pulaski Community Sch Corp,Winamac Community Middle School,1807110,1807110,15506650100000.0,180711001206.0,289.0,06-08,3.0,289,October Count Day,9277.36,121.05,9398.41,2681157.04,34983.45,2716140.48999999,10396.11017,5441.34,0,1623.96,972.93,1360.19,7065.3,2333.10999999999,1,0,1,1,0,0,0
IN,2018-2019,4215,3452,Edinburgh Community School Corp,East Side Elementary School,1803240,1803240,15504100300000.0,180324000421.0,435.0,PK-05,2.0,435,October Count Day,6215.58,701.36,6916.93,2703777.3,305091.6,3008864.55,7924.361415,4970.36,16.22,353.88,404.34,1172.13,5324.24,1592.69,1,0,1,1,0,0,0
IN,2018-2019,4215,3449,Edinburgh Community School Corp,Edinburgh Comm Middle School,1803240,1803240,15504100300000.0,180324000213.0,185.0,06-08,3.0,185,October Count Day,8231.43,31.96,8263.39,1522814.55,5912.6,1528727.15,9270.821415,6052.97,0,353.88,684.41,1172.13,6406.85,1856.53999999999,1,0,1,1,0,0,0
